gen,nevals,time,min,avg
133,208,350.7437,15800.0,16109.976
134,211,353.4362,15763.0,16063.428
135,214,356.051,15697.0,16013.62
136,205,358.5771,15681.0,15954.248
137,205,361.0421,15657.0,15901.332
138,214,363.6421,15572.0,15854.292
139,213,366.313,15528.0,15820.872
140,211,368.8227,15520.0,15776.092
141,213,371.4194,15440.0,15734.152
142,214,374.0289,15440.0,15688.064
143,216,376.6489,15309.0,15641.708
144,217,379.3285,15309.0,15602.04
145,216,381.8868,15309.0,15561.74
146,212,384.4221,15309.0,15520.584
147,211,386.9523,15216.0,15480.78
148,213,389.4855,15202.0,15444.54
149,207,392.0234,15178.0,15397.82
150,208,394.6074,15148.0,15365.472
151,214,397.4272,15146.0,15329.144
152,212,399.978,15088.0,15295.324
153,219,402.6082,15044.0,15267.424
154,215,405.5188,14942.0,15236.332
155,211,408.1777,14888.0,15195.048
156,207,410.7937,14883.0,15157.48
157,211,413.495,14883.0,15112.388
158,205,416.1578,14761.0,15057.776
159,209,418.8052,14747.0,15016.116
160,210,421.3554,14729.0,14990.528
161,219,424.0304,14729.0,14949.592
162,220,426.8961,14729.0,14912.16
163,213,429.6984,14637.0,14880.092
164,216,432.3929,14618.0,14840.628
165,210,434.943,14587.0,14812.544
166,212,437.6587,14561.0,14781.072
167,214,440.3935,14554.0,14742.532
168,213,443.0415,14542.0,14712.04
169,213,445.6052,14519.0,14685.664
170,202,448.0929,14455.0,14653.492
171,213,450.6282,14455.0,14622.496
172,213,453.1443,14444.0,14596.312
173,211,455.8215,14444.0,14575.02
174,217,458.4835,14309.0,14553.336
175,206,460.9721,14309.0,14522.176
176,216,463.581,14309.0,14486.98
177,214,466.2296,14178.0,14459.972
178,212,468.7768,14178.0,14428.164
179,217,471.4071,14178.0,14404.112
180,213,473.9463,14145.0,14361.984
181,217,476.6083,14121.0,14328.22
182,216,479.2837,14105.0,14296.368
183,212,481.849,14077.0,14262.428
184,212,484.3458,14063.0,14223.216
185,209,486.9389,14052.0,14196.696
186,210,489.4863,14012.0,14175.284
187,214,492.049,13974.0,14155.732
188,217,494.7798,13942.0,14133.088
189,216,497.4043,13942.0,14100.976
190,212,500.0305,13846.0,14070.324
191,209,502.5957,13846.0,14046.576
192,212,505.2859,13845.0,14010.1
193,222,507.9203,13822.0,13981.116
194,212,510.4862,13800.0,13956.036
195,211,513.0481,13769.0,13926.232
196,209,515.5243,13698.0,13901.132
197,220,518.1564,13672.0,13868.436
198,217,520.8981,13672.0,13843.404
199,215,523.5724,13646.0,13811.296
200,208,526.1653,13561.0,13774.804
201,218,529.0837,13561.0,13750.228
202,216,531.7385,13549.0,13726.088
203,211,534.2948,13549.0,13703.648
204,214,536.8749,13536.0,13674.42
205,201,539.3408,13516.0,13647.916
206,214,541.8843,13417.0,13625.08
207,211,544.5149,13417.0,13599.116
208,211,547.1125,13400.0,13566.328
209,212,549.6818,13389.0,13544.948
210,213,552.2848,13343.0,13515.172
211,218,555.0548,13321.0,13484.084
212,209,557.7849,13292.0,13459.864
213,214,560.5813,13271.0,13435.092
214,213,563.2186,13271.0,13411.584
215,208,565.8203,13211.0,13388.992
216,211,568.5002,13208.0,13370.552
217,220,571.4077,13208.0,13347.188
218,217,574.0683,13168.0,13329.256
219,211,576.7423,13168.0,13305.376
220,219,579.4553,13133.0,13275.364
221,217,582.1671,13133.0,13251.692
222,214,584.8164,13056.0,13227.02
223,207,587.3526,13056.0,13190.092
224,214,590.0209,13020.0,13166.164
225,217,592.7168,13001.0,13143.444
226,216,595.3562,13001.0,13118.832
227,198,597.8585,12971.0,13092.38
228,216,600.5453,12947.0,13074.112
229,210,603.2098,12912.0,13054.852
230,211,605.8344,12895.0,13035.848
231,204,608.4038,12873.0,13005.896
232,212,611.1164,12873.0,12985.688
233,216,613.9704,12843.0,12964.684
234,207,616.7012,12836.0,12941.128
235,212,619.5593,12794.0,12921.52
236,218,622.3075,12771.0,12902.012
237,216,624.9917,12740.0,12882.148
238,212,627.6691,12703.0,12854.056
239,212,630.3662,12647.0,12832.1
240,215,633.0769,12647.0,12811.208
241,208,635.6776,12647.0,12786.612
242,213,638.405,12619.0,12757.208
243,212,641.1455,12590.0,12732.392
244,212,643.7965,12590.0,12705.128
245,214,646.3919,12563.0,12682.312
246,215,649.099,12533.0,12662.192
247,220,651.819,12517.0,12645.244
248,207,654.4758,12509.0,12618.004
249,213,657.1568,12494.0,12594.948
250,218,659.7804,12481.0,12574.996
251,214,662.7133,12431.0,12559.444
252,217,665.4641,12431.0,12541.648
253,210,668.0834,12417.0,12525.672
254,214,670.7765,12404.0,12510.48
255,216,673.4183,12379.0,12494.108
256,213,676.0647,12349.0,12471.804
257,213,678.6827,12349.0,12450.932
258,215,681.3263,12324.0,12430.896
259,217,683.9595,12312.0,12411.152
260,209,686.6409,12301.0,12387.724
261,213,689.3338,12259.0,12370.444
262,208,691.8316,12253.0,12350.692
263,219,694.532,12248.0,12336.864
264,208,697.1832,12222.0,12313.196
265,212,699.9281,12202.0,12297.612
266,215,702.6207,12171.0,12278.432
267,217,705.3028,12164.0,12259.052
268,218,708.0179,12140.0,12241.492
269,215,710.754,12116.0,12222.004
270,212,713.3422,12111.0,12203.228
271,216,716.0719,12071.0,12184.792
272,219,718.8214,12063.0,12170.384
273,215,721.5859,12063.0,12150.144
274,217,724.3452,12044.0,12132.056
275,214,727.0095,12018.0,12117.748
276,205,729.6032,11972.0,12097.5
277,212,732.2445,11972.0,12079.928
278,213,734.9229,11961.0,12059.956
279,215,737.7005,11957.0,12041.984
280,214,740.3701,11940.0,12017.852
281,210,743.1005,11924.0,12001.964
282,212,745.6967,11901.0,11988.292
283,208,748.2963,11860.0,11968.92
284,213,750.969,11860.0,11954.692
285,215,753.5883,11853.0,11937.488
286,216,756.1661,11843.0,11923.196
287,210,758.7574,11830.0,11910.536
288,213,761.3732,11817.0,11892.392
289,211,764.036,11780.0,11879.212
290,214,766.9758,11780.0,11864.692
291,213,769.8187,11767.0,11849.856
292,211,772.6464,11764.0,11835.8
293,213,775.5625,11717.0,11822.08
294,214,778.3977,11711.0,11808.02
295,216,781.204,11683.0,11793.336
296,216,783.9247,11683.0,11775.696
297,208,786.623,11668.0,11754.62
298,221,789.4045,11650.0,11739.364
299,216,792.1041,11650.0,11725.0
300,216,794.7303,11632.0,11710.072
301,212,797.6372,11629.0,11698.324
302,209,800.3919,11608.0,11688.232
303,213,803.2204,11608.0,11677.192
304,210,806.102,11597.0,11662.164
305,213,808.8829,11584.0,11650.816
306,218,811.7605,11568.0,11639.968
307,208,814.6915,11556.0,11630.764
308,214,817.4866,11530.0,11619.036
309,213,820.2366,11512.0,11606.268
310,211,822.9791,11512.0,11591.016
311,213,825.7822,11504.0,11576.004
312,209,828.4757,11496.0,11563.736
313,219,831.203,11481.0,11553.988
314,211,833.8491,11468.0,11540.348
315,214,836.5286,11450.0,11528.104
316,214,839.1256,11444.0,11515.076
317,209,841.7667,11436.0,11500.596
318,212,844.3207,11412.0,11488.512
319,214,846.9578,11387.0,11476.58
320,210,849.5566,11387.0,11463.46
321,215,852.28,11384.0,11451.772
322,217,854.9663,11358.0,11441.88
323,212,857.5665,11358.0,11430.324
324,220,860.2387,11345.0,11419.904
325,220,862.8599,11345.0,11407.228
326,211,865.3901,11315.0,11394.736
327,211,867.9046,11313.0,11381.16
328,209,870.3636,11299.0,11365.784
329,207,872.9963,11279.0,11352.936
330,211,875.6479,11279.0,11342.072
331,207,878.2112,11265.0,11328.384
332,211,880.7123,11246.0,11316.152
333,214,883.3415,11224.0,11304.872
334,214,885.9656,11224.0,11294.816
335,213,888.5597,11210.0,11287.844
336,214,891.2104,11210.0,11277.24
337,213,893.8929,11206.0,11265.112
338,206,896.4147,11205.0,11256.26
339,216,899.0523,11182.0,11247.48
340,209,901.6238,11182.0,11236.016
341,213,904.2366,11166.0,11225.512
342,206,906.8583,11148.0,11215.56
343,211,909.4822,11122.0,11204.412
344,209,912.0417,11122.0,11195.584
345,217,914.717,11122.0,11186.732
346,213,917.3345,11113.0,11176.44
347,216,920.1431,11100.0,11166.332
348,216,922.8441,11100.0,11155.684
349,212,925.4482,11097.0,11145.86
350,207,928.0751,11083.0,11135.28
351,203,931.041,11068.0,11125.752
352,216,933.8655,11065.0,11116.116
353,211,936.4997,11041.0,11107.736
354,211,939.2845,11041.0,11098.54
355,214,941.8866,11023.0,11088.968
356,215,944.4621,11019.0,11078.272
357,218,947.1464,11019.0,11068.176
358,214,949.8342,10994.0,11058.236
359,214,952.4489,10993.0,11049.976
360,214,955.1104,10993.0,11040.324
361,203,957.6388,10985.0,11029.96
362,214,960.2409,10969.0,11020.996
363,220,963.0101,10964.0,11010.512
364,211,965.6422,10950.0,11002.448
365,220,968.3918,10950.0,10994.108
366,212,970.933,10928.0,10985.808
367,217,973.5959,10928.0,10976.256
368,215,976.2133,10921.0,10968.428
369,210,978.9282,10911.0,10958.9
370,213,981.5536,10899.0,10949.508
371,214,984.2253,10896.0,10941.276
372,212,986.8719,10867.0,10931.66
373,217,989.5552,10867.0,10924.748
374,210,992.1502,10864.0,10916.796
375,211,994.6714,10854.0,10907.272
376,217,997.4438,10850.0,10895.992
377,220,1000.1131,10837.0,10887.004
378,213,1002.7451,10831.0,10876.524
379,216,1005.3946,10821.0,10868.448
380,214,1008.0109,10815.0,10861.136
381,218,1010.6479,10796.0,10853.132
382,218,1013.3187,10790.0,10845.5
383,204,1015.8179,10790.0,10836.752
384,210,1018.3892,10780.0,10824.964
385,213,1021.0082,10779.0,10818.78
386,208,1023.6069,10766.0,10808.028
387,213,1026.231,10756.0,10800.0
388,210,1028.838,10746.0,10793.5
389,217,1031.6084,10740.0,10785.816
390,204,1034.2545,10737.0,10774.236
391,212,1036.9095,10722.0,10766.26
392,216,1039.8088,10718.0,10757.736
393,217,1042.5757,10699.0,10750.884
394,215,1045.2622,10696.0,10739.748
395,218,1047.9543,10687.0,10731.88
396,217,1050.7542,10667.0,10721.68
397,215,1053.5597,10657.0,10713.62
398,220,1056.3987,10643.0,10702.364
399,215,1059.1757,10640.0,10692.336
400,218,1061.9753,10627.0,10682.844
401,203,1064.84,10621.0,10672.708
402,217,1067.5584,10596.0,10662.588
403,220,1070.3258,10588.0,10653.524
404,213,1073.1323,10582.0,10641.32
405,218,1075.8222,10582.0,10630.224
406,209,1078.459,10579.0,10621.252
407,217,1081.1382,10565.0,10612.284
408,220,1083.9717,10538.0,10602.076
409,216,1086.6335,10538.0,10591.776
410,212,1089.2673,10529.0,10580.048
411,214,1091.91,10529.0,10568.992
412,217,1094.5736,10512.0,10561.32
413,208,1097.1349,10510.0,10552.232
414,219,1099.825,10483.0,10544.184
415,214,1102.3961,10483.0,10534.208
416,212,1105.03,10483.0,10527.092
417,213,1107.6411,10474.0,10517.56
418,214,1110.3157,10458.0,10507.772
419,217,1113.0032,10448.0,10497.932
420,214,1115.6491,10441.0,10486.092
421,201,1118.4993,10420.0,10476.32
422,211,1121.1194,10420.0,10467.54
423,216,1123.6833,10420.0,10460.424
424,211,1126.2444,10400.0,10450.308
425,215,1128.7856,10385.0,10441.62
426,217,1131.3544,10382.0,10430.804
427,216,1133.9318,10381.0,10421.868
428,218,1136.5713,10370.0,10412.992
429,216,1139.326,10344.0,10403.752
430,220,1141.9453,10343.0,10394.62
431,210,1144.4832,10338.0,10382.596
432,206,1146.9765,10325.0,10371.624
433,212,1149.5799,10320.0,10361.572
434,212,1152.2141,10309.0,10354.448
435,211,1154.886,10305.0,10344.544
436,220,1157.6495,10303.0,10336.356
437,215,1160.3124,10293.0,10329.052
438,215,1163.0252,10284.0,10321.264
439,219,1165.7077,10267.0,10312.648
440,214,1168.3513,10261.0,10306.012
441,211,1171.004,10255.0,10297.528
442,211,1173.6493,10244.0,10290.44
443,216,1176.3252,10236.0,10282.236
444,212,1179.217,10231.0,10274.944
445,215,1181.8657,10222.0,10265.724
446,217,1184.4175,10222.0,10258.38
447,211,1186.9916,10218.0,10252.132
448,211,1189.5987,10208.0,10245.436
449,219,1192.247,10201.0,10238.556
450,213,1194.7763,10190.0,10229.548
451,219,1197.792,10184.0,10222.692
452,215,1200.458,10168.0,10215.464
453,211,1202.9984,10168.0,10208.796
454,217,1205.5878,10165.0,10200.844
455,214,1208.2408,10155.0,10194.028
456,206,1210.7386,10144.0,10186.032
457,218,1213.3449,10139.0,10178.328
458,209,1215.8999,10133.0,10172.3
459,217,1218.5168,10127.0,10164.76
460,212,1221.1213,10119.0,10157.824
461,207,1223.704,10106.0,10150.348
462,203,1226.232,10101.0,10142.688
463,211,1228.745,10096.0,10134.328
464,216,1231.3371,10087.0,10126.98
465,214,1233.9954,10084.0,10120.6
466,213,1236.6222,10069.0,10112.748
467,221,1239.4826,10060.0,10105.852
468,209,1242.1572,10054.0,10096.94
469,217,1244.8249,10046.0,10088.624
470,219,1247.5474,10039.0,10081.848
471,210,1250.2707,10027.0,10073.74
472,215,1252.9925,10012.0,10065.944
473,216,1255.6111,10012.0,10058.484
474,204,1258.1642,10009.0,10051.02
475,217,1260.8329,9992.0,10043.144
476,211,1263.4087,9992.0,10035.832
477,214,1266.0403,9992.0,10028.94
478,209,1268.607,9985.0,10021.704
479,203,1271.3093,9981.0,10015.648
480,216,1274.0514,9956.0,10008.556
481,203,1276.6841,9956.0,10000.44
482,214,1279.3157,9955.0,9993.092
483,213,1281.8882,9941.0,9985.576
484,212,1284.4995,9930.0,9977.776
485,213,1287.2164,9930.0,9971.52
486,209,1289.7844,9928.0,9964.78
487,212,1292.3985,9918.0,9957.58
488,211,1295.0871,9904.0,9950.356
489,219,1297.6682,9904.0,9943.8
490,211,1300.2247,9895.0,9936.444
491,214,1302.9315,9894.0,9929.624
492,219,1305.5575,9887.0,9922.696
493,210,1308.0986,9871.0,9915.08
494,209,1310.6814,9871.0,9907.92
495,210,1313.2991,9862.0,9901.348
496,213,1315.9599,9857.0,9895.38
497,211,1318.6052,9851.0,9887.968
498,212,1321.3128,9833.0,9879.624
499,206,1324.0021,9830.0,9871.04
500,212,1326.6041,9818.0,9863.24
501,209,1329.4725,9818.0,9855.268
502,215,1332.0908,9816.0,9848.36
503,217,1334.8321,9816.0,9841.34
504,217,1337.6344,9803.0,9834.608
505,220,1340.4003,9797.0,9827.78
506,213,1342.9899,9788.0,9821.904
507,218,1345.6493,9775.0,9816.376
508,222,1348.4755,9775.0,9810.648
509,216,1351.1551,9775.0,9804.412
510,216,1353.9619,9766.0,9798.76
511,206,1356.6609,9758.0,9790.68
512,213,1359.3074,9750.0,9784.34
513,217,1362.0282,9737.0,9778.42
514,212,1364.6871,9729.0,9771.508
515,212,1367.2897,9727.0,9765.716
516,214,1369.9852,9725.0,9758.836
517,211,1372.8457,9714.0,9752.192
518,211,1375.6893,9713.0,9747.264
519,215,1378.3316,9703.0,9741.616
520,208,1380.8855,9703.0,9735.684
521,212,1383.6976,9696.0,9729.14
522,220,1386.4261,9692.0,9723.58
523,212,1389.0604,9670.0,9716.42
524,212,1391.7106,9670.0,9708.984
525,210,1394.2764,9660.0,9703.348
526,214,1396.9427,9646.0,9694.816
527,218,1399.5685,9646.0,9686.052
528,208,1402.1921,9634.0,9677.3
529,215,1404.9153,9619.0,9666.812
530,217,1407.6562,9609.0,9657.152
531,216,1410.2492,9605.0,9648.056
532,209,1412.8025,9593.0,9640.228
533,220,1415.4428,9593.0,9630.712
534,212,1418.1471,9592.0,9620.984
535,212,1420.8211,9575.0,9613.6
536,216,1423.4395,9575.0,9606.548
537,218,1426.1243,9556.0,9599.356
538,210,1428.6895,9556.0,9591.772
539,214,1431.3963,9555.0,9585.228
540,216,1434.1478,9541.0,9579.756
541,210,1436.7983,9520.0,9573.968
542,210,1439.3156,9520.0,9565.32
543,218,1441.9585,9520.0,9558.992
544,214,1444.5812,9516.0,9551.944
545,216,1447.3621,9505.0,9544.568
546,216,1450.0305,9504.0,9536.42
547,214,1452.6214,9490.0,9529.512
548,216,1455.2315,9464.0,9522.148
549,206,1457.7308,9464.0,9513.908
550,208,1460.5201,9451.0,9504.66
551,212,1463.567,9451.0,9496.124
552,206,1466.2887,9445.0,9487.772
553,216,1468.8754,9431.0,9480.324
554,216,1471.5106,9422.0,9473.516
555,219,1474.2382,9422.0,9464.152
556,213,1476.9735,9421.0,9456.124
557,215,1479.67,9399.0,9447.548
558,218,1482.3291,9399.0,9439.972
559,209,1484.8307,9399.0,9432.976
560,214,1487.4741,9395.0,9426.572
561,209,1490.0405,9383.0,9419.988
562,205,1492.5439,9381.0,9411.312
563,211,1495.0762,9371.0,9404.492
564,212,1497.6848,9364.0,9398.84
565,217,1500.2588,9364.0,9392.524
566,213,1502.7964,9348.0,9386.252
567,213,1505.3921,9347.0,9380.292
568,220,1508.0444,9343.0,9374.864
569,214,1510.6147,9326.0,9366.848
570,213,1513.2596,9325.0,9360.236
571,214,1515.9211,9306.0,9352.852
572,217,1518.6285,9305.0,9344.852
573,216,1521.346,9300.0,9337.776
574,221,1524.0527,9290.0,9330.656
575,216,1526.6756,9288.0,9321.488
576,214,1529.2884,9277.0,9313.244
577,218,1531.8596,9253.0,9304.032
578,214,1534.415,9253.0,9295.276
579,211,1536.8864,9251.0,9287.1
580,218,1539.5546,9251.0,9279.576
581,208,1542.0731,9239.0,9273.06
582,214,1544.7668,9233.0,9265.384
583,217,1547.4388,9221.0,9259.54
584,211,1550.0049,9215.0,9253.064
585,208,1552.5779,9215.0,9246.92
586,219,1555.2562,9215.0,9241.312
587,217,1557.9086,9208.0,9235.256
588,217,1560.7874,9196.0,9229.064
589,212,1563.54,9188.0,9223.24
590,209,1566.2145,9178.0,9216.844
591,206,1568.7932,9173.0,9210.108
592,207,1571.4019,9173.0,9205.276
593,208,1574.0008,9166.0,9199.892
594,206,1576.4959,9157.0,9193.624
595,212,1579.1962,9145.0,9186.16
596,214,1581.8574,9142.0,9179.924
597,210,1584.4896,9141.0,9171.528
598,217,1587.1659,9128.0,9165.572
599,214,1589.8373,9114.0,9158.044
600,215,1592.4853,9105.0,9151.664
601,214,1595.4895,9105.0,9143.56
602,219,1598.1929,9092.0,9135.052
603,211,1600.7136,9092.0,9128.304
604,211,1603.2845,9083.0,9119.036
605,212,1605.9597,9082.0,9112.412
606,218,1608.6695,9072.0,9109.016
607,218,1611.3616,9067.0,9101.776
608,213,1613.9669,9064.0,9096.42
609,215,1616.5994,9049.0,9090.664
610,220,1619.2691,9049.0,9085.412
611,213,1621.9076,9038.0,9078.96
612,210,1624.5127,9038.0,9074.028
613,215,1627.1624,9038.0,9068.744
614,216,1629.8049,9037.0,9062.428
615,213,1632.4277,9027.0,9057.492
616,214,1634.9833,9015.0,9052.304
617,214,1637.7632,9014.0,9047.292
618,218,1640.3942,9006.0,9040.852
619,209,1642.9922,8998.0,9035.06
620,214,1645.6395,8992.0,9028.004
621,208,1648.1848,8991.0,9021.644
622,216,1650.812,8990.0,9015.352
623,211,1653.4308,8979.0,9009.756
624,214,1656.0305,8973.0,9002.828
625,213,1658.7887,8956.0,8996.308
626,212,1661.3852,8956.0,8989.796
627,214,1664.0215,8951.0,8984.364
628,214,1666.7045,8939.0,8977.148
629,220,1669.4305,8939.0,8971.884
630,217,1672.0198,8930.0,8965.224
631,212,1674.622,8929.0,8957.384
632,210,1677.1659,8920.0,8952.036
633,213,1679.7426,8915.0,8946.352
634,216,1682.3235,8914.0,8941.42
635,219,1684.921,8907.0,8934.252
636,214,1687.5409,8898.0,8927.376
637,213,1690.29,8885.0,8921.284
638,213,1693.003,8883.0,8914.836
639,214,1695.5884,8879.0,8908.732
640,217,1698.1972,8876.0,8902.8
641,218,1700.836,8865.0,8896.992
642,216,1703.4407,8857.0,8889.664
643,212,1706.0809,8850.0,8884.076
644,215,1708.6757,8846.0,8878.748
645,214,1711.2818,8844.0,8872.552
646,214,1713.8666,8844.0,8867.104
647,217,1716.4967,8835.0,8861.948
648,213,1719.1805,8830.0,8856.94
649,215,1721.956,8819.0,8850.408
650,214,1724.5909,8816.0,8846.004
651,216,1727.6682,8812.0,8840.872
652,209,1730.2452,8808.0,8835.616
653,214,1732.7831,8805.0,8831.1
654,209,1735.4051,8799.0,8825.036
655,211,1738.0568,8792.0,8819.696
656,210,1740.5404,8780.0,8814.136
657,216,1743.0441,8780.0,8809.976
658,213,1745.5653,8769.0,8804.104
659,220,1748.2096,8768.0,8798.648
660,212,1750.7199,8755.0,8792.424
661,207,1753.2187,8754.0,8785.984
662,207,1755.7126,8749.0,8779.42
663,219,1758.3309,8745.0,8772.832
664,202,1760.7869,8734.0,8766.604
665,207,1763.2545,8716.0,8759.992
666,217,1765.9239,8716.0,8754.748
667,209,1768.4388,8713.0,8748.356
668,212,1770.9581,8713.0,8742.888
669,215,1773.5414,8701.0,8735.176
670,212,1776.1378,8698.0,8729.08
671,207,1778.8269,8691.0,8722.252
672,216,1781.4279,8672.0,8714.724
673,212,1783.9718,8669.0,8708.636
674,212,1786.611,8669.0,8701.208
675,216,1789.3176,8660.0,8693.916
676,210,1791.9388,8656.0,8687.724
677,212,1794.5665,8652.0,8680.148
678,216,1797.1778,8646.0,8674.412
679,212,1799.7974,8632.0,8667.756
680,207,1802.3382,8632.0,8662.772
681,201,1804.8254,8616.0,8657.64
682,215,1807.4073,8616.0,8653.776
683,213,1810.0416,8611.0,8648.116
684,214,1812.6845,8600.0,8641.372
685,215,1815.2767,8600.0,8635.236
686,210,1817.8151,8589.0,8629.62
687,220,1820.4845,8582.0,8621.86
688,213,1823.331,8580.0,8615.144
689,212,1826.2014,8579.0,8608.548
690,208,1828.8513,8568.0,8601.06
691,219,1831.5177,8568.0,8593.916
692,217,1834.3194,8560.0,8587.896
693,212,1836.96,8555.0,8582.368
694,213,1839.6794,8547.0,8577.524
695,213,1842.357,8541.0,8574.096
696,217,1844.9727,8538.0,8569.276
697,215,1847.5539,8532.0,8564.62
698,218,1850.1002,8523.0,8556.784
699,216,1852.6366,8515.0,8549.164
700,218,1855.3618,8504.0,8542.988
701,215,1858.4099,8500.0,8535.236
702,212,1861.1433,8482.0,8528.168
703,211,1863.773,8482.0,8521.808
704,206,1866.4742,8480.0,8513.076
705,212,1869.1708,8474.0,8506.788
706,209,1871.8434,8469.0,8500.732
707,209,1874.4027,8464.0,8494.572
708,215,1876.9861,8450.0,8488.512
709,218,1879.6098,8450.0,8482.856
710,216,1882.3915,8446.0,8476.064
711,214,1884.9372,8445.0,8470.296
712,222,1887.5589,8437.0,8464.244
713,217,1890.1469,8434.0,8458.84
714,215,1892.6663,8423.0,8453.108
715,213,1895.1959,8420.0,8448.732
716,215,1897.8315,8417.0,8444.72
717,216,1900.4455,8414.0,8440.5
718,207,1902.9199,8414.0,8436.128
719,207,1905.4485,8407.0,8431.344
