{'gen': 0, 'nevals': 300, 'min': 23113.373397129188, 'avg': 28292.232622860178}
{'gen': 165, 'nevals': 259, 'min': 10309.737001594896, 'avg': 10355.055197235513}
{'gen': 166, 'nevals': 264, 'min': 10307.398660287081, 'avg': 10350.062113024987}
{'gen': 167, 'nevals': 242, 'min': 10306.43913875598, 'avg': 10345.125217969166}
{'gen': 168, 'nevals': 268, 'min': 10302.42066985646, 'avg': 10340.368739181287}
{'gen': 169, 'nevals': 246, 'min': 10298.200606060605, 'avg': 10335.326020521}
{'gen': 170, 'nevals': 258, 'min': 10288.276427432216, 'avg': 10331.044261456673}
{'gen': 171, 'nevals': 245, 'min': 10286.66360446571, 'avg': 10326.297047953216}
{'gen': 172, 'nevals': 244, 'min': 10281.967240829346, 'avg': 10321.777995853268}
{'gen': 173, 'nevals': 258, 'min': 10278.000606060607, 'avg': 10317.30746741095}
{'gen': 174, 'nevals': 252, 'min': 10263.927687400319, 'avg': 10313.270779585326}
{'gen': 175, 'nevals': 250, 'min': 10263.927687400319, 'avg': 10309.784861988304}
{'gen': 176, 'nevals': 258, 'min': 10262.651547049441, 'avg': 10305.784165018607}
{'gen': 177, 'nevals': 254, 'min': 10262.433971291866, 'avg': 10302.031914619884}
{'gen': 178, 'nevals': 254, 'min': 10252.692312599682, 'avg': 10298.57364550771}
{'gen': 179, 'nevals': 249, 'min': 10251.999106858055, 'avg': 10294.594119298245}
{'gen': 180, 'nevals': 238, 'min': 10251.979553429028, 'avg': 10290.540452950558}
{'gen': 181, 'nevals': 255, 'min': 10251.104848484849, 'avg': 10286.887216161616}
{'gen': 182, 'nevals': 257, 'min': 10250.42331738437, 'avg': 10283.137376927165}
{'gen': 183, 'nevals': 256, 'min': 10250.103859649123, 'avg': 10279.27638660287}
{'gen': 184, 'nevals': 237, 'min': 10246.46255183413, 'avg': 10275.318078256247}
{'gen': 185, 'nevals': 259, 'min': 10246.46255183413, 'avg': 10271.751603827752}
{'gen': 186, 'nevals': 256, 'min': 10245.644019138756, 'avg': 10268.30040510367}
{'gen': 187, 'nevals': 249, 'min': 10244.806124401914, 'avg': 10264.707923551301}
{'gen': 188, 'nevals': 246, 'min': 10244.806124401914, 'avg': 10261.775583625731}
{'gen': 189, 'nevals': 234, 'min': 10243.776459330144, 'avg': 10258.881079532166}
{'gen': 190, 'nevals': 258, 'min': 10236.82086124402, 'avg': 10256.440978734718}
{'gen': 191, 'nevals': 254, 'min': 10232.520925039873, 'avg': 10254.12289154705}
{'gen': 192, 'nevals': 251, 'min': 10232.520925039873, 'avg': 10251.982334502925}
{'gen': 193, 'nevals': 240, 'min': 10227.20529505582, 'avg': 10250.455262945241}
{'gen': 194, 'nevals': 256, 'min': 10212.832280701754, 'avg': 10248.85073375864}
{'gen': 195, 'nevals': 244, 'min': 10212.156714513556, 'avg': 10247.233250186073}
{'gen': 196, 'nevals': 258, 'min': 10212.030079744816, 'avg': 10245.46595247209}
{'gen': 197, 'nevals': 256, 'min': 10212.030079744816, 'avg': 10243.47729601276}
{'gen': 198, 'nevals': 256, 'min': 10211.099489633174, 'avg': 10241.332473790537}
{'gen': 199, 'nevals': 252, 'min': 10210.715629984052, 'avg': 10239.052051887295}
{'gen': 200, 'nevals': 252, 'min': 10206.306507177034, 'avg': 10236.441228282827}
{'gen': 201, 'nevals': 258, 'min': 10199.285550239234, 'avg': 10233.801947155767}
{'gen': 202, 'nevals': 250, 'min': 10195.66370015949, 'avg': 10231.077913981924}
{'gen': 203, 'nevals': 263, 'min': 10195.66370015949, 'avg': 10228.546281552364}
{'gen': 204, 'nevals': 250, 'min': 10193.931578947368, 'avg': 10225.800104093567}
{'gen': 205, 'nevals': 250, 'min': 10193.931578947368, 'avg': 10222.750925252525}
{'gen': 206, 'nevals': 243, 'min': 10193.926220095695, 'avg': 10219.71381307815}
{'gen': 207, 'nevals': 252, 'min': 10193.926220095695, 'avg': 10216.571179797978}
{'gen': 208, 'nevals': 262, 'min': 10191.434960127592, 'avg': 10213.271493886232}
{'gen': 209, 'nevals': 266, 'min': 10191.434960127592, 'avg': 10210.155459223817}
{'gen': 210, 'nevals': 236, 'min': 10191.434960127592, 'avg': 10207.247509835195}
{'gen': 211, 'nevals': 238, 'min': 10190.329441786283, 'avg': 10204.696857841574}
{'gen': 212, 'nevals': 258, 'min': 10189.507272727273, 'avg': 10202.447753429027}
{'gen': 213, 'nevals': 251, 'min': 10181.675853269537, 'avg': 10200.77962488038}
{'gen': 214, 'nevals': 254, 'min': 10177.861371610845, 'avg': 10199.100248059543}
{'gen': 215, 'nevals': 248, 'min': 10175.801722488039, 'avg': 10197.436589473684}
{'gen': 216, 'nevals': 252, 'min': 10173.697990430623, 'avg': 10195.719547368422}
{'gen': 217, 'nevals': 250, 'min': 10172.978181818182, 'avg': 10193.69775661882}
{'gen': 218, 'nevals': 262, 'min': 10168.184784688996, 'avg': 10191.740354598618}
{'gen': 219, 'nevals': 250, 'min': 10165.505039872409, 'avg': 10189.820686656034}
{'gen': 220, 'nevals': 250, 'min': 10122.433875598086, 'avg': 10187.574264965446}
{'gen': 221, 'nevals': 250, 'min': 10122.433875598086, 'avg': 10185.48565465178}
{'gen': 222, 'nevals': 243, 'min': 10122.061180223285, 'avg': 10183.467130994151}
{'gen': 223, 'nevals': 252, 'min': 10122.061180223285, 'avg': 10180.603086868687}
{'gen': 224, 'nevals': 252, 'min': 10122.061180223285, 'avg': 10177.218077405636}
{'gen': 225, 'nevals': 264, 'min': 10122.061180223285, 'avg': 10172.838360340245}
{'gen': 226, 'nevals': 241, 'min': 10122.061180223285, 'avg': 10168.118264752791}
{'gen': 227, 'nevals': 254, 'min': 10122.061180223285, 'avg': 10163.471122275387}
{'gen': 228, 'nevals': 260, 'min': 10122.061180223285, 'avg': 10158.70489920255}
{'gen': 229, 'nevals': 260, 'min': 10122.061180223285, 'avg': 10154.081876448698}
{'gen': 230, 'nevals': 250, 'min': 10122.061180223285, 'avg': 10149.730504093568}
{'gen': 231, 'nevals': 250, 'min': 10114.354385964913, 'avg': 10145.515469750131}
{'gen': 232, 'nevals': 254, 'min': 10114.04596491228, 'avg': 10141.692908559276}
{'gen': 233, 'nevals': 254, 'min': 10114.04596491228, 'avg': 10138.192015098351}
{'gen': 234, 'nevals': 266, 'min': 10114.04596491228, 'avg': 10134.51346772993}
{'gen': 235, 'nevals': 258, 'min': 10114.04596491228, 'avg': 10131.071904412547}
{'gen': 236, 'nevals': 252, 'min': 10106.785550239234, 'avg': 10127.636747368422}
{'gen': 237, 'nevals': 260, 'min': 10093.690366826157, 'avg': 10124.278027219565}
{'gen': 238, 'nevals': 244, 'min': 10062.98928229665, 'avg': 10120.861036682616}
{'gen': 239, 'nevals': 260, 'min': 10062.98928229665, 'avg': 10118.844024561404}
{'gen': 240, 'nevals': 252, 'min': 10062.98928229665, 'avg': 10117.526347474748}
{'gen': 241, 'nevals': 252, 'min': 10062.98928229665, 'avg': 10115.625730994152}
{'gen': 242, 'nevals': 258, 'min': 10062.98928229665, 'avg': 10113.025830622011}
{'gen': 243, 'nevals': 252, 'min': 10062.98928229665, 'avg': 10109.771909197238}
{'gen': 244, 'nevals': 250, 'min': 10062.98928229665, 'avg': 10105.975543328017}
{'gen': 245, 'nevals': 250, 'min': 10062.98928229665, 'avg': 10101.97870845295}
{'gen': 246, 'nevals': 246, 'min': 10062.894673046252, 'avg': 10098.038348644337}
{'gen': 247, 'nevals': 236, 'min': 10062.894673046252, 'avg': 10094.059739712917}
{'gen': 248, 'nevals': 244, 'min': 10062.894673046252, 'avg': 10090.135084316851}
{'gen': 249, 'nevals': 264, 'min': 10062.894673046252, 'avg': 10086.172274641147}
{'gen': 250, 'nevals': 252, 'min': 10062.000255183413, 'avg': 10082.46475661882}
{'gen': 251, 'nevals': 257, 'min': 10062.000255183413, 'avg': 10079.201713556618}
{'gen': 252, 'nevals': 254, 'min': 10044.607049441785, 'avg': 10075.830008080806}
{'gen': 253, 'nevals': 247, 'min': 10044.607049441785, 'avg': 10072.307338649656}
{'gen': 254, 'nevals': 258, 'min': 10044.607049441785, 'avg': 10068.761595002657}
{'gen': 255, 'nevals': 235, 'min': 10024.528421052632, 'avg': 10065.399505582138}
{'gen': 256, 'nevals': 256, 'min': 10024.528421052632, 'avg': 10062.907012333864}
{'gen': 257, 'nevals': 251, 'min': 10024.528421052632, 'avg': 10060.561866135035}
{'gen': 258, 'nevals': 246, 'min': 10024.528421052632, 'avg': 10058.76983774588}
{'gen': 259, 'nevals': 244, 'min': 10024.528421052632, 'avg': 10057.325148112706}
{'gen': 260, 'nevals': 252, 'min': 10024.528421052632, 'avg': 10055.407301860712}
{'gen': 261, 'nevals': 256, 'min': 10024.528421052632, 'avg': 10052.78305018607}
{'gen': 262, 'nevals': 248, 'min': 10024.528421052632, 'avg': 10050.212744284954}
{'gen': 263, 'nevals': 258, 'min': 10024.528421052632, 'avg': 10047.546977777776}
{'gen': 264, 'nevals': 252, 'min': 10024.528421052632, 'avg': 10044.959685167461}
{'gen': 265, 'nevals': 252, 'min': 10024.528421052632, 'avg': 10042.389680063794}
{'gen': 266, 'nevals': 259, 'min': 10024.528421052632, 'avg': 10039.815135034556}
{'gen': 267, 'nevals': 252, 'min': 10024.528421052632, 'avg': 10037.2478056353}
{'gen': 268, 'nevals': 247, 'min': 10024.283349282297, 'avg': 10034.73877171717}
{'gen': 269, 'nevals': 255, 'min': 10024.283349282297, 'avg': 10032.12866858054}
{'gen': 270, 'nevals': 246, 'min': 10019.09288676236, 'avg': 10029.673884635831}
{'gen': 271, 'nevals': 247, 'min': 9975.811291866028, 'avg': 10028.2379907496}
{'gen': 272, 'nevals': 262, 'min': 9971.36245614035, 'avg': 10026.565354917595}
{'gen': 273, 'nevals': 253, 'min': 9971.36245614035, 'avg': 10024.466998617756}
{'gen': 274, 'nevals': 254, 'min': 9971.36245614035, 'avg': 10021.886317490696}
{'gen': 275, 'nevals': 250, 'min': 9971.36245614035, 'avg': 10019.386165975546}
{'gen': 276, 'nevals': 262, 'min': 9971.36245614035, 'avg': 10016.081868580543}
{'gen': 277, 'nevals': 236, 'min': 9971.36245614035, 'avg': 10012.494110792131}
{'gen': 278, 'nevals': 256, 'min': 9971.36245614035, 'avg': 10008.95064901648}
{'gen': 279, 'nevals': 248, 'min': 9971.36245614035, 'avg': 10005.492315789474}
{'gen': 280, 'nevals': 250, 'min': 9971.36245614035, 'avg': 10001.826843062201}
{'gen': 281, 'nevals': 255, 'min': 9971.36245614035, 'avg': 9998.300876874002}
{'gen': 282, 'nevals': 262, 'min': 9971.36245614035, 'avg': 9994.75435481127}
{'gen': 283, 'nevals': 235, 'min': 9971.36245614035, 'avg': 9991.312625624669}
{'gen': 284, 'nevals': 260, 'min': 9965.677288676236, 'avg': 9987.725204678361}
{'gen': 285, 'nevals': 252, 'min': 9965.677288676236, 'avg': 9984.170895162148}
{'gen': 286, 'nevals': 244, 'min': 9965.677288676236, 'avg': 9980.588932376395}
{'gen': 287, 'nevals': 258, 'min': 9965.677288676236, 'avg': 9976.969570760233}
{'gen': 288, 'nevals': 252, 'min': 9965.677288676236, 'avg': 9973.372811483254}
{'gen': 289, 'nevals': 250, 'min': 9965.677288676236, 'avg': 9971.525436469963}
{'gen': 290, 'nevals': 254, 'min': 9965.184784688996, 'avg': 9970.674412121214}
{'gen': 291, 'nevals': 252, 'min': 9964.648803827751, 'avg': 9970.161705263157}
{'gen': 292, 'nevals': 264, 'min': 9959.55014354067, 'avg': 9969.781702923976}
{'gen': 293, 'nevals': 250, 'min': 9959.087336523125, 'avg': 9969.336333014353}
{'gen': 294, 'nevals': 246, 'min': 9956.619234449761, 'avg': 9968.875960446572}
{'gen': 295, 'nevals': 246, 'min': 9954.788197767146, 'avg': 9968.084960021264}
{'gen': 296, 'nevals': 245, 'min': 9954.438118022328, 'avg': 9967.19911238703}
{'gen': 297, 'nevals': 245, 'min': 9952.616842105263, 'avg': 9966.224966932483}
{'gen': 298, 'nevals': 232, 'min': 9949.94615629984, 'avg': 9965.199994471026}
{'gen': 299, 'nevals': 258, 'min': 9949.031834130781, 'avg': 9963.969613609783}
{'gen': 300, 'nevals': 260, 'min': 9949.031834130781, 'avg': 9962.753325677832}
{'gen': 301, 'nevals': 264, 'min': 9949.031834130781, 'avg': 9961.335923976609}
{'gen': 302, 'nevals': 242, 'min': 9945.888771929825, 'avg': 9959.879231047315}
{'gen': 303, 'nevals': 238, 'min': 9945.888771929825, 'avg': 9958.411517597024}
{'gen': 304, 'nevals': 252, 'min': 9945.816044657096, 'avg': 9956.892006379587}
{'gen': 305, 'nevals': 254, 'min': 9945.816044657096, 'avg': 9955.52402286018}
{'gen': 306, 'nevals': 260, 'min': 9945.816044657096, 'avg': 9954.294189154705}
{'gen': 307, 'nevals': 252, 'min': 9945.816044657096, 'avg': 9953.010175863903}
{'gen': 308, 'nevals': 252, 'min': 9945.448325358851, 'avg': 9951.703501435406}
{'gen': 309, 'nevals': 245, 'min': 9945.448325358851, 'avg': 9950.424285699095}
