{'gen': 0, 'nevals': 800, 'min': 24371.640510366826, 'avg': 28475.063419298247}
{'gen': 75, 'nevals': 720, 'min': 14573.971228070175, 'avg': 16784.992252870816}
{'gen': 76, 'nevals': 729, 'min': 14573.971228070175, 'avg': 16645.397235167464}
{'gen': 77, 'nevals': 701, 'min': 14246.354800637959, 'avg': 16525.078082894735}
{'gen': 78, 'nevals': 706, 'min': 14246.354800637959, 'avg': 16395.121317982455}
{'gen': 79, 'nevals': 671, 'min': 14246.354800637959, 'avg': 16282.554466626796}
{'gen': 80, 'nevals': 677, 'min': 14246.354800637959, 'avg': 16199.65630645933}
{'gen': 81, 'nevals': 686, 'min': 13857.309059011164, 'avg': 16067.642472368423}
{'gen': 82, 'nevals': 695, 'min': 13857.309059011164, 'avg': 15979.350179944178}
{'gen': 83, 'nevals': 712, 'min': 13804.306188197766, 'avg': 15890.557056698566}
{'gen': 84, 'nevals': 700, 'min': 13804.306188197766, 'avg': 15754.884770972887}
{'gen': 85, 'nevals': 720, 'min': 13680.087846889952, 'avg': 15640.171374720894}
{'gen': 86, 'nevals': 707, 'min': 13680.087846889952, 'avg': 15573.246941228072}
{'gen': 87, 'nevals': 704, 'min': 13680.087846889952, 'avg': 15451.568863955343}
{'gen': 88, 'nevals': 698, 'min': 13335.33298245614, 'avg': 15343.231869896332}
{'gen': 89, 'nevals': 690, 'min': 13140.131802232854, 'avg': 15259.237991786285}
{'gen': 90, 'nevals': 697, 'min': 13140.131802232854, 'avg': 15105.494682575758}
{'gen': 91, 'nevals': 696, 'min': 13140.131802232854, 'avg': 15010.260009409887}
{'gen': 92, 'nevals': 683, 'min': 13140.131802232854, 'avg': 14909.377397647528}
{'gen': 93, 'nevals': 708, 'min': 13140.131802232854, 'avg': 14792.67526722488}
{'gen': 94, 'nevals': 700, 'min': 13126.338947368422, 'avg': 14704.435159848486}
{'gen': 95, 'nevals': 713, 'min': 13044.346315789473, 'avg': 14617.129825}
{'gen': 96, 'nevals': 698, 'min': 12741.898787878788, 'avg': 14518.6785657496}
{'gen': 97, 'nevals': 688, 'min': 12741.898787878788, 'avg': 14409.199485167464}
{'gen': 98, 'nevals': 704, 'min': 12741.898787878788, 'avg': 14313.764573803828}
{'gen': 99, 'nevals': 711, 'min': 12552.628325358852, 'avg': 14180.860502511961}
{'gen': 100, 'nevals': 712, 'min': 12279.568548644338, 'avg': 14061.076501555024}
{'gen': 101, 'nevals': 704, 'min': 12279.568548644338, 'avg': 13930.982583133971}
{'gen': 102, 'nevals': 684, 'min': 12279.568548644338, 'avg': 13856.654960606062}
{'gen': 103, 'nevals': 696, 'min': 12118.792216905902, 'avg': 13785.394704545455}
{'gen': 104, 'nevals': 688, 'min': 12118.792216905902, 'avg': 13691.84083524721}
{'gen': 105, 'nevals': 682, 'min': 12004.518086124403, 'avg': 13584.042344338119}
{'gen': 106, 'nevals': 691, 'min': 12004.518086124403, 'avg': 13493.818375398723}
{'gen': 107, 'nevals': 702, 'min': 11882.486858054226, 'avg': 13442.570420015947}
{'gen': 108, 'nevals': 694, 'min': 11873.186220095693, 'avg': 13359.780601794258}
{'gen': 109, 'nevals': 714, 'min': 11425.603827751196, 'avg': 13295.834963476875}
{'gen': 110, 'nevals': 688, 'min': 11425.603827751196, 'avg': 13200.012780103669}
{'gen': 111, 'nevals': 708, 'min': 11425.603827751196, 'avg': 13139.915023803827}
{'gen': 112, 'nevals': 663, 'min': 11425.603827751196, 'avg': 13077.033733413078}
{'gen': 113, 'nevals': 697, 'min': 11425.603827751196, 'avg': 13003.913833971294}
{'gen': 114, 'nevals': 713, 'min': 10681.715693779905, 'avg': 12953.850883732059}
{'gen': 115, 'nevals': 708, 'min': 10681.715693779905, 'avg': 12855.083113516746}
{'gen': 116, 'nevals': 704, 'min': 10681.715693779905, 'avg': 12768.44873413078}
{'gen': 117, 'nevals': 695, 'min': 10681.715693779905, 'avg': 12683.13363261563}
{'gen': 118, 'nevals': 684, 'min': 10681.715693779905, 'avg': 12604.792628508774}
{'gen': 119, 'nevals': 692, 'min': 10681.715693779905, 'avg': 12538.736523245614}
{'gen': 120, 'nevals': 710, 'min': 10681.715693779905, 'avg': 12460.405589633174}
{'gen': 121, 'nevals': 704, 'min': 10668.269059011165, 'avg': 12318.139275757578}
{'gen': 122, 'nevals': 679, 'min': 10668.269059011165, 'avg': 12213.018470813397}
{'gen': 123, 'nevals': 723, 'min': 10668.269059011165, 'avg': 12133.452080263158}
{'gen': 124, 'nevals': 708, 'min': 10438.214194577353, 'avg': 12043.11039102871}
{'gen': 125, 'nevals': 718, 'min': 10438.214194577353, 'avg': 12003.98018955343}
{'gen': 126, 'nevals': 703, 'min': 10438.214194577353, 'avg': 11896.092886842107}
{'gen': 127, 'nevals': 693, 'min': 10278.396331738437, 'avg': 11778.814777232854}
{'gen': 128, 'nevals': 688, 'min': 10278.396331738437, 'avg': 11674.30681092504}
{'gen': 129, 'nevals': 710, 'min': 10264.965231259968, 'avg': 11621.859155622009}
{'gen': 130, 'nevals': 711, 'min': 10262.955948963317, 'avg': 11519.803197886762}
{'gen': 131, 'nevals': 712, 'min': 10128.717320574162, 'avg': 11459.946600438596}
{'gen': 132, 'nevals': 697, 'min': 10079.58360446571, 'avg': 11401.782166188197}
{'gen': 133, 'nevals': 705, 'min': 10030.464497607656, 'avg': 11303.659125637956}
{'gen': 134, 'nevals': 722, 'min': 9699.907814992026, 'avg': 11223.33810761563}
{'gen': 135, 'nevals': 710, 'min': 9699.907814992026, 'avg': 11166.062634370015}
{'gen': 136, 'nevals': 698, 'min': 9699.907814992026, 'avg': 11082.169896570973}
{'gen': 137, 'nevals': 707, 'min': 9699.907814992026, 'avg': 11010.64442914673}
{'gen': 138, 'nevals': 698, 'min': 9699.907814992026, 'avg': 10943.203417224879}
{'gen': 139, 'nevals': 724, 'min': 9699.907814992026, 'avg': 10882.225143700161}
{'gen': 140, 'nevals': 712, 'min': 9612.891132376395, 'avg': 10814.351923365231}
{'gen': 141, 'nevals': 688, 'min': 9551.910972886762, 'avg': 10725.119696969698}
{'gen': 142, 'nevals': 717, 'min': 9476.170303030303, 'avg': 10646.64487248804}
{'gen': 143, 'nevals': 692, 'min': 9473.967878787878, 'avg': 10584.507244019138}
{'gen': 144, 'nevals': 679, 'min': 9419.798564593302, 'avg': 10504.035686323763}
{'gen': 145, 'nevals': 711, 'min': 9190.807559808612, 'avg': 10419.22308297448}
{'gen': 146, 'nevals': 674, 'min': 9190.807559808612, 'avg': 10369.671933014353}
{'gen': 147, 'nevals': 705, 'min': 9190.807559808612, 'avg': 10321.463285366824}
{'gen': 148, 'nevals': 694, 'min': 8931.780701754386, 'avg': 10230.471718421053}
{'gen': 149, 'nevals': 710, 'min': 8910.393110047848, 'avg': 10155.128216028708}
{'gen': 150, 'nevals': 700, 'min': 8910.393110047848, 'avg': 10094.237613676236}
{'gen': 151, 'nevals': 705, 'min': 8910.393110047848, 'avg': 10023.259975917066}
{'gen': 152, 'nevals': 728, 'min': 8910.393110047848, 'avg': 9986.366262838916}
{'gen': 153, 'nevals': 722, 'min': 8910.393110047848, 'avg': 9930.369023245614}
{'gen': 154, 'nevals': 723, 'min': 8846.035374800638, 'avg': 9871.741851116427}
{'gen': 155, 'nevals': 692, 'min': 8835.1063476874, 'avg': 9783.352889194577}
{'gen': 156, 'nevals': 694, 'min': 8835.1063476874, 'avg': 9721.892088676235}
{'gen': 157, 'nevals': 680, 'min': 8806.547368421052, 'avg': 9648.193250438597}
{'gen': 158, 'nevals': 697, 'min': 8696.254577352473, 'avg': 9590.095805422647}
{'gen': 159, 'nevals': 702, 'min': 8532.910749601277, 'avg': 9549.435598405104}
{'gen': 160, 'nevals': 706, 'min': 8532.910749601277, 'avg': 9512.524153508772}
{'gen': 161, 'nevals': 702, 'min': 8063.51658692185, 'avg': 9435.652559688995}
{'gen': 162, 'nevals': 702, 'min': 8063.51658692185, 'avg': 9363.723937360446}
{'gen': 163, 'nevals': 696, 'min': 8063.51658692185, 'avg': 9298.346073205741}
{'gen': 164, 'nevals': 713, 'min': 8063.51658692185, 'avg': 9241.36368875598}
{'gen': 165, 'nevals': 717, 'min': 8063.51658692185, 'avg': 9189.297100079744}
{'gen': 166, 'nevals': 724, 'min': 8063.51658692185, 'avg': 9119.539032017545}
{'gen': 167, 'nevals': 704, 'min': 8063.51658692185, 'avg': 9079.264187360446}
{'gen': 168, 'nevals': 699, 'min': 8063.51658692185, 'avg': 9018.043670933013}
{'gen': 169, 'nevals': 711, 'min': 7986.331291866029, 'avg': 8949.871192264753}
{'gen': 170, 'nevals': 684, 'min': 7816.886570972887, 'avg': 8867.174390869219}
{'gen': 171, 'nevals': 704, 'min': 7816.886570972887, 'avg': 8795.59009206539}
{'gen': 172, 'nevals': 690, 'min': 7816.886570972887, 'avg': 8732.951356379584}
{'gen': 173, 'nevals': 664, 'min': 7816.886570972887, 'avg': 8669.556971650718}
{'gen': 174, 'nevals': 704, 'min': 7758.172089314195, 'avg': 8640.959479545454}
{'gen': 175, 'nevals': 715, 'min': 7758.172089314195, 'avg': 8575.649444497607}
{'gen': 176, 'nevals': 711, 'min': 7758.172089314195, 'avg': 8528.83105976874}
{'gen': 177, 'nevals': 700, 'min': 7631.226602870814, 'avg': 8487.755861921849}
{'gen': 178, 'nevals': 687, 'min': 7631.226602870814, 'avg': 8447.541380303031}
{'gen': 179, 'nevals': 694, 'min': 7564.14379585327, 'avg': 8393.694577392343}
{'gen': 180, 'nevals': 722, 'min': 7564.14379585327, 'avg': 8351.404238955343}
{'gen': 181, 'nevals': 701, 'min': 7564.14379585327, 'avg': 8295.328122727273}
{'gen': 182, 'nevals': 694, 'min': 7484.087751196173, 'avg': 8258.362770653906}
{'gen': 183, 'nevals': 686, 'min': 7484.087751196173, 'avg': 8194.263004585328}
{'gen': 184, 'nevals': 696, 'min': 7261.88995215311, 'avg': 8137.965508253589}
{'gen': 185, 'nevals': 710, 'min': 7261.88995215311, 'avg': 8083.291225797448}
{'gen': 186, 'nevals': 690, 'min': 7261.88995215311, 'avg': 8028.3446521531105}
{'gen': 187, 'nevals': 710, 'min': 7181.160733652313, 'avg': 7983.302638038278}
{'gen': 188, 'nevals': 720, 'min': 7181.160733652313, 'avg': 7943.291144736842}
{'gen': 189, 'nevals': 692, 'min': 7181.160733652313, 'avg': 7893.771573524721}
{'gen': 190, 'nevals': 695, 'min': 7081.749122807018, 'avg': 7812.23703361244}
{'gen': 191, 'nevals': 693, 'min': 7081.749122807018, 'avg': 7767.71488676236}
{'gen': 192, 'nevals': 698, 'min': 7074.860127591706, 'avg': 7733.528776913874}
{'gen': 193, 'nevals': 701, 'min': 6955.9681339712915, 'avg': 7702.839115350877}
{'gen': 194, 'nevals': 698, 'min': 6955.9681339712915, 'avg': 7665.146369138756}
{'gen': 195, 'nevals': 708, 'min': 6869.472822966507, 'avg': 7627.9660801834125}
{'gen': 196, 'nevals': 675, 'min': 6869.472822966507, 'avg': 7580.938396770335}
{'gen': 197, 'nevals': 708, 'min': 6869.472822966507, 'avg': 7524.931654066986}
{'gen': 198, 'nevals': 705, 'min': 6736.1136523126, 'avg': 7472.390630342902}
{'gen': 199, 'nevals': 699, 'min': 6711.747527910686, 'avg': 7442.442957934609}
{'gen': 200, 'nevals': 705, 'min': 6711.747527910686, 'avg': 7405.1139543859645}
{'gen': 201, 'nevals': 709, 'min': 6654.095055821372, 'avg': 7369.946786642743}
{'gen': 202, 'nevals': 707, 'min': 6648.927783094099, 'avg': 7314.21287468102}
{'gen': 203, 'nevals': 708, 'min': 6575.1580542264755, 'avg': 7270.76814836523}
{'gen': 204, 'nevals': 704, 'min': 6575.1580542264755, 'avg': 7234.462551555023}
{'gen': 205, 'nevals': 691, 'min': 6575.1580542264755, 'avg': 7168.715032854865}
{'gen': 206, 'nevals': 700, 'min': 6509.326411483254, 'avg': 7126.698634649123}
{'gen': 207, 'nevals': 702, 'min': 6475.836746411484, 'avg': 7061.566053389155}
{'gen': 208, 'nevals': 680, 'min': 6355.551706539075, 'avg': 7023.942871251993}
{'gen': 209, 'nevals': 683, 'min': 6355.551706539075, 'avg': 6977.337474800639}
{'gen': 210, 'nevals': 695, 'min': 6186.631929824562, 'avg': 6928.92158110048}
{'gen': 211, 'nevals': 672, 'min': 6186.631929824562, 'avg': 6914.930404824561}
{'gen': 212, 'nevals': 704, 'min': 6186.631929824562, 'avg': 6879.779862280702}
{'gen': 213, 'nevals': 712, 'min': 6105.90028708134, 'avg': 6817.8995113636365}
{'gen': 214, 'nevals': 713, 'min': 6105.90028708134, 'avg': 6787.194109688996}
{'gen': 215, 'nevals': 706, 'min': 6105.90028708134, 'avg': 6741.80591455343}
{'gen': 216, 'nevals': 720, 'min': 5958.272440191387, 'avg': 6703.163568261563}
{'gen': 217, 'nevals': 691, 'min': 5958.272440191387, 'avg': 6633.51624138756}
{'gen': 218, 'nevals': 691, 'min': 5958.272440191387, 'avg': 6605.160910845295}
{'gen': 219, 'nevals': 722, 'min': 5958.272440191387, 'avg': 6553.984194457736}
{'gen': 220, 'nevals': 695, 'min': 5958.272440191387, 'avg': 6498.576935486443}
{'gen': 221, 'nevals': 695, 'min': 5883.035055821371, 'avg': 6451.138362161085}
{'gen': 222, 'nevals': 688, 'min': 5735.522232854864, 'avg': 6407.1165766347685}
{'gen': 223, 'nevals': 702, 'min': 5735.522232854864, 'avg': 6353.731467185009}
{'gen': 224, 'nevals': 697, 'min': 5726.499266347688, 'avg': 6310.428352472089}
{'gen': 225, 'nevals': 704, 'min': 5726.499266347688, 'avg': 6268.139456897928}
{'gen': 226, 'nevals': 720, 'min': 5726.499266347688, 'avg': 6217.744062878787}
{'gen': 227, 'nevals': 704, 'min': 5685.371866028708, 'avg': 6177.605383373206}
{'gen': 228, 'nevals': 698, 'min': 5685.371866028708, 'avg': 6145.921608173845}
{'gen': 229, 'nevals': 710, 'min': 5625.2195215311, 'avg': 6108.390118102073}
{'gen': 230, 'nevals': 703, 'min': 5604.055342902711, 'avg': 6063.9279203748}
{'gen': 231, 'nevals': 722, 'min': 5560.801180223286, 'avg': 6026.265146889952}
{'gen': 232, 'nevals': 709, 'min': 5560.801180223286, 'avg': 6006.134116626795}
{'gen': 233, 'nevals': 667, 'min': 5392.8231897926635, 'avg': 5961.566719776714}
{'gen': 234, 'nevals': 723, 'min': 5392.8231897926635, 'avg': 5931.509121969697}
{'gen': 235, 'nevals': 693, 'min': 5392.8231897926635, 'avg': 5892.558324561403}
{'gen': 236, 'nevals': 706, 'min': 5392.8231897926635, 'avg': 5860.767079704944}
{'gen': 237, 'nevals': 698, 'min': 5392.8231897926635, 'avg': 5831.486034489632}
{'gen': 238, 'nevals': 704, 'min': 5294.702519936204, 'avg': 5800.527611164275}
{'gen': 239, 'nevals': 697, 'min': 5294.702519936204, 'avg': 5757.380736084529}
{'gen': 240, 'nevals': 696, 'min': 5290.3650398724085, 'avg': 5725.042517344497}
{'gen': 241, 'nevals': 716, 'min': 5286.132025518341, 'avg': 5692.135800318979}
{'gen': 242, 'nevals': 712, 'min': 5262.050526315789, 'avg': 5646.720239154706}
{'gen': 243, 'nevals': 716, 'min': 5224.084338118022, 'avg': 5616.8709271132375}
{'gen': 244, 'nevals': 686, 'min': 5121.874673046252, 'avg': 5585.725015948964}
{'gen': 245, 'nevals': 711, 'min': 5118.578405103668, 'avg': 5548.377196451355}
{'gen': 246, 'nevals': 700, 'min': 5017.956331738437, 'avg': 5518.952503149921}
{'gen': 247, 'nevals': 714, 'min': 5017.5770015948965, 'avg': 5486.326167105264}
{'gen': 248, 'nevals': 696, 'min': 4997.848261562998, 'avg': 5449.590171531101}
{'gen': 249, 'nevals': 707, 'min': 4933.702009569378, 'avg': 5423.251299441787}
{'gen': 250, 'nevals': 708, 'min': 4933.702009569378, 'avg': 5393.11124517544}
{'gen': 251, 'nevals': 714, 'min': 4933.702009569378, 'avg': 5354.460068181818}
{'gen': 252, 'nevals': 691, 'min': 4933.702009569378, 'avg': 5323.038717304626}
{'gen': 253, 'nevals': 718, 'min': 4933.702009569378, 'avg': 5292.57539485646}
{'gen': 254, 'nevals': 720, 'min': 4860.272280701754, 'avg': 5271.11669553429}
{'gen': 255, 'nevals': 715, 'min': 4860.272280701754, 'avg': 5246.285497926634}
{'gen': 256, 'nevals': 717, 'min': 4848.841977671452, 'avg': 5215.29279154705}
{'gen': 257, 'nevals': 695, 'min': 4821.901052631579, 'avg': 5191.907713755981}
{'gen': 258, 'nevals': 681, 'min': 4821.901052631579, 'avg': 5162.175884409889}
{'gen': 259, 'nevals': 690, 'min': 4762.226092503987, 'avg': 5133.887738516746}
{'gen': 260, 'nevals': 723, 'min': 4720.412663476874, 'avg': 5101.61422300638}
{'gen': 261, 'nevals': 688, 'min': 4675.937416267942, 'avg': 5071.621518580542}
{'gen': 262, 'nevals': 704, 'min': 4675.937416267942, 'avg': 5054.55134154705}
{'gen': 263, 'nevals': 693, 'min': 4675.937416267942, 'avg': 5030.962389194578}
{'gen': 264, 'nevals': 701, 'min': 4644.561594896331, 'avg': 4999.541211961722}
{'gen': 265, 'nevals': 704, 'min': 4612.693779904306, 'avg': 4976.533806658692}
{'gen': 266, 'nevals': 713, 'min': 4612.693779904306, 'avg': 4951.444257894737}
{'gen': 267, 'nevals': 694, 'min': 4595.514704944178, 'avg': 4926.882393062201}
{'gen': 268, 'nevals': 697, 'min': 4595.514704944178, 'avg': 4907.944219856459}
{'gen': 269, 'nevals': 706, 'min': 4513.907751196172, 'avg': 4871.747289393939}
{'gen': 270, 'nevals': 712, 'min': 4513.907751196172, 'avg': 4842.690342424243}
{'gen': 271, 'nevals': 706, 'min': 4494.145135566188, 'avg': 4813.045975637959}
{'gen': 272, 'nevals': 710, 'min': 4466.588006379586, 'avg': 4781.267300398725}
{'gen': 273, 'nevals': 713, 'min': 4435.025231259968, 'avg': 4756.054733612441}
{'gen': 274, 'nevals': 716, 'min': 4435.025231259968, 'avg': 4730.814155382775}
{'gen': 275, 'nevals': 704, 'min': 4417.928963317384, 'avg': 4703.624184090909}
{'gen': 276, 'nevals': 718, 'min': 4337.373333333333, 'avg': 4679.171475637959}
{'gen': 277, 'nevals': 698, 'min': 4310.415566188198, 'avg': 4652.2487564992025}
{'gen': 278, 'nevals': 703, 'min': 4224.525167464115, 'avg': 4627.374180582137}
{'gen': 279, 'nevals': 696, 'min': 4224.525167464115, 'avg': 4599.236009888357}
{'gen': 280, 'nevals': 698, 'min': 4224.525167464115, 'avg': 4569.93561937799}
{'gen': 281, 'nevals': 711, 'min': 4224.525167464115, 'avg': 4542.5785837719295}
{'gen': 282, 'nevals': 702, 'min': 4216.06350877193, 'avg': 4520.102287081339}
{'gen': 283, 'nevals': 694, 'min': 4188.007878787879, 'avg': 4487.76782284689}
{'gen': 284, 'nevals': 717, 'min': 4154.844497607655, 'avg': 4452.595016586922}
{'gen': 285, 'nevals': 706, 'min': 4122.141467304626, 'avg': 4426.87178277512}
{'gen': 286, 'nevals': 704, 'min': 4029.354226475279, 'avg': 4400.764030263157}
{'gen': 287, 'nevals': 719, 'min': 4029.354226475279, 'avg': 4375.430098046252}
{'gen': 288, 'nevals': 684, 'min': 4029.354226475279, 'avg': 4353.187024920255}
{'gen': 289, 'nevals': 693, 'min': 4005.7823923444976, 'avg': 4329.77314700957}
{'gen': 290, 'nevals': 714, 'min': 3950.3010207336524, 'avg': 4309.792608014354}
{'gen': 291, 'nevals': 715, 'min': 3950.3010207336524, 'avg': 4280.955745853269}
{'gen': 292, 'nevals': 711, 'min': 3886.6021371610846, 'avg': 4251.175493819776}
{'gen': 293, 'nevals': 711, 'min': 3886.6021371610846, 'avg': 4226.932728508772}
{'gen': 294, 'nevals': 714, 'min': 3886.6021371610846, 'avg': 4200.919796212122}
{'gen': 295, 'nevals': 708, 'min': 3886.6021371610846, 'avg': 4173.978809330144}
{'gen': 296, 'nevals': 702, 'min': 3879.569920255183, 'avg': 4139.442609051036}
{'gen': 297, 'nevals': 708, 'min': 3875.065135566188, 'avg': 4112.98565}
{'gen': 298, 'nevals': 724, 'min': 3869.6367464114833, 'avg': 4088.348389274322}
{'gen': 299, 'nevals': 720, 'min': 3815.3931100478467, 'avg': 4054.926813397129}
{'gen': 300, 'nevals': 704, 'min': 3798.107336523126, 'avg': 4030.541212360447}
{'gen': 301, 'nevals': 702, 'min': 3783.008389154705, 'avg': 4002.7444784290274}
{'gen': 302, 'nevals': 706, 'min': 3754.3788835725677, 'avg': 3985.6190960925037}
{'gen': 303, 'nevals': 678, 'min': 3754.3788835725677, 'avg': 3963.303827392345}
{'gen': 304, 'nevals': 691, 'min': 3751.1270175438594, 'avg': 3943.4853356858052}
{'gen': 305, 'nevals': 696, 'min': 3751.1270175438594, 'avg': 3922.4085114832537}
{'gen': 306, 'nevals': 714, 'min': 3655.795948963317, 'avg': 3906.0226274720894}
{'gen': 307, 'nevals': 741, 'min': 3653.7311323763956, 'avg': 3886.422605661882}
{'gen': 308, 'nevals': 695, 'min': 3653.7311323763956, 'avg': 3868.6576416267944}
