{'gen': 0, 'nevals': 300, 'min': 0.9060496096950508, 'avg': 0.9222209026269758}
{'gen': 72, 'nevals': 256, 'min': 0.8145808144296727, 'avg': 0.8293543726896367}
{'gen': 73, 'nevals': 252, 'min': 0.8145808144296727, 'avg': 0.827619820092842}
{'gen': 74, 'nevals': 260, 'min': 0.8145808144296727, 'avg': 0.8262482645350289}
{'gen': 75, 'nevals': 255, 'min': 0.8108383839429406, 'avg': 0.824402595369455}
{'gen': 76, 'nevals': 252, 'min': 0.8083974673579494, 'avg': 0.822719868871458}
{'gen': 77, 'nevals': 240, 'min': 0.8072403772710951, 'avg': 0.8216904281414635}
{'gen': 78, 'nevals': 256, 'min': 0.8072403772710951, 'avg': 0.8199644550739722}
{'gen': 79, 'nevals': 252, 'min': 0.8072403772710951, 'avg': 0.8180565287431386}
{'gen': 80, 'nevals': 259, 'min': 0.8057602442751427, 'avg': 0.8166279559180764}
{'gen': 81, 'nevals': 236, 'min': 0.8031963830181794, 'avg': 0.814698950306268}
{'gen': 82, 'nevals': 244, 'min': 0.8025766303176463, 'avg': 0.81278364397965}
{'gen': 83, 'nevals': 246, 'min': 0.7998212392816691, 'avg': 0.8109968751426173}
{'gen': 84, 'nevals': 266, 'min': 0.7998212392816691, 'avg': 0.8095479261602387}
{'gen': 85, 'nevals': 260, 'min': 0.7915865853406034, 'avg': 0.8078999586073062}
{'gen': 86, 'nevals': 252, 'min': 0.7915865853406034, 'avg': 0.8067577473439285}
{'gen': 87, 'nevals': 257, 'min': 0.7915865853406034, 'avg': 0.8056202702408933}
{'gen': 88, 'nevals': 254, 'min': 0.7915865853406034, 'avg': 0.8039332803652147}
{'gen': 89, 'nevals': 266, 'min': 0.7874568544425905, 'avg': 0.8028042023052087}
{'gen': 90, 'nevals': 256, 'min': 0.7864282991618298, 'avg': 0.8008859413374495}
{'gen': 91, 'nevals': 241, 'min': 0.7864282991618298, 'avg': 0.7992543963983909}
{'gen': 92, 'nevals': 235, 'min': 0.7864282991618298, 'avg': 0.7976837175419949}
{'gen': 93, 'nevals': 241, 'min': 0.7847885962811288, 'avg': 0.796094224733023}
{'gen': 94, 'nevals': 252, 'min': 0.7847059863552006, 'avg': 0.7949919218905523}
{'gen': 95, 'nevals': 256, 'min': 0.7832042454145753, 'avg': 0.7936377135134436}
{'gen': 96, 'nevals': 250, 'min': 0.7824366436059877, 'avg': 0.7921759184226156}
{'gen': 97, 'nevals': 256, 'min': 0.7804267474847276, 'avg': 0.7902745915888113}
{'gen': 98, 'nevals': 256, 'min': 0.7776704882533919, 'avg': 0.7885828659602571}
{'gen': 99, 'nevals': 244, 'min': 0.7776704882533919, 'avg': 0.786966948367703}
{'gen': 100, 'nevals': 236, 'min': 0.7776704882533919, 'avg': 0.785359405679315}
{'gen': 101, 'nevals': 237, 'min': 0.776122060479061, 'avg': 0.7838649644611588}
{'gen': 102, 'nevals': 243, 'min': 0.7742955230278, 'avg': 0.7826690900867642}
{'gen': 103, 'nevals': 244, 'min': 0.7726283598338236, 'avg': 0.7816306871055878}
{'gen': 104, 'nevals': 263, 'min': 0.7726283598338236, 'avg': 0.7806434766709058}
{'gen': 105, 'nevals': 266, 'min': 0.7721351956946414, 'avg': 0.7791909348174153}
{'gen': 106, 'nevals': 264, 'min': 0.7688714614511116, 'avg': 0.7781535078816519}
{'gen': 107, 'nevals': 249, 'min': 0.7688714614511116, 'avg': 0.7768746772828771}
{'gen': 108, 'nevals': 258, 'min': 0.7679237261903346, 'avg': 0.776002729332977}
{'gen': 109, 'nevals': 252, 'min': 0.7668859891629359, 'avg': 0.7749306745238863}
{'gen': 110, 'nevals': 258, 'min': 0.7667655317779873, 'avg': 0.7737292273837177}
{'gen': 111, 'nevals': 252, 'min': 0.7651527888962105, 'avg': 0.7723206682428927}
{'gen': 112, 'nevals': 258, 'min': 0.7637655499545997, 'avg': 0.7711331628916747}
{'gen': 113, 'nevals': 254, 'min': 0.7620465916951574, 'avg': 0.7700057663445021}
{'gen': 114, 'nevals': 252, 'min': 0.7601272978593435, 'avg': 0.7685779490122356}
{'gen': 115, 'nevals': 260, 'min': 0.7592578860371594, 'avg': 0.7673561382200339}
{'gen': 116, 'nevals': 248, 'min': 0.7565285302374333, 'avg': 0.7658982570534574}
{'gen': 117, 'nevals': 250, 'min': 0.7563280258459555, 'avg': 0.7645531451451879}
{'gen': 118, 'nevals': 246, 'min': 0.7558902344769635, 'avg': 0.7633047789885338}
{'gen': 119, 'nevals': 244, 'min': 0.7552838560348206, 'avg': 0.7618434481558707}
{'gen': 120, 'nevals': 259, 'min': 0.7547469530671275, 'avg': 0.7604601333020213}
{'gen': 121, 'nevals': 252, 'min': 0.7533287055712613, 'avg': 0.7595645358308387}
{'gen': 122, 'nevals': 251, 'min': 0.7517015636506497, 'avg': 0.7582811744228898}
{'gen': 123, 'nevals': 254, 'min': 0.7517015636506497, 'avg': 0.757476105688043}
{'gen': 124, 'nevals': 258, 'min': 0.7507926010544895, 'avg': 0.7561679460097799}
{'gen': 125, 'nevals': 258, 'min': 0.7482779548726912, 'avg': 0.7550940540537062}
{'gen': 126, 'nevals': 249, 'min': 0.7482779548726912, 'avg': 0.7540236016129432}
{'gen': 127, 'nevals': 244, 'min': 0.7477446714632159, 'avg': 0.752872866771336}
{'gen': 128, 'nevals': 256, 'min': 0.7471503685924843, 'avg': 0.7519832471860181}
{'gen': 129, 'nevals': 256, 'min': 0.7438772373368749, 'avg': 0.7509364589459055}
{'gen': 130, 'nevals': 262, 'min': 0.7438772373368749, 'avg': 0.7500320510999479}
{'gen': 131, 'nevals': 252, 'min': 0.7432510715782386, 'avg': 0.7490708041107829}
{'gen': 132, 'nevals': 254, 'min': 0.7414003835808747, 'avg': 0.7482518010913789}
{'gen': 133, 'nevals': 256, 'min': 0.7401774167157866, 'avg': 0.7475037983547311}
{'gen': 134, 'nevals': 248, 'min': 0.7401774167157866, 'avg': 0.7465607688448457}
{'gen': 135, 'nevals': 242, 'min': 0.7399123692381022, 'avg': 0.745416956189122}
{'gen': 136, 'nevals': 256, 'min': 0.7393903715769614, 'avg': 0.7445061559379095}
{'gen': 137, 'nevals': 254, 'min': 0.7384955818252763, 'avg': 0.7433197471598783}
{'gen': 138, 'nevals': 248, 'min': 0.737069807916426, 'avg': 0.7423582488686673}
{'gen': 139, 'nevals': 252, 'min': 0.737069807916426, 'avg': 0.7414475290667062}
{'gen': 140, 'nevals': 246, 'min': 0.7365484050570525, 'avg': 0.740645620430101}
{'gen': 141, 'nevals': 252, 'min': 0.7347635290340879, 'avg': 0.7397801193227802}
{'gen': 142, 'nevals': 253, 'min': 0.7347635290340879, 'avg': 0.739102903866818}
{'gen': 143, 'nevals': 260, 'min': 0.7333888206358703, 'avg': 0.7382962792614634}
{'gen': 144, 'nevals': 258, 'min': 0.7321329450278249, 'avg': 0.7375562356047385}
{'gen': 145, 'nevals': 261, 'min': 0.7317829341341853, 'avg': 0.7366334097808526}
{'gen': 146, 'nevals': 248, 'min': 0.7302409366567812, 'avg': 0.7359962184340614}
{'gen': 147, 'nevals': 256, 'min': 0.7300690160040263, 'avg': 0.7353400979710236}
{'gen': 148, 'nevals': 258, 'min': 0.7300690160040263, 'avg': 0.734703013282259}
{'gen': 149, 'nevals': 256, 'min': 0.7299810073504771, 'avg': 0.7338546645280575}
{'gen': 150, 'nevals': 254, 'min': 0.7290967108164599, 'avg': 0.7333133409141607}
{'gen': 151, 'nevals': 262, 'min': 0.7290967108164599, 'avg': 0.7326445399273359}
{'gen': 152, 'nevals': 250, 'min': 0.727900133013996, 'avg': 0.7322415893538291}
{'gen': 153, 'nevals': 242, 'min': 0.727900133013996, 'avg': 0.7317454872913457}
{'gen': 154, 'nevals': 249, 'min': 0.7265106624835023, 'avg': 0.7311728617692261}
{'gen': 155, 'nevals': 264, 'min': 0.7265106624835023, 'avg': 0.7308229984354695}
{'gen': 156, 'nevals': 260, 'min': 0.7263016220574905, 'avg': 0.7302250329867862}
{'gen': 157, 'nevals': 258, 'min': 0.7260463881720047, 'avg': 0.7295237263209692}
{'gen': 158, 'nevals': 248, 'min': 0.7248112541746148, 'avg': 0.7289349160276547}
{'gen': 159, 'nevals': 248, 'min': 0.7248112541746148, 'avg': 0.7283137528477264}
{'gen': 160, 'nevals': 260, 'min': 0.7243577365203877, 'avg': 0.7277754374514759}
{'gen': 161, 'nevals': 246, 'min': 0.7243577365203877, 'avg': 0.7271351696368857}
{'gen': 162, 'nevals': 254, 'min': 0.7230531848268764, 'avg': 0.7266695961239028}
{'gen': 163, 'nevals': 260, 'min': 0.7230531848268764, 'avg': 0.7261993158451517}
{'gen': 164, 'nevals': 252, 'min': 0.7216952094851636, 'avg': 0.7256449188051848}
{'gen': 165, 'nevals': 254, 'min': 0.7216952094851636, 'avg': 0.7252608515026148}
{'gen': 166, 'nevals': 254, 'min': 0.7216544377509145, 'avg': 0.7248187210506074}
{'gen': 167, 'nevals': 264, 'min': 0.7212764597658983, 'avg': 0.7243060276614348}
{'gen': 168, 'nevals': 264, 'min': 0.7203374218676568, 'avg': 0.7236973798056099}
{'gen': 169, 'nevals': 249, 'min': 0.7201883978031345, 'avg': 0.7231479326523492}
{'gen': 170, 'nevals': 264, 'min': 0.7201883978031345, 'avg': 0.7226605699146772}
{'gen': 171, 'nevals': 250, 'min': 0.7196109204158994, 'avg': 0.7221745200074142}
{'gen': 172, 'nevals': 249, 'min': 0.7185036689694109, 'avg': 0.721673710839124}
{'gen': 173, 'nevals': 266, 'min': 0.7185036689694109, 'avg': 0.7212650620021493}
{'gen': 174, 'nevals': 254, 'min': 0.7185036689694109, 'avg': 0.720864596992981}
{'gen': 175, 'nevals': 254, 'min': 0.7181303897303961, 'avg': 0.7204566281556309}
{'gen': 176, 'nevals': 256, 'min': 0.7169763431528446, 'avg': 0.7200247248891155}
{'gen': 177, 'nevals': 251, 'min': 0.7169263020263521, 'avg': 0.7196182408933991}
{'gen': 178, 'nevals': 249, 'min': 0.7162175654977929, 'avg': 0.7191303255804496}
{'gen': 179, 'nevals': 240, 'min': 0.7160112540299262, 'avg': 0.7186652372739126}
{'gen': 180, 'nevals': 249, 'min': 0.7160112540299262, 'avg': 0.7181654679931323}
{'gen': 181, 'nevals': 256, 'min': 0.7155636997104955, 'avg': 0.7177504028742061}
{'gen': 182, 'nevals': 250, 'min': 0.7154524450929103, 'avg': 0.7173829670345232}
{'gen': 183, 'nevals': 243, 'min': 0.7152707726409162, 'avg': 0.7170407264179751}
{'gen': 184, 'nevals': 250, 'min': 0.715010603165783, 'avg': 0.7166644545523557}
{'gen': 185, 'nevals': 254, 'min': 0.7143639310191567, 'avg': 0.7163894064354236}
{'gen': 186, 'nevals': 256, 'min': 0.7143410854939147, 'avg': 0.7161094074204076}
{'gen': 187, 'nevals': 250, 'min': 0.7141065915350349, 'avg': 0.7157729526943933}
{'gen': 188, 'nevals': 258, 'min': 0.7135915380335447, 'avg': 0.7155260723231741}
{'gen': 189, 'nevals': 246, 'min': 0.7133042536148932, 'avg': 0.7151925981214068}
{'gen': 190, 'nevals': 260, 'min': 0.7121881584919862, 'avg': 0.7148417285286199}
{'gen': 191, 'nevals': 254, 'min': 0.7121881584919862, 'avg': 0.7145373126942259}
{'gen': 192, 'nevals': 246, 'min': 0.7120139311092657, 'avg': 0.7142428885886002}
{'gen': 193, 'nevals': 257, 'min': 0.7120139311092657, 'avg': 0.7139045553462887}
{'gen': 194, 'nevals': 256, 'min': 0.7120139311092657, 'avg': 0.7136663188702783}
{'gen': 195, 'nevals': 250, 'min': 0.711453656773563, 'avg': 0.713459408118097}
{'gen': 196, 'nevals': 248, 'min': 0.7110784283504525, 'avg': 0.713203814693279}
{'gen': 197, 'nevals': 258, 'min': 0.7108310747964768, 'avg': 0.7129875876136921}
{'gen': 198, 'nevals': 246, 'min': 0.7105841435569469, 'avg': 0.7127049201971417}
{'gen': 199, 'nevals': 248, 'min': 0.7102915542597605, 'avg': 0.7124519825057657}
{'gen': 200, 'nevals': 256, 'min': 0.7102915542597605, 'avg': 0.712142870669202}
{'gen': 201, 'nevals': 252, 'min': 0.7101728644690939, 'avg': 0.7118699750826362}
{'gen': 202, 'nevals': 257, 'min': 0.7098901207664474, 'avg': 0.7115703650063048}
{'gen': 203, 'nevals': 252, 'min': 0.7098390402911512, 'avg': 0.7113558006461926}
{'gen': 204, 'nevals': 260, 'min': 0.7093618791653324, 'avg': 0.7110926964052237}
{'gen': 205, 'nevals': 262, 'min': 0.7092784833654813, 'avg': 0.7108513917115348}
{'gen': 206, 'nevals': 262, 'min': 0.7088583956707573, 'avg': 0.710653947998177}
{'gen': 207, 'nevals': 258, 'min': 0.7088583956707573, 'avg': 0.7104675326993205}
{'gen': 208, 'nevals': 253, 'min': 0.7081019157636229, 'avg': 0.7102017051609955}
{'gen': 209, 'nevals': 256, 'min': 0.7081019157636229, 'avg': 0.7099809216907401}
{'gen': 210, 'nevals': 253, 'min': 0.7081019157636229, 'avg': 0.7098067200998076}
{'gen': 211, 'nevals': 244, 'min': 0.7081019157636229, 'avg': 0.7095287385844403}
{'gen': 212, 'nevals': 254, 'min': 0.7075668663168996, 'avg': 0.7093275568766092}
{'gen': 213, 'nevals': 244, 'min': 0.7075668663168996, 'avg': 0.7090509289295267}
{'gen': 214, 'nevals': 251, 'min': 0.7073836931812385, 'avg': 0.7088330342434698}
{'gen': 215, 'nevals': 244, 'min': 0.7070026624675616, 'avg': 0.7085503139624223}
{'gen': 216, 'nevals': 260, 'min': 0.7070026624675616, 'avg': 0.708328164505521}
{'gen': 217, 'nevals': 258, 'min': 0.7060806407411084, 'avg': 0.7080333828172386}
{'gen': 218, 'nevals': 246, 'min': 0.7060806407411084, 'avg': 0.7077684461521334}
{'gen': 219, 'nevals': 249, 'min': 0.7056005287008391, 'avg': 0.7074935619228613}
{'gen': 220, 'nevals': 260, 'min': 0.7056005287008391, 'avg': 0.7073011423242042}
{'gen': 221, 'nevals': 258, 'min': 0.7056005287008391, 'avg': 0.7070516977716838}
{'gen': 222, 'nevals': 256, 'min': 0.7055932064231016, 'avg': 0.7067991473431596}
{'gen': 223, 'nevals': 256, 'min': 0.7053737795806834, 'avg': 0.7065942343092602}
{'gen': 224, 'nevals': 244, 'min': 0.7052903622632771, 'avg': 0.7063766406305456}
{'gen': 225, 'nevals': 258, 'min': 0.7052201364419488, 'avg': 0.7061797706624139}
{'gen': 226, 'nevals': 246, 'min': 0.7049141668605984, 'avg': 0.7060394533763514}
{'gen': 227, 'nevals': 240, 'min': 0.7049141668605984, 'avg': 0.7058776592918212}
{'gen': 228, 'nevals': 252, 'min': 0.704528807169087, 'avg': 0.7056487774313998}
{'gen': 229, 'nevals': 250, 'min': 0.704528807169087, 'avg': 0.7054723458381712}
{'gen': 230, 'nevals': 252, 'min': 0.7041003488196891, 'avg': 0.7052572927355645}
{'gen': 231, 'nevals': 258, 'min': 0.7040743691963591, 'avg': 0.7051072229428604}
{'gen': 232, 'nevals': 248, 'min': 0.70392314453046, 'avg': 0.7049299417557726}
{'gen': 233, 'nevals': 268, 'min': 0.7038130250423009, 'avg': 0.7048112953175307}
{'gen': 234, 'nevals': 261, 'min': 0.7037742567568639, 'avg': 0.704674323798577}
{'gen': 235, 'nevals': 260, 'min': 0.7035690674753194, 'avg': 0.7045706995983856}
{'gen': 236, 'nevals': 246, 'min': 0.7035067614951074, 'avg': 0.70439991190398}
{'gen': 237, 'nevals': 254, 'min': 0.7034976314747725, 'avg': 0.7042421183361098}
{'gen': 238, 'nevals': 256, 'min': 0.7031683882036628, 'avg': 0.7040649706212195}
{'gen': 239, 'nevals': 260, 'min': 0.7029803238741374, 'avg': 0.7039232475980841}
{'gen': 240, 'nevals': 256, 'min': 0.7029803238741374, 'avg': 0.703808254802111}
{'gen': 241, 'nevals': 252, 'min': 0.7027598689143626, 'avg': 0.7036745267579777}
{'gen': 242, 'nevals': 247, 'min': 0.7026690171993686, 'avg': 0.7035550954468697}
{'gen': 243, 'nevals': 246, 'min': 0.702436915199222, 'avg': 0.7034139034074492}
{'gen': 244, 'nevals': 245, 'min': 0.702436915199222, 'avg': 0.7032713474823677}
{'gen': 245, 'nevals': 250, 'min': 0.702393911156663, 'avg': 0.7031261417784882}
{'gen': 246, 'nevals': 250, 'min': 0.7021299425042316, 'avg': 0.702961589069363}
{'gen': 247, 'nevals': 247, 'min': 0.7021055751643088, 'avg': 0.7028097825208285}
{'gen': 248, 'nevals': 252, 'min': 0.7021055751643088, 'avg': 0.7026945062163571}
{'gen': 249, 'nevals': 239, 'min': 0.701941418886319, 'avg': 0.7025712724229058}
{'gen': 250, 'nevals': 257, 'min': 0.7017748147200205, 'avg': 0.702448788865163}
{'gen': 251, 'nevals': 262, 'min': 0.7017487468579604, 'avg': 0.7023240182819995}
{'gen': 252, 'nevals': 252, 'min': 0.7016771230934886, 'avg': 0.7022430291288934}
{'gen': 253, 'nevals': 258, 'min': 0.7014877736416687, 'avg': 0.7021273649856346}
{'gen': 254, 'nevals': 266, 'min': 0.7013328261599181, 'avg': 0.7020510297916935}
{'gen': 255, 'nevals': 254, 'min': 0.7012441731651438, 'avg': 0.7019526790581506}
{'gen': 256, 'nevals': 248, 'min': 0.7012249241579194, 'avg': 0.7018019284690211}
{'gen': 257, 'nevals': 250, 'min': 0.7010948336152905, 'avg': 0.7016928773169931}
{'gen': 258, 'nevals': 241, 'min': 0.7010271566901902, 'avg': 0.7015659929770728}
{'gen': 259, 'nevals': 257, 'min': 0.7009242910199307, 'avg': 0.70146613295989}
{'gen': 260, 'nevals': 258, 'min': 0.7008216065497086, 'avg': 0.7013785816046434}
{'gen': 261, 'nevals': 252, 'min': 0.7007414149412972, 'avg': 0.7012711508658922}
{'gen': 262, 'nevals': 259, 'min': 0.7005871921569582, 'avg': 0.7011629386314033}
{'gen': 263, 'nevals': 249, 'min': 0.7004711328335294, 'avg': 0.7010769618175885}
{'gen': 264, 'nevals': 262, 'min': 0.7004711328335294, 'avg': 0.7010033548832673}
{'gen': 265, 'nevals': 256, 'min': 0.7004309108485351, 'avg': 0.7009169145576052}
{'gen': 266, 'nevals': 252, 'min': 0.700124975548791, 'avg': 0.7008382032956773}
{'gen': 267, 'nevals': 252, 'min': 0.6999944876456976, 'avg': 0.7007421653606355}
{'gen': 268, 'nevals': 252, 'min': 0.6999727487820409, 'avg': 0.7006702611822557}
{'gen': 269, 'nevals': 246, 'min': 0.6997981822326009, 'avg': 0.7005446811090807}
{'gen': 270, 'nevals': 248, 'min': 0.6996398956282756, 'avg': 0.7003877177659232}
{'gen': 271, 'nevals': 238, 'min': 0.6995682744301746, 'avg': 0.7002289193097943}
{'gen': 272, 'nevals': 260, 'min': 0.6994011910020816, 'avg': 0.7000862430478924}
{'gen': 273, 'nevals': 258, 'min': 0.699244599260758, 'avg': 0.6999127664311728}
{'gen': 274, 'nevals': 258, 'min': 0.6991820574101151, 'avg': 0.6997835220735802}
{'gen': 275, 'nevals': 255, 'min': 0.6991255899927613, 'avg': 0.6996750000368329}
{'gen': 276, 'nevals': 254, 'min': 0.6990245097414423, 'avg': 0.6995900454205448}
{'gen': 277, 'nevals': 260, 'min': 0.6990245097414423, 'avg': 0.6994995833515141}
{'gen': 278, 'nevals': 256, 'min': 0.6988368019892335, 'avg': 0.6994142898790768}
{'gen': 279, 'nevals': 258, 'min': 0.6988368019892335, 'avg': 0.6993521227764268}
{'gen': 280, 'nevals': 244, 'min': 0.6987836531761353, 'avg': 0.6992745070682792}
{'gen': 281, 'nevals': 257, 'min': 0.6986420292328475, 'avg': 0.6991920542740726}
{'gen': 282, 'nevals': 248, 'min': 0.6986420292328475, 'avg': 0.6991166234329987}
{'gen': 283, 'nevals': 237, 'min': 0.69861102307756, 'avg': 0.6990212038692715}
{'gen': 284, 'nevals': 257, 'min': 0.6984724024115478, 'avg': 0.6989329663238338}
{'gen': 285, 'nevals': 246, 'min': 0.6984105637997197, 'avg': 0.698850549147966}
{'gen': 286, 'nevals': 259, 'min': 0.6982772631069231, 'avg': 0.6988011093896701}
{'gen': 287, 'nevals': 246, 'min': 0.6982772631069231, 'avg': 0.6987255104022077}
{'gen': 288, 'nevals': 248, 'min': 0.6982510749421642, 'avg': 0.698648000995275}
{'gen': 289, 'nevals': 244, 'min': 0.6981394930148714, 'avg': 0.6985908031545779}
{'gen': 290, 'nevals': 248, 'min': 0.6979876056018128, 'avg': 0.698518269911292}
{'gen': 291, 'nevals': 244, 'min': 0.6979876056018128, 'avg': 0.6984492446274498}
{'gen': 292, 'nevals': 251, 'min': 0.6979876056018128, 'avg': 0.6983740440532419}
{'gen': 293, 'nevals': 242, 'min': 0.6978624716784052, 'avg': 0.69829415137653}
{'gen': 294, 'nevals': 250, 'min': 0.6978456161732816, 'avg': 0.6982292493104509}
{'gen': 295, 'nevals': 256, 'min': 0.697734249671887, 'avg': 0.6981635990956003}
{'gen': 296, 'nevals': 230, 'min': 0.6977252174771211, 'avg': 0.6980876645629611}
{'gen': 297, 'nevals': 256, 'min': 0.6976291223895921, 'avg': 0.6980214899337838}
