gen,nevals,time,min,avg
87,217,56.678,64756.0,67810.332
88,208,57.2676,64813.0,67340.408
89,220,57.9118,64502.0,66906.14
90,209,58.5,64121.0,66401.816
91,209,59.0753,63592.0,65977.488
92,215,59.6616,61576.0,65418.08
93,218,60.2866,61576.0,64968.312
94,216,60.9252,61576.0,64493.692
95,217,61.5143,61576.0,63951.088
96,213,62.0917,61319.0,63490.136
97,219,62.703,60836.0,63001.784
98,214,63.2781,60673.0,62531.504
99,217,63.875,60227.0,62057.284
100,217,64.4937,59489.0,61614.368
101,213,65.4692,58476.0,61143.372
102,219,66.1269,58359.0,60682.616
103,217,66.7684,57658.0,60199.296
104,217,67.3748,57148.0,59755.172
105,216,68.0352,56850.0,59239.232
106,217,68.7397,56097.0,58679.272
107,213,69.3841,55981.0,58172.22
108,211,69.98,55891.0,57709.62
109,206,70.6101,55038.0,57222.92
110,218,71.2755,54620.0,56809.328
111,219,71.8906,54477.0,56454.152
112,214,72.5808,54150.0,56040.32
113,214,73.4495,54150.0,55619.316
114,206,74.0656,53057.0,55295.712
115,217,74.769,53057.0,54939.912
116,215,75.479,52900.0,54447.016
117,214,76.1637,52434.0,54121.008
118,212,76.822,52139.0,53712.008
119,212,77.4406,51692.0,53363.376
120,210,78.0294,51134.0,52986.892
121,219,78.6792,51050.0,52641.804
122,216,79.296,50296.0,52281.48
123,212,79.9712,50075.0,51859.968
124,213,80.6128,49955.0,51502.672
125,211,81.2222,49758.0,51144.38
126,215,81.8487,49132.0,50835.344
127,216,82.5749,49025.0,50502.724
128,211,83.2522,48803.0,50178.784
129,215,83.8608,48541.0,49885.412
130,215,84.51,48223.0,49568.96
131,216,85.1506,47603.0,49248.34
132,219,85.7954,47332.0,48877.82
133,211,86.4627,47317.0,48524.036
134,211,87.07,46113.0,48245.556
135,212,87.6622,46113.0,47932.992
136,212,88.2593,46113.0,47606.104
137,216,88.8756,46045.0,47278.02
138,212,89.4775,45483.0,46967.532
139,218,90.1037,45210.0,46700.752
140,213,90.7368,45036.0,46397.448
141,212,91.3546,44236.0,46053.808
142,210,91.9598,44236.0,45719.44
143,213,92.5806,44186.0,45433.84
144,214,93.1879,44044.0,45115.54
145,216,93.7876,43645.0,44868.256
146,216,94.3998,43576.0,44649.38
147,216,95.0409,42970.0,44372.132
148,206,95.6154,42740.0,44099.464
149,215,96.2608,42740.0,43865.428
150,211,96.8733,42321.0,43589.312
151,212,97.4801,42027.0,43278.58
152,213,98.0874,41908.0,43045.988
153,215,98.6716,41871.0,42806.844
154,212,99.288,41642.0,42538.86
155,216,99.9146,41040.0,42341.48
156,217,100.5232,40728.0,42078.728
157,216,101.1491,40728.0,41861.192
158,216,101.7873,40404.0,41616.924
159,214,102.3882,40468.0,41417.22
160,210,102.974,40122.0,41180.672
161,215,103.6325,39951.0,40957.032
162,214,104.2881,39787.0,40738.732
163,209,104.8763,39441.0,40503.46
164,207,105.4834,39441.0,40261.96
165,214,106.1047,38757.0,40040.984
166,214,106.7743,38589.0,39842.62
167,206,107.4547,38589.0,39654.892
168,208,108.0676,38521.0,39419.924
169,214,108.6743,38262.0,39177.212
170,220,109.294,38262.0,38992.848
171,215,109.9227,38014.0,38792.472
172,215,110.5433,37938.0,38582.324
173,212,111.1763,37308.0,38403.504
174,216,111.8179,37308.0,38200.496
175,213,112.4957,37005.0,38010.516
176,218,113.1007,37005.0,37808.964
177,212,113.6766,36809.0,37597.964
178,214,114.2848,36651.0,37422.68
179,215,114.8704,36205.0,37239.648
180,210,115.4591,36103.0,37049.456
181,213,116.0682,35917.0,36864.692
182,217,116.7004,35890.0,36667.728
183,210,117.305,35778.0,36479.828
184,216,117.9501,35565.0,36320.844
185,205,118.53,35565.0,36155.072
186,212,119.1461,35305.0,36004.512
187,212,119.7466,35164.0,35845.844
188,211,120.3547,34992.0,35676.904
189,216,120.9706,34951.0,35522.248
190,214,121.5858,34831.0,35371.44
191,212,122.2131,34565.0,35241.976
192,198,122.77,34323.0,35108.664
193,218,123.4197,34211.0,34998.108
194,210,124.0073,34104.0,34837.128
195,212,124.5958,33973.0,34675.916
196,213,125.2273,33973.0,34542.324
197,213,125.8736,33795.0,34416.448
198,208,126.4515,33595.0,34269.316
199,210,127.0608,33484.0,34141.608
200,217,127.7792,33413.0,34021.848
201,217,128.5215,33232.0,33902.408
202,212,129.1334,33232.0,33782.592
203,220,129.7478,33120.0,33659.468
204,208,130.3373,33053.0,33535.82
205,214,130.935,32902.0,33425.62
206,216,131.5484,32812.0,33333.932
207,218,132.1802,32783.0,33228.948
208,214,132.776,32664.0,33118.556
209,208,133.3586,32466.0,33016.756
210,216,133.9775,32453.0,32906.732
211,215,134.6803,32222.0,32806.556
212,218,135.2874,32222.0,32693.896
213,216,135.9123,32102.0,32586.852
214,212,136.5103,32081.0,32476.408
215,214,137.1029,31865.0,32367.36
216,221,137.7327,31865.0,32272.444
217,213,138.3508,31817.0,32178.744
218,213,138.964,31692.0,32085.368
219,212,139.562,31638.0,31992.34
220,215,140.1744,31556.0,31918.504
221,206,140.7651,31488.0,31846.78
222,212,141.3841,31431.0,31761.12
223,214,141.9991,31361.0,31683.708
224,216,142.6064,31262.0,31599.96
225,220,143.2316,31190.0,31528.92
226,212,143.8428,31068.0,31439.684
227,211,144.4379,30986.0,31354.668
228,213,145.0481,30853.0,31277.008
229,214,145.6544,30853.0,31199.256
230,218,146.2684,30786.0,31118.296
231,213,146.8865,30786.0,31038.152
232,214,147.4992,30625.0,30974.668
233,215,148.1163,30614.0,30901.304
234,209,148.672,30492.0,30833.544
235,208,149.2513,30492.0,30755.088
236,213,149.9073,30409.0,30686.716
237,212,150.5042,30316.0,30620.672
238,213,151.1253,30199.0,30559.592
239,209,151.6929,30199.0,30495.788
240,221,152.3017,30123.0,30428.224
241,216,152.9155,30116.0,30353.816
242,218,153.5357,30036.0,30290.412
243,217,154.1252,29946.0,30215.952
244,209,154.7246,29946.0,30147.588
245,213,155.3188,29818.0,30096.388
246,215,155.9064,29772.0,30026.008
247,218,156.5226,29754.0,29970.712
248,218,157.1909,29694.0,29912.272
249,216,157.8995,29610.0,29863.892
250,212,158.5453,29607.0,29809.204
251,213,159.1765,29522.0,29758.332
252,214,159.8512,29496.0,29694.668
253,212,160.494,29472.0,29639.2
254,209,161.1235,29356.0,29589.792
255,214,161.7634,29356.0,29542.356
256,219,162.4392,29261.0,29489.412
257,212,163.0894,29226.0,29436.684
258,216,163.718,29211.0,29393.076
259,207,164.3234,29171.0,29345.44
260,211,164.9327,29145.0,29302.06
261,212,165.5756,29105.0,29254.732
262,214,166.2013,29046.0,29211.064
263,204,166.8141,28947.0,29164.26
264,211,167.4175,28899.0,29119.44
265,214,167.992,28899.0,29079.832
266,208,168.5704,28859.0,29034.988
267,209,169.1484,28807.0,28987.756
268,214,169.7672,28768.0,28951.34
269,215,170.3605,28759.0,28913.22
270,213,170.9428,28695.0,28871.044
271,219,171.5524,28605.0,28825.768
272,203,172.1195,28565.0,28778.416
273,216,172.747,28523.0,28744.224
274,222,173.3721,28523.0,28701.564
275,207,173.9481,28473.0,28657.488
276,211,174.5311,28355.0,28614.432
277,208,175.0805,28355.0,28573.056
278,214,175.669,28347.0,28523.28
279,215,176.2589,28307.0,28474.764
280,213,176.8538,28286.0,28438.68
281,210,177.431,28247.0,28397.08
282,207,177.9994,28183.0,28365.14
283,216,178.6122,28183.0,28326.464
284,210,179.1936,28127.0,28298.032
285,212,179.7798,28127.0,28258.868
286,222,180.411,28051.0,28226.764
287,214,180.9982,28026.0,28192.276
288,201,181.5792,28026.0,28153.86
289,216,182.1806,28008.0,28122.704
290,218,182.7842,27958.0,28088.032
291,206,183.3723,27945.0,28058.692
292,210,183.9661,27907.0,28028.072
293,216,184.5763,27862.0,27998.808
294,217,185.1882,27858.0,27969.796
295,212,185.7712,27826.0,27942.516
296,213,186.3824,27799.0,27910.512
297,211,186.9567,27792.0,27881.256
298,211,187.5401,27755.0,27856.232
299,213,188.1351,27714.0,27830.08
300,219,188.7617,27692.0,27806.92
301,216,189.5211,27670.0,27783.96
302,214,190.1498,27641.0,27757.896
303,213,190.7506,27639.0,27734.572
304,217,191.37,27597.0,27711.012
305,208,191.9719,27585.0,27690.48
306,209,192.5721,27558.0,27664.632
307,212,193.1969,27558.0,27640.516
308,213,193.8048,27519.0,27614.492
309,208,194.3881,27508.0,27591.708
310,217,194.9921,27490.0,27574.02
311,215,195.578,27468.0,27550.604
312,215,196.1741,27446.0,27526.32
313,215,196.7685,27419.0,27506.552
314,218,197.4486,27398.0,27484.608
315,214,198.2475,27374.0,27465.748
316,212,198.8633,27363.0,27444.324
317,204,199.4625,27336.0,27420.224
318,216,200.0947,27300.0,27400.052
319,216,200.7155,27299.0,27379.944
320,208,201.319,27264.0,27357.62
321,210,201.8965,27234.0,27335.416
322,206,202.4853,27234.0,27313.656
323,216,203.1582,27227.0,27298.744
324,215,203.7667,27204.0,27279.88
325,212,204.3934,27174.0,27262.76
326,202,204.9691,27155.0,27244.916
327,213,205.5776,27134.0,27225.376
328,216,206.1682,27120.0,27207.996
329,214,206.8451,27075.0,27187.436
330,214,207.4651,27074.0,27161.956
331,208,208.0626,27046.0,27134.744
332,215,208.6808,27024.0,27112.348
333,215,209.293,26994.0,27089.484
334,206,209.9222,26981.0,27072.172
335,216,210.5439,26970.0,27053.956
336,217,211.163,26965.0,27032.884
337,213,211.7469,26947.0,27010.824
338,211,212.3181,26917.0,26998.808
339,211,212.8974,26895.0,26979.456
340,200,213.4506,26873.0,26964.688
341,211,214.0302,26870.0,26948.032
342,213,214.6183,26861.0,26928.6
343,217,215.2311,26841.0,26908.444
344,212,215.8007,26810.0,26890.924
345,213,216.3965,26769.0,26873.108
346,215,217.001,26769.0,26855.52
347,216,217.5877,26753.0,26835.268
348,213,218.2838,26738.0,26815.3
349,216,218.9504,26732.0,26798.512
350,218,219.5965,26700.0,26780.764
351,216,220.2205,26677.0,26758.564
352,219,220.8641,26668.0,26737.74
353,215,221.4605,26657.0,26723.192
354,219,222.0747,26622.0,26704.684
355,215,222.6556,26619.0,26688.748
356,219,223.2884,26617.0,26671.748
357,216,223.877,26601.0,26657.432
358,213,224.5329,26587.0,26643.124
359,220,225.1805,26573.0,26630.928
360,218,225.7972,26559.0,26614.908
361,211,226.436,26549.0,26602.504
362,215,227.0485,26531.0,26590.26
363,218,227.7133,26522.0,26577.384
364,216,228.329,26522.0,26564.7
365,211,228.9322,26504.0,26554.048
366,215,229.5829,26490.0,26543.824
367,216,230.1974,26473.0,26530.648
368,216,230.831,26467.0,26518.944
369,212,231.4493,26467.0,26506.684
370,213,232.0814,26457.0,26496.912
371,217,232.7139,26453.0,26485.892
372,218,233.3426,26433.0,26476.564
373,214,233.9719,26423.0,26466.512
374,214,234.5836,26418.0,26459.3
375,217,235.2353,26393.0,26449.876
376,209,235.9054,26393.0,26439.148
377,214,236.4882,26361.0,26428.656
378,215,237.0871,26361.0,26417.908
379,207,237.6525,26354.0,26406.452
380,216,238.2373,26348.0,26392.768
381,215,238.8534,26329.0,26381.672
382,219,239.4758,26322.0,26371.088
383,217,240.099,26320.0,26357.688
384,214,240.7698,26309.0,26347.06
385,213,241.5565,26299.0,26337.224
386,213,242.2957,26280.0,26327.416
387,213,242.9363,26271.0,26316.672
388,222,243.6145,26264.0,26308.06
389,208,244.2153,26260.0,26298.044
390,212,244.8406,26240.0,26287.9
391,210,245.4431,26226.0,26278.672
392,208,246.0319,26217.0,26266.62
393,211,246.6187,26203.0,26255.168
394,217,247.218,26185.0,26243.54
395,211,247.8416,26177.0,26231.432
396,207,248.4344,26153.0,26216.828
397,209,249.0129,26115.0,26202.184
398,215,249.5958,26115.0,26185.048
399,218,250.2383,26087.0,26168.776
400,210,250.807,26055.0,26151.012
401,216,251.5897,26048.0,26131.256
402,203,252.1826,26035.0,26113.24
403,210,252.7623,26035.0,26097.956
404,218,253.3583,25989.0,26080.896
405,216,253.9382,25989.0,26065.308
406,213,254.5282,25991.0,26049.616
407,215,255.1045,25971.0,26034.828
408,223,255.7408,25954.0,26021.128
409,209,256.299,25944.0,26003.828
410,213,256.8988,25924.0,25987.124
411,210,257.4649,25910.0,25969.464
412,207,258.021,25894.0,25951.204
413,217,258.6308,25890.0,25935.788
414,213,259.226,25876.0,25924.26
415,215,259.8162,25870.0,25914.364
416,214,260.4076,25835.0,25903.104
417,212,261.0096,25828.0,25891.836
418,218,261.6368,25802.0,25874.156
419,213,262.2466,25782.0,25857.764
420,207,262.8322,25778.0,25841.1
421,217,263.4907,25770.0,25825.544
422,218,264.1068,25769.0,25809.08
423,214,264.7609,25761.0,25797.12
424,212,265.4096,25758.0,25788.608
425,213,266.0712,25732.0,25780.184
426,215,266.7008,25717.0,25770.852
427,214,267.3482,25716.0,25759.944
428,219,268.0034,25696.0,25750.32
429,217,268.6333,25696.0,25740.612
430,218,269.2708,25682.0,25729.64
431,212,269.8722,25664.0,25715.892
432,213,270.4883,25658.0,25705.404
433,215,271.0745,25653.0,25693.424
434,211,271.6562,25637.0,25680.044
435,217,272.2858,25625.0,25669.376
436,217,272.8843,25619.0,25657.88
437,214,273.4867,25585.0,25648.252
438,208,274.0853,25584.0,25634.744
439,218,274.6732,25576.0,25622.624
440,219,275.2818,25564.0,25611.12
441,211,275.8662,25549.0,25597.812
442,215,276.4543,25545.0,25586.672
443,216,277.0658,25542.0,25576.176
444,212,277.6795,25500.0,25566.956
445,214,278.2488,25475.0,25555.956
446,214,278.8535,25453.0,25543.388
447,219,279.4731,25451.0,25529.632
448,214,280.069,25439.0,25513.812
449,212,280.6537,25418.0,25496.948
450,218,281.2682,25418.0,25474.996
451,215,281.8729,25414.0,25459.112
452,208,282.4481,25383.0,25445.952
453,217,283.0572,25383.0,25435.516
454,217,283.6662,25383.0,25424.012
455,208,284.2366,25368.0,25411.548
456,215,284.8348,25346.0,25401.264
457,215,285.4203,25335.0,25389.2
458,209,286.0126,25331.0,25378.148
459,219,286.623,25318.0,25367.156
460,211,287.1784,25312.0,25356.428
461,214,287.7614,25298.0,25343.928
462,215,288.3375,25297.0,25331.928
463,213,288.917,25288.0,25322.892
464,210,289.4883,25275.0,25314.568
465,212,290.064,25266.0,25304.536
466,212,290.6483,25256.0,25292.876
467,216,291.2452,25236.0,25283.384
468,209,291.8404,25229.0,25272.892
469,214,292.43,25208.0,25263.284
470,210,292.9955,25183.0,25252.796
471,215,293.59,25178.0,25239.58
472,214,294.188,25166.0,25224.668
473,211,294.7749,25146.0,25212.912
474,219,295.3608,25124.0,25198.292
475,212,295.9145,25117.0,25181.908
476,209,296.4892,25087.0,25164.944
477,218,297.0914,25087.0,25150.508
478,215,297.6771,25085.0,25133.196
479,212,298.2911,25062.0,25117.216
480,217,298.9114,25035.0,25103.996
481,220,299.5349,25017.0,25089.492
482,220,300.163,24992.0,25075.332
483,211,300.7603,24980.0,25058.388
484,212,301.328,24980.0,25043.032
485,213,301.9301,24963.0,25027.868
486,205,302.4968,24928.0,25012.688
487,210,303.0683,24915.0,24996.104
488,215,303.653,24914.0,24980.192
489,216,304.2722,24901.0,24961.98
490,212,304.8658,24884.0,24947.804
491,213,305.4479,24871.0,24931.788
492,217,306.0524,24864.0,24913.4
493,219,306.6614,24853.0,24897.436
494,212,307.2537,24834.0,24887.656
495,215,307.823,24821.0,24876.924
496,218,308.4214,24812.0,24866.048
497,215,309.0481,24804.0,24855.704
498,213,309.6526,24804.0,24844.644
499,210,310.2325,24793.0,24834.212
500,215,310.8085,24779.0,24825.68
501,216,311.6033,24769.0,24815.272
502,217,312.2081,24765.0,24805.556
503,209,312.7703,24732.0,24795.576
504,211,313.3425,24732.0,24783.968
505,216,313.9419,24728.0,24771.444
506,213,314.5195,24709.0,24761.58
507,217,315.1356,24709.0,24753.0
508,218,315.7347,24697.0,24744.64
509,215,316.3555,24686.0,24733.548
510,214,316.9379,24657.0,24723.676
511,218,317.5208,24655.0,24713.588
512,211,318.0951,24634.0,24702.152
513,215,318.6798,24628.0,24688.236
514,210,319.2311,24613.0,24673.788
515,206,319.7889,24607.0,24656.216
516,216,320.3603,24604.0,24641.804
517,209,320.9231,24587.0,24631.256
518,213,321.5022,24582.0,24622.02
519,215,322.106,24546.0,24613.492
520,213,322.6956,24546.0,24602.98
521,214,323.3041,24531.0,24591.352
522,219,323.9213,24521.0,24578.012
523,213,324.5206,24496.0,24563.744
524,209,325.0887,24494.0,24546.84
525,213,325.657,24477.0,24531.172
526,214,326.2281,24445.0,24515.84
527,217,326.8486,24445.0,24501.832
528,215,327.4268,24440.0,24489.912
529,218,328.0149,24419.0,24479.256
530,209,328.583,24419.0,24464.752
531,212,329.1576,24384.0,24452.26
532,216,329.7781,24393.0,24440.784
533,215,330.352,24378.0,24429.0
534,213,330.9648,24360.0,24415.536
535,221,331.5806,24347.0,24402.752
536,216,332.2037,24325.0,24391.92
537,219,332.8314,24321.0,24381.388
538,213,333.3962,24320.0,24366.484
539,216,333.9771,24303.0,24352.76
540,219,334.5879,24299.0,24341.056
541,219,335.223,24286.0,24329.748
542,214,335.8151,24280.0,24319.34
543,213,336.4075,24258.0,24310.252
544,209,336.9776,24253.0,24299.792
545,218,337.5962,24234.0,24287.748
546,214,338.1753,24215.0,24275.416
547,218,338.7795,24200.0,24263.264
548,213,339.3862,24188.0,24250.456
549,219,339.9932,24174.0,24235.404
550,212,340.561,24152.0,24219.508
551,211,341.1514,24127.0,24206.1
552,210,341.7571,24117.0,24186.872
553,214,342.3518,24111.0,24172.608
554,211,342.9531,24103.0,24159.236
555,221,343.5863,24080.0,24142.636
556,213,344.1671,24079.0,24126.084
557,211,344.7668,24057.0,24111.436
558,222,345.3923,24035.0,24099.232
559,216,345.9938,24021.0,24084.78
560,212,346.5964,24005.0,24071.304
561,214,347.2092,23994.0,24059.368
562,218,347.8425,23958.0,24042.824
563,208,348.3994,23958.0,24023.436
564,216,349.0147,23948.0,24007.464
565,217,349.6201,23944.0,23992.676
566,215,350.2121,23938.0,23979.78
567,212,350.8197,23928.0,23969.044
568,203,351.3847,23907.0,23958.184
569,215,351.9967,23896.0,23945.996
570,208,352.5575,23881.0,23932.448
571,217,353.1473,23868.0,23920.004
572,218,353.7648,23853.0,23905.164
573,214,354.3846,23839.0,23890.756
574,213,354.9547,23834.0,23876.78
575,214,355.573,23821.0,23863.944
576,213,356.1505,23809.0,23851.88
577,214,356.7183,23793.0,23841.364
578,201,357.2563,23786.0,23830.376
579,220,357.8503,23773.0,23821.58
580,219,358.4662,23770.0,23812.868
581,209,359.0605,23755.0,23802.42
582,220,359.6697,23755.0,23793.508
583,211,360.2603,23725.0,23785.76
584,216,360.9142,23725.0,23775.428
585,216,361.5068,23724.0,23765.08
586,217,362.1065,23704.0,23753.668
587,214,362.7111,23697.0,23743.98
588,214,363.2923,23679.0,23733.256
589,215,363.8896,23679.0,23722.88
590,215,364.4672,23669.0,23713.396
591,211,365.0821,23659.0,23702.208
592,218,365.6562,23651.0,23692.532
593,212,366.2254,23644.0,23682.836
594,213,366.8059,23629.0,23672.884
595,217,367.391,23622.0,23663.86
596,209,367.9702,23611.0,23654.744
597,214,368.5552,23586.0,23644.58
598,219,369.1782,23579.0,23634.336
599,210,369.7821,23570.0,23622.544
600,207,370.3633,23544.0,23612.592
601,211,371.1829,23539.0,23596.64
602,221,371.7952,23518.0,23580.184
603,211,372.3787,23510.0,23564.028
604,212,372.9676,23483.0,23550.104
605,218,373.573,23475.0,23539.212
606,218,374.1519,23463.0,23529.256
607,213,374.735,23451.0,23514.456
608,214,375.3155,23421.0,23502.248
609,216,375.9092,23402.0,23485.644
610,214,376.4958,23402.0,23467.6
611,220,377.1165,23396.0,23449.548
612,211,377.6936,23387.0,23436.536
613,217,378.2844,23375.0,23424.268
614,217,378.8863,23370.0,23412.772
615,217,379.4772,23357.0,23402.172
616,214,380.0762,23333.0,23390.144
617,213,380.6319,23333.0,23380.408
618,218,381.2222,23321.0,23367.16
619,216,381.7888,23304.0,23354.772
620,218,382.4006,23295.0,23342.024
621,214,382.9772,23277.0,23331.44
622,210,383.5429,23271.0,23320.896
623,210,384.0975,23249.0,23310.224
624,209,384.6383,23240.0,23296.652
625,209,385.211,23239.0,23286.28
626,217,385.8044,23222.0,23275.204
627,213,386.3568,23217.0,23261.088
628,213,386.9315,23199.0,23249.744
629,217,387.5312,23187.0,23239.392
630,218,388.1481,23166.0,23225.38
631,216,388.7346,23151.0,23212.38
632,217,389.3607,23151.0,23200.884
633,212,389.9662,23121.0,23187.696
634,211,390.5626,23115.0,23173.02
635,217,391.1641,23096.0,23159.012
636,214,391.7743,23091.0,23146.336
637,216,392.3817,23086.0,23134.18
638,211,392.9877,23078.0,23120.62
639,211,393.5861,23028.0,23109.368
640,213,394.1683,23028.0,23095.148
641,216,394.7595,23013.0,23082.676
642,218,395.3744,23000.0,23068.4
643,213,395.9719,23000.0,23052.524
644,213,396.5613,22970.0,23036.712
645,219,397.1796,22952.0,23022.576
646,211,397.7618,22939.0,23004.364
647,217,398.3556,22897.0,22986.368
648,220,398.9812,22891.0,22967.304
649,219,399.5861,22855.0,22951.076
650,209,400.1627,22846.0,22928.324
651,201,400.7177,22846.0,22907.784
652,215,401.3204,22832.0,22890.444
653,217,401.9046,22822.0,22876.064
654,214,402.5156,22802.0,22864.46
655,216,403.1232,22783.0,22849.556
656,215,403.6868,22775.0,22836.648
657,214,404.2993,22772.0,22820.252
658,208,404.8691,22763.0,22806.764
659,211,405.45,22745.0,22793.348
660,220,406.0673,22741.0,22783.184
661,213,406.6896,22739.0,22773.66
662,205,407.2282,22722.0,22763.596
663,210,407.8091,22709.0,22753.412
664,219,408.412,22674.0,22739.744
665,210,408.9709,22674.0,22727.84
666,211,409.5594,22653.0,22715.824
667,218,410.1619,22637.0,22703.756
668,209,410.7299,22637.0,22690.5
669,213,411.3288,22615.0,22676.528
670,213,411.9147,22613.0,22664.884
671,211,412.4944,22602.0,22656.392
672,216,413.0605,22590.0,22644.776
673,214,413.6738,22579.0,22631.5
674,219,414.2584,22572.0,22619.116
675,206,414.8047,22568.0,22607.976
676,215,415.3999,22541.0,22596.088
677,214,415.9651,22537.0,22583.876
678,210,416.582,22535.0,22573.1
679,215,417.1861,22520.0,22562.536
680,219,417.7947,22501.0,22549.368
681,213,418.3692,22480.0,22536.9
682,209,418.9472,22466.0,22525.952
683,220,419.5615,22465.0,22511.648
684,213,420.1273,22460.0,22501.62
685,214,420.7096,22450.0,22492.22
686,212,421.2729,22443.0,22480.888
687,215,421.8715,22438.0,22470.396
688,219,422.4708,22407.0,22461.896
689,215,423.0522,22407.0,22452.152
690,216,423.6481,22409.0,22442.604
691,208,424.2013,22386.0,22433.98
692,214,424.7978,22386.0,22427.596
693,216,425.4063,22367.0,22418.72
694,213,426.0066,22351.0,22408.024
695,216,426.6087,22347.0,22399.852
696,210,427.2007,22332.0,22390.352
697,211,427.7689,22332.0,22380.468
698,212,428.3424,22324.0,22368.464
699,210,428.9354,22318.0,22356.772
700,209,429.5001,22288.0,22346.084
701,218,430.3435,22278.0,22335.876
702,218,430.9485,22279.0,22325.348
703,212,431.5249,22261.0,22316.548
704,217,432.1446,22257.0,22307.792
705,209,432.702,22234.0,22292.432
706,218,433.308,22232.0,22277.744
707,213,433.9103,22216.0,22266.148
708,211,434.4897,22189.0,22252.264
709,210,435.0647,22174.0,22240.02
710,217,435.677,22155.0,22224.12
711,214,436.2941,22133.0,22208.86
712,215,436.8748,22115.0,22190.324
713,218,437.4763,22099.0,22170.84
714,215,438.0817,22079.0,22154.94
715,214,438.6839,22057.0,22140.416
716,205,439.2425,22054.0,22123.212
717,212,439.8082,22048.0,22107.232
718,218,440.4362,22041.0,22092.228
719,211,441.0287,22030.0,22077.78
720,215,441.6202,22018.0,22067.928
721,212,442.2236,22003.0,22055.628
722,214,442.7881,21991.0,22045.38
723,221,443.4001,21985.0,22031.3
724,217,443.9825,21979.0,22020.448
725,214,444.5714,21964.0,22007.668
726,216,445.1707,21961.0,21996.776
727,216,445.7706,21948.0,21987.144
728,218,446.3839,21935.0,21977.576
729,215,446.9668,21931.0,21966.204
730,217,447.5797,21911.0,21956.708
731,218,448.2334,21902.0,21946.572
732,218,448.8611,21896.0,21935.412
733,202,449.4047,21881.0,21924.956
734,213,450.0234,21870.0,21914.348
735,214,450.6456,21860.0,21906.216
736,216,451.2656,21844.0,21895.892
737,207,451.8469,21844.0,21885.496
738,209,452.4569,21833.0,21874.712
