gen,nevals,time,min,avg
291,206,156.6325,27945.0,28058.692
292,210,157.1676,27907.0,28028.072
293,216,157.7448,27862.0,27998.808
294,217,158.3137,27858.0,27969.796
295,212,158.8384,27826.0,27942.516
296,213,159.3941,27799.0,27910.512
297,211,159.9021,27792.0,27881.256
298,211,160.435,27755.0,27856.232
299,213,160.9543,27714.0,27830.08
300,219,161.5141,27692.0,27806.92
301,216,162.2105,27670.0,27783.96
302,214,162.7469,27641.0,27757.896
303,213,163.2662,27639.0,27734.572
304,217,163.8353,27597.0,27711.012
305,208,164.364,27585.0,27690.48
306,209,164.8657,27558.0,27664.632
307,212,165.4183,27558.0,27640.516
308,213,165.9452,27519.0,27614.492
309,208,166.4757,27508.0,27591.708
310,217,167.0165,27490.0,27574.02
311,215,167.5552,27468.0,27550.604
312,215,168.0745,27446.0,27526.32
313,215,168.619,27419.0,27506.552
314,218,169.1624,27398.0,27484.608
315,214,169.6733,27374.0,27465.748
316,212,170.1846,27363.0,27444.324
317,204,170.6894,27336.0,27420.224
318,216,171.2518,27300.0,27400.052
319,216,171.7787,27299.0,27379.944
320,208,172.2985,27264.0,27357.62
321,210,172.7937,27234.0,27335.416
322,206,173.2878,27234.0,27313.656
323,216,173.8621,27227.0,27298.744
324,215,174.3894,27204.0,27279.88
325,212,174.9282,27174.0,27262.76
326,202,175.438,27155.0,27244.916
327,213,175.9612,27134.0,27225.376
328,216,176.4908,27120.0,27207.996
329,214,177.0469,27075.0,27187.436
330,214,177.577,27074.0,27161.956
331,208,178.1028,27046.0,27134.744
332,215,178.6625,27024.0,27112.348
333,215,179.1837,26994.0,27089.484
334,206,179.6908,26981.0,27072.172
335,216,180.2055,26970.0,27053.956
336,217,180.7376,26965.0,27032.884
337,213,181.2421,26947.0,27010.824
338,211,181.738,26917.0,26998.808
339,211,182.2504,26895.0,26979.456
340,200,182.7409,26873.0,26964.688
341,211,183.2436,26870.0,26948.032
342,213,183.7766,26861.0,26928.6
343,217,184.31,26841.0,26908.444
344,212,184.8058,26810.0,26890.924
345,213,185.32,26769.0,26873.108
346,215,185.8409,26769.0,26855.52
347,216,186.3892,26753.0,26835.268
348,213,186.9251,26738.0,26815.3
349,216,187.4572,26732.0,26798.512
350,218,188.0276,26700.0,26780.764
351,216,188.5878,26677.0,26758.564
352,219,189.1589,26668.0,26737.74
353,215,189.7237,26657.0,26723.192
354,219,190.2827,26622.0,26704.684
355,215,190.8261,26619.0,26688.748
356,219,191.3897,26617.0,26671.748
357,216,191.9331,26601.0,26657.432
358,213,192.4708,26587.0,26643.124
359,220,193.0167,26573.0,26630.928
360,218,193.5563,26559.0,26614.908
361,211,194.104,26549.0,26602.504
362,215,194.6333,26531.0,26590.26
363,218,195.1498,26522.0,26577.384
364,216,195.6656,26522.0,26564.7
365,211,196.1896,26504.0,26554.048
366,215,196.7442,26490.0,26543.824
367,216,197.2866,26473.0,26530.648
368,216,197.8433,26467.0,26518.944
369,212,198.3613,26467.0,26506.684
370,213,198.8933,26457.0,26496.912
371,217,199.4348,26453.0,26485.892
372,218,199.9729,26433.0,26476.564
373,214,200.505,26423.0,26466.512
374,214,201.0678,26418.0,26459.3
375,217,201.6283,26393.0,26449.876
376,209,202.1372,26393.0,26439.148
377,214,202.6767,26361.0,26428.656
378,215,203.2331,26361.0,26417.908
379,207,203.7956,26354.0,26406.452
380,216,204.3134,26348.0,26392.768
381,215,204.881,26329.0,26381.672
382,219,205.4577,26322.0,26371.088
383,217,206.03,26320.0,26357.688
384,214,206.5826,26309.0,26347.06
385,213,207.1311,26299.0,26337.224
386,213,207.6819,26280.0,26327.416
387,213,208.2193,26271.0,26316.672
388,222,208.7908,26264.0,26308.06
389,208,209.3016,26260.0,26298.044
390,212,209.87,26240.0,26287.9
391,210,210.4306,26226.0,26278.672
392,208,210.9762,26217.0,26266.62
393,211,211.5301,26203.0,26255.168
394,217,212.0768,26185.0,26243.54
395,211,212.6255,26177.0,26231.432
396,207,213.1213,26153.0,26216.828
397,209,213.63,26115.0,26202.184
398,215,214.1581,26115.0,26185.048
399,218,214.6972,26087.0,26168.776
400,210,215.2322,26055.0,26151.012
401,216,215.9596,26048.0,26131.256
402,203,216.4587,26035.0,26113.24
403,210,216.9741,26035.0,26097.956
404,218,217.5054,25989.0,26080.896
405,216,218.04,25989.0,26065.308
406,213,218.5885,25991.0,26049.616
407,215,219.1416,25971.0,26034.828
408,223,219.7209,25954.0,26021.128
409,209,220.2413,25944.0,26003.828
410,213,220.8085,25924.0,25987.124
411,210,221.344,25910.0,25969.464
412,207,221.8521,25894.0,25951.204
413,217,222.3972,25890.0,25935.788
414,213,222.9174,25876.0,25924.26
415,215,223.4609,25870.0,25914.364
416,214,223.9871,25835.0,25903.104
417,212,224.5602,25828.0,25891.836
418,218,225.143,25802.0,25874.156
419,213,225.6854,25782.0,25857.764
420,207,226.2084,25778.0,25841.1
421,217,226.7717,25770.0,25825.544
422,218,227.3085,25769.0,25809.08
423,214,227.8415,25761.0,25797.12
424,212,228.3572,25758.0,25788.608
425,213,228.9003,25732.0,25780.184
426,215,229.396,25717.0,25770.852
427,214,229.9036,25716.0,25759.944
428,219,230.4373,25696.0,25750.32
429,217,230.9535,25696.0,25740.612
430,218,231.4951,25682.0,25729.64
431,212,232.0241,25664.0,25715.892
432,213,232.5641,25658.0,25705.404
433,215,233.0805,25653.0,25693.424
