gen,nevals,time,min,avg
168,205,298.0076,47123.0,47780.868
169,209,299.8375,47004.0,47632.676
170,219,301.6312,46756.0,47460.188
171,213,303.3645,46675.0,47330.696
172,218,305.1034,46675.0,47188.72
173,209,306.7836,46243.0,47034.376
174,211,308.483,46243.0,46892.8
175,213,310.2056,46083.0,46746.036
176,217,311.9937,45949.0,46627.572
177,216,313.8014,45871.0,46507.66
178,213,315.5891,45745.0,46365.084
179,216,317.3228,45732.0,46230.684
180,219,319.0981,45423.0,46106.868
181,213,320.8797,45423.0,45961.524
182,204,322.5803,45346.0,45830.312
183,208,324.3001,45144.0,45726.572
184,216,326.0622,45083.0,45625.848
185,217,327.87,44975.0,45498.94
186,206,329.5833,44947.0,45387.276
187,219,331.3497,44712.0,45280.224
188,210,333.0613,44570.0,45150.484
189,206,334.7256,44501.0,45018.252
190,212,336.504,44501.0,44907.112
191,217,338.2849,44419.0,44795.436
192,222,340.128,44219.0,44714.06
193,211,341.8591,44150.0,44624.872
194,209,343.5652,44001.0,44507.644
195,215,345.3012,43901.0,44427.528
196,218,347.0687,43840.0,44325.808
197,217,348.8614,43661.0,44218.556
198,211,350.5954,43661.0,44109.192
199,207,352.3204,43574.0,43989.052
200,218,354.1115,43433.0,43890.928
201,211,356.0587,43373.0,43792.612
202,213,357.8212,43193.0,43681.612
203,212,359.5378,43084.0,43560.012
204,209,361.322,42951.0,43440.224
205,217,363.1728,42895.0,43343.144
206,210,364.8718,42778.0,43249.964
207,218,366.6512,42645.0,43153.5
208,215,368.3976,42645.0,43054.064
209,210,370.1471,42598.0,42971.428
210,213,371.9332,42320.0,42869.832
211,212,373.696,42320.0,42769.024
212,214,375.4547,42199.0,42667.672
213,212,377.1999,42179.0,42573.116
214,217,379.0018,42086.0,42476.332
215,211,380.7348,41843.0,42368.996
216,218,382.5268,41779.0,42267.336
217,216,384.3214,41779.0,42167.464
218,211,386.0676,41769.0,42080.192
219,215,387.7936,41585.0,42004.444
220,209,389.4829,41585.0,41927.664
221,216,391.2214,41507.0,41855.932
222,212,393.1325,41456.0,41774.576
223,209,394.9151,41371.0,41697.684
224,218,396.6642,41272.0,41628.452
225,210,398.3715,41272.0,41537.7
226,218,400.145,41110.0,41458.848
227,217,401.9427,41056.0,41387.56
228,213,403.6869,40939.0,41318.808
229,217,405.4413,40768.0,41247.04
230,216,407.216,40768.0,41149.808
231,207,408.9384,40748.0,41077.424
232,216,410.6721,40672.0,40998.472
233,214,412.4223,40603.0,40917.86
234,209,414.0976,40597.0,40850.432
235,208,415.7976,40545.0,40786.844
236,218,417.5686,40437.0,40732.116
237,202,419.2678,40424.0,40666.316
238,220,421.1419,40321.0,40603.876
239,211,423.0037,40251.0,40541.54
240,211,424.8736,40025.0,40469.604
241,212,426.6795,40025.0,40403.116
242,213,428.4212,40025.0,40327.596
243,211,430.2407,40018.0,40259.72
244,204,432.011,39930.0,40193.496
245,207,433.7595,39919.0,40131.076
246,208,435.5731,39882.0,40073.568
247,211,437.3696,39717.0,40023.408
248,213,439.1609,39703.0,39976.612
249,215,440.9719,39703.0,39924.156
250,208,442.8521,39629.0,39868.084
251,215,444.8702,39512.0,39818.152
252,214,446.707,39475.0,39760.876
253,215,448.5735,39475.0,39713.864
254,209,450.3797,39374.0,39657.012
255,217,452.1753,39374.0,39605.832
256,212,453.9035,39374.0,39557.388
257,214,455.652,39286.0,39505.516
258,219,457.4614,39221.0,39459.488
259,203,459.1617,39155.0,39411.472
260,208,460.89,39103.0,39370.804
261,212,462.6279,39103.0,39311.58
262,207,464.3642,39043.0,39255.448
263,208,466.1053,38928.0,39207.128
264,214,467.9166,38870.0,39161.472
265,211,469.6615,38870.0,39119.444
266,210,471.4006,38864.0,39065.228
267,214,473.1711,38811.0,39019.292
268,211,474.8993,38762.0,38971.064
269,210,476.6289,38753.0,38928.224
270,210,478.3533,38722.0,38879.82
271,207,480.0572,38642.0,38844.208
272,212,481.81,38584.0,38802.92
273,215,483.5705,38554.0,38758.284
274,218,485.3701,38537.0,38707.864
275,217,487.166,38494.0,38659.396
276,208,488.9191,38389.0,38615.176
277,216,490.6948,38365.0,38572.988
278,213,492.4747,38344.0,38533.692
279,218,494.2597,38323.0,38485.052
280,216,496.0484,38271.0,38439.356
281,215,497.8047,38268.0,38403.168
282,219,499.5863,38207.0,38370.368
283,213,501.3505,38153.0,38335.672
284,212,503.1557,38153.0,38302.188
285,215,504.9238,38115.0,38265.54
286,210,506.6059,38068.0,38232.32
287,215,508.3858,37998.0,38196.492
288,216,510.2135,37998.0,38162.356
289,217,512.0057,37943.0,38128.316
290,208,513.683,37943.0,38093.528
291,210,515.3796,37887.0,38058.344
292,211,517.1384,37887.0,38024.824
293,215,518.8532,37866.0,37993.112
294,214,520.5995,37806.0,37959.02
295,212,522.3227,37806.0,37927.012
296,218,524.112,37736.0,37898.012
297,212,525.8024,37736.0,37868.028
298,216,527.5875,37689.0,37837.308
299,214,529.3219,37646.0,37808.452
300,216,531.1074,37638.0,37779.22
301,216,533.0628,37608.0,37744.664
302,214,534.8622,37588.0,37711.848
303,221,536.6657,37542.0,37676.088
304,215,538.4707,37521.0,37649.228
305,217,540.2289,37468.0,37620.256
306,211,541.9837,37452.0,37585.652
307,210,543.7242,37422.0,37555.564
308,216,545.4644,37352.0,37522.54
309,213,547.2077,37320.0,37489.268
310,218,548.9215,37320.0,37461.736
311,212,550.649,37300.0,37428.848
312,209,552.3577,37276.0,37395.756
313,220,554.1461,37245.0,37370.4
314,217,555.949,37223.0,37337.264
315,204,557.6621,37209.0,37316.86
316,212,559.4393,37183.0,37287.116
317,207,561.156,37144.0,37263.204
318,212,562.9033,37099.0,37231.804
319,217,564.6804,37094.0,37201.76
320,219,566.4308,37050.0,37176.372
321,212,568.1803,37028.0,37154.3
322,211,569.9084,37001.0,37124.376
323,217,571.6899,36939.0,37095.552
324,214,573.4418,36939.0,37065.152
325,210,575.1843,36894.0,37039.352
326,212,576.9823,36880.0,37014.668
327,220,578.7711,36859.0,36985.148
328,211,580.503,36837.0,36956.576
329,211,582.2581,36793.0,36932.208
330,220,584.0227,36778.0,36903.172
331,218,585.7862,36774.0,36872.768
332,216,587.5692,36743.0,36849.5
333,216,589.316,36673.0,36824.188
334,217,591.0727,36673.0,36799.188
335,215,592.8537,36649.0,36774.432
336,216,594.5817,36617.0,36741.68
337,212,596.3239,36595.0,36716.052
338,211,598.0572,36537.0,36691.196
339,208,599.784,36537.0,36668.628
340,212,601.5197,36519.0,36640.568
341,212,603.2459,36486.0,36615.032
342,213,605.0074,36465.0,36587.348
343,215,606.8149,36456.0,36564.252
344,212,608.557,36416.0,36535.768
345,216,610.3392,36387.0,36509.508
346,213,612.1033,36364.0,36477.424
347,219,613.873,36354.0,36450.588
348,210,615.644,36334.0,36428.64
349,212,617.4085,36299.0,36402.96
350,214,619.207,36272.0,36383.832
351,209,621.1761,36242.0,36358.98
352,213,622.9591,36224.0,36332.46
353,210,624.7011,36210.0,36309.808
354,211,626.4362,36184.0,36284.476
355,219,628.2055,36163.0,36261.436
356,211,629.9471,36104.0,36240.584
357,214,631.693,36091.0,36215.452
358,217,633.4859,36085.0,36186.16
359,212,635.2333,36040.0,36166.352
360,214,637.0079,35984.0,36136.952
361,215,638.7844,35960.0,36112.604
362,220,640.5099,35960.0,36089.756
363,210,642.2559,35927.0,36062.62
364,214,644.0221,35914.0,36030.836
365,211,645.7345,35869.0,36000.432
366,210,647.421,35852.0,35974.916
367,209,649.1123,35852.0,35953.04
368,213,650.844,35802.0,35926.352
369,206,652.5371,35767.0,35903.62
370,216,654.3109,35761.0,35877.196
371,215,656.0579,35755.0,35852.468
372,209,657.743,35718.0,35826.684
373,211,659.4558,35714.0,35803.22
374,217,661.2466,35689.0,35780.664
375,222,663.0564,35669.0,35759.548
376,219,664.863,35654.0,35740.78
377,213,666.5576,35598.0,35717.544
378,215,668.3016,35569.0,35694.784
379,209,669.9928,35540.0,35675.88
380,220,671.7943,35540.0,35656.188
381,213,673.5529,35540.0,35631.52
382,210,675.3202,35503.0,35608.788
383,215,677.103,35486.0,35585.948
384,216,678.8899,35435.0,35560.828
385,210,680.6093,35434.0,35535.64
386,206,682.3028,35397.0,35514.028
387,208,684.0202,35397.0,35485.18
388,210,685.7804,35350.0,35460.956
389,207,687.5051,35338.0,35438.74
390,217,689.274,35304.0,35417.98
391,215,691.1443,35304.0,35393.78
392,205,692.8479,35253.0,35369.68
393,212,694.5834,35243.0,35345.104
394,212,696.318,35216.0,35321.856
395,217,698.0858,35201.0,35297.772
396,212,699.8219,35162.0,35281.892
397,210,701.541,35161.0,35258.904
398,204,703.2016,35110.0,35232.872
399,209,704.9012,35100.0,35207.404
400,212,706.6732,35054.0,35186.34
401,212,708.6707,35040.0,35160.008
402,213,710.4387,35040.0,35134.752
403,211,712.2432,35011.0,35110.896
404,213,713.993,34993.0,35088.496
405,211,715.726,34972.0,35068.708
406,216,717.4763,34921.0,35047.816
407,212,719.2068,34904.0,35029.416
408,218,721.0057,34872.0,35003.88
409,209,722.7371,34859.0,34974.664
410,216,724.4528,34786.0,34951.928
411,211,726.1785,34786.0,34930.272
412,216,727.9853,34722.0,34905.036
413,214,729.7675,34722.0,34876.98
414,216,731.5279,34713.0,34846.98
415,218,733.311,34713.0,34820.18
416,212,735.0401,34656.0,34794.656
417,208,736.7472,34560.0,34764.844
418,208,738.4586,34560.0,34739.868
419,213,740.256,34549.0,34710.388
420,207,742.0422,34549.0,34679.8
421,215,743.7951,34544.0,34650.376
422,217,745.4961,34520.0,34622.52
423,213,747.1957,34504.0,34595.816
424,212,748.9576,34482.0,34577.276
425,211,750.6939,34449.0,34552.052
426,216,752.4694,34420.0,34529.268
427,215,754.2546,34409.0,34509.12
428,211,755.9992,34403.0,34489.62
429,212,757.7493,34398.0,34473.16
430,219,759.5894,34380.0,34453.628
431,213,761.3383,34351.0,34435.892
432,214,763.1139,34334.0,34415.256
433,212,764.854,34300.0,34394.444
434,213,766.6185,34279.0,34375.024
435,216,768.3763,34265.0,34358.48
436,218,770.1871,34241.0,34338.408
437,205,771.8945,34219.0,34315.232
438,220,773.6913,34204.0,34293.8
439,214,775.4477,34173.0,34272.06
440,218,777.2172,34173.0,34248.928
441,206,778.9302,34123.0,34223.872
442,212,780.6856,34100.0,34201.16
443,213,782.4647,34075.0,34181.2
444,211,784.2073,34027.0,34157.556
445,210,785.959,33988.0,34132.668
446,212,787.7111,33970.0,34108.104
447,212,789.5015,33941.0,34081.048
448,214,791.2945,33941.0,34056.164
449,214,793.0631,33925.0,34031.544
450,220,794.8085,33890.0,34006.664
451,205,796.8188,33889.0,33981.22
452,207,798.544,33857.0,33954.74
453,213,800.2835,33844.0,33927.284
454,215,802.0514,33801.0,33903.896
455,208,803.7619,33774.0,33882.64
456,213,805.5248,33744.0,33861.856
457,214,807.2797,33744.0,33838.72
458,213,809.0524,33711.0,33816.772
459,215,810.8147,33700.0,33793.356
460,223,812.6269,33636.0,33767.048
461,215,814.3772,33624.0,33740.428
462,201,816.0636,33624.0,33716.792
463,213,817.8137,33577.0,33691.516
464,211,819.5454,33553.0,33667.812
465,208,821.2643,33540.0,33642.356
466,211,823.0079,33471.0,33617.368
467,208,824.7284,33471.0,33591.916
468,208,826.4564,33447.0,33565.708
469,214,828.2192,33430.0,33536.908
470,211,829.9552,33418.0,33510.624
471,210,831.6609,33395.0,33489.996
472,202,833.36,33356.0,33464.34
473,216,835.1284,33340.0,33437.744
