{'gen': 0, 'nevals': 200, 'min': 24095.71192982456, 'avg': 27794.182195534286}
{'gen': 141, 'nevals': 166, 'min': 7926.502328548644, 'avg': 8061.9608161084525}
{'gen': 142, 'nevals': 170, 'min': 7882.629090909091, 'avg': 8034.031128070175}
{'gen': 143, 'nevals': 162, 'min': 7882.629090909091, 'avg': 8003.427097607655}
{'gen': 144, 'nevals': 166, 'min': 7831.991547049442, 'avg': 7979.478620414673}
{'gen': 145, 'nevals': 158, 'min': 7815.240446570973, 'avg': 7945.654274800639}
{'gen': 146, 'nevals': 162, 'min': 7792.4720574162675, 'avg': 7922.179023604466}
{'gen': 147, 'nevals': 160, 'min': 7777.367942583732, 'avg': 7894.701677990432}
{'gen': 148, 'nevals': 160, 'min': 7726.472950558214, 'avg': 7871.832770972887}
{'gen': 149, 'nevals': 161, 'min': 7716.310717703349, 'avg': 7844.682802711323}
{'gen': 150, 'nevals': 160, 'min': 7710.902360446571, 'avg': 7817.418587878788}
{'gen': 151, 'nevals': 160, 'min': 7680.919202551834, 'avg': 7791.352174003189}
{'gen': 152, 'nevals': 168, 'min': 7638.769441786284, 'avg': 7765.829408133972}
{'gen': 153, 'nevals': 164, 'min': 7600.862615629984, 'avg': 7741.836063795853}
{'gen': 154, 'nevals': 162, 'min': 7600.862615629984, 'avg': 7720.04915614035}
{'gen': 155, 'nevals': 157, 'min': 7576.396810207337, 'avg': 7695.723757416268}
{'gen': 156, 'nevals': 158, 'min': 7576.396810207337, 'avg': 7671.068298883573}
{'gen': 157, 'nevals': 170, 'min': 7544.055693779905, 'avg': 7654.822110366826}
{'gen': 158, 'nevals': 162, 'min': 7543.753811802233, 'avg': 7626.821598245613}
{'gen': 159, 'nevals': 162, 'min': 7513.410685805423, 'avg': 7600.363294736842}
{'gen': 160, 'nevals': 166, 'min': 7477.160988835726, 'avg': 7574.130452791068}
{'gen': 161, 'nevals': 164, 'min': 7466.649282296651, 'avg': 7553.621368899522}
{'gen': 162, 'nevals': 162, 'min': 7466.649282296651, 'avg': 7536.833715311005}
{'gen': 163, 'nevals': 150, 'min': 7424.520829346093, 'avg': 7519.564116108452}
{'gen': 164, 'nevals': 170, 'min': 7422.717990430622, 'avg': 7498.544488357258}
{'gen': 165, 'nevals': 161, 'min': 7420.1435406698565, 'avg': 7480.775785007974}
{'gen': 166, 'nevals': 166, 'min': 7376.183763955343, 'avg': 7462.685183253589}
{'gen': 167, 'nevals': 156, 'min': 7376.183763955343, 'avg': 7445.726112280701}
{'gen': 168, 'nevals': 166, 'min': 7358.300797448166, 'avg': 7428.652835406699}
{'gen': 169, 'nevals': 150, 'min': 7325.726124401914, 'avg': 7410.216510047848}
{'gen': 170, 'nevals': 168, 'min': 7320.233875598086, 'avg': 7393.297086124401}
{'gen': 171, 'nevals': 166, 'min': 7290.790622009569, 'avg': 7378.41644736842}
{'gen': 172, 'nevals': 160, 'min': 7290.790622009569, 'avg': 7361.795336363637}
{'gen': 173, 'nevals': 160, 'min': 7274.1985326953745, 'avg': 7344.100984529506}
{'gen': 174, 'nevals': 152, 'min': 7271.098500797448, 'avg': 7333.048954385965}
{'gen': 175, 'nevals': 164, 'min': 7266.385773524721, 'avg': 7322.312227113238}
{'gen': 176, 'nevals': 168, 'min': 7250.148612440192, 'avg': 7310.403300318979}
{'gen': 177, 'nevals': 165, 'min': 7228.837352472089, 'avg': 7295.149765390749}
{'gen': 178, 'nevals': 156, 'min': 7228.837352472089, 'avg': 7281.203013556618}
{'gen': 179, 'nevals': 164, 'min': 7208.973524720893, 'avg': 7267.454444338118}
{'gen': 180, 'nevals': 165, 'min': 7183.511674641149, 'avg': 7253.804268102073}
{'gen': 181, 'nevals': 168, 'min': 7169.520031897927, 'avg': 7239.009740350877}
{'gen': 182, 'nevals': 168, 'min': 7165.9201913875595, 'avg': 7226.770429984052}
{'gen': 183, 'nevals': 156, 'min': 7163.648676236045, 'avg': 7211.291792663478}
{'gen': 184, 'nevals': 162, 'min': 7157.40028708134, 'avg': 7202.980963955342}
{'gen': 185, 'nevals': 170, 'min': 7146.610334928229, 'avg': 7193.049531897926}
{'gen': 186, 'nevals': 162, 'min': 7130.655980861244, 'avg': 7179.704574481659}
{'gen': 187, 'nevals': 164, 'min': 7117.1074641148325, 'avg': 7168.4901430622}
{'gen': 188, 'nevals': 164, 'min': 7116.690781499203, 'avg': 7157.988944497608}
{'gen': 189, 'nevals': 170, 'min': 7100.796937799043, 'avg': 7149.299139712919}
{'gen': 190, 'nevals': 166, 'min': 7089.292121212121, 'avg': 7138.1444755980865}
{'gen': 191, 'nevals': 164, 'min': 7076.36293460925, 'avg': 7124.536370972886}
{'gen': 192, 'nevals': 162, 'min': 7068.075598086124, 'avg': 7113.301570972886}
{'gen': 193, 'nevals': 166, 'min': 7057.240287081339, 'avg': 7102.469536682615}
{'gen': 194, 'nevals': 154, 'min': 7052.682105263158, 'avg': 7093.436886443382}
{'gen': 195, 'nevals': 164, 'min': 7040.799393939394, 'avg': 7084.434524880384}
{'gen': 196, 'nevals': 169, 'min': 7036.231961722488, 'avg': 7074.000662041467}
{'gen': 197, 'nevals': 150, 'min': 7019.8251993620415, 'avg': 7065.298437958533}
{'gen': 198, 'nevals': 166, 'min': 7014.250717703349, 'avg': 7055.6646494417855}
{'gen': 199, 'nevals': 162, 'min': 7007.150079744816, 'avg': 7045.4677830941}
{'gen': 200, 'nevals': 165, 'min': 7000.768803827751, 'avg': 7036.556833811803}
{'gen': 201, 'nevals': 164, 'min': 7000.768803827751, 'avg': 7028.444629505583}
{'gen': 202, 'nevals': 168, 'min': 6992.68038277512, 'avg': 7021.162883253589}
{'gen': 203, 'nevals': 164, 'min': 6979.890111642743, 'avg': 7013.797127432216}
{'gen': 204, 'nevals': 160, 'min': 6974.785741626794, 'avg': 7005.085552472089}
{'gen': 205, 'nevals': 158, 'min': 6968.172567783094, 'avg': 6997.462324561403}
{'gen': 206, 'nevals': 164, 'min': 6956.321531100479, 'avg': 6990.347548963318}
{'gen': 207, 'nevals': 161, 'min': 6956.321531100479, 'avg': 6983.16119984051}
{'gen': 208, 'nevals': 166, 'min': 6942.233110047847, 'avg': 6975.966441307815}
{'gen': 209, 'nevals': 160, 'min': 6939.589346092504, 'avg': 6969.012260127592}
{'gen': 210, 'nevals': 164, 'min': 6934.594194577352, 'avg': 6960.924271610845}
{'gen': 211, 'nevals': 164, 'min': 6929.608293460925, 'avg': 6954.161985167464}
{'gen': 212, 'nevals': 156, 'min': 6922.3981499202555, 'avg': 6948.8177307814985}
{'gen': 213, 'nevals': 170, 'min': 6920.162105263158, 'avg': 6942.652375917066}
{'gen': 214, 'nevals': 162, 'min': 6915.136140350877, 'avg': 6937.341638118023}
{'gen': 215, 'nevals': 162, 'min': 6911.905486443381, 'avg': 6931.585985326953}
{'gen': 216, 'nevals': 172, 'min': 6903.304880382775, 'avg': 6926.251429984051}
{'gen': 217, 'nevals': 166, 'min': 6899.838054226475, 'avg': 6920.405053748006}
{'gen': 218, 'nevals': 164, 'min': 6888.491770334928, 'avg': 6915.685729186603}
{'gen': 219, 'nevals': 164, 'min': 6884.182775119617, 'avg': 6909.374997926635}
{'gen': 220, 'nevals': 166, 'min': 6877.128771929824, 'avg': 6904.256077830941}
{'gen': 221, 'nevals': 158, 'min': 6875.113301435406, 'avg': 6899.720403030303}
{'gen': 222, 'nevals': 150, 'min': 6875.113301435406, 'avg': 6894.763479904306}
{'gen': 223, 'nevals': 166, 'min': 6867.267527910686, 'avg': 6889.410081818181}
{'gen': 224, 'nevals': 159, 'min': 6867.267527910686, 'avg': 6884.800474162679}
{'gen': 225, 'nevals': 161, 'min': 6864.982105263158, 'avg': 6881.188407017545}
{'gen': 226, 'nevals': 158, 'min': 6860.895087719298, 'avg': 6877.204464593302}
{'gen': 227, 'nevals': 164, 'min': 6854.484465709729, 'avg': 6872.989566985646}
{'gen': 228, 'nevals': 164, 'min': 6852.987814992026, 'avg': 6868.4927180223285}
{'gen': 229, 'nevals': 160, 'min': 6846.041531100478, 'avg': 6863.969395215311}
{'gen': 230, 'nevals': 163, 'min': 6836.644688995215, 'avg': 6860.056890909091}
{'gen': 231, 'nevals': 162, 'min': 6836.644688995215, 'avg': 6854.862112440191}
{'gen': 232, 'nevals': 168, 'min': 6826.345231259968, 'avg': 6850.31931738437}
{'gen': 233, 'nevals': 170, 'min': 6826.345231259968, 'avg': 6845.725682456141}
{'gen': 234, 'nevals': 170, 'min': 6824.829346092504, 'avg': 6842.161227910687}
{'gen': 235, 'nevals': 162, 'min': 6816.659138755981, 'avg': 6838.486212599681}
{'gen': 236, 'nevals': 168, 'min': 6815.697448165869, 'avg': 6834.077872727273}
{'gen': 237, 'nevals': 162, 'min': 6809.394896331739, 'avg': 6829.451214673047}
{'gen': 238, 'nevals': 164, 'min': 6803.111132376395, 'avg': 6824.879290430623}
{'gen': 239, 'nevals': 166, 'min': 6803.111132376395, 'avg': 6820.216016108453}
{'gen': 240, 'nevals': 154, 'min': 6801.051674641149, 'avg': 6815.302475438596}
{'gen': 241, 'nevals': 162, 'min': 6795.445135566189, 'avg': 6810.977488676236}
{'gen': 242, 'nevals': 163, 'min': 6794.7296331738435, 'avg': 6807.769721371611}
{'gen': 243, 'nevals': 150, 'min': 6789.818118022328, 'avg': 6804.187144338119}
{'gen': 244, 'nevals': 154, 'min': 6783.256905901117, 'avg': 6800.5246116427425}
{'gen': 245, 'nevals': 171, 'min': 6777.445199362041, 'avg': 6796.750107177033}
{'gen': 246, 'nevals': 160, 'min': 6777.445199362041, 'avg': 6793.436035406698}
{'gen': 247, 'nevals': 170, 'min': 6776.418532695375, 'avg': 6790.251653429028}
{'gen': 248, 'nevals': 164, 'min': 6774.352950558214, 'avg': 6786.09283891547}
{'gen': 249, 'nevals': 166, 'min': 6768.078532695375, 'avg': 6783.393685326953}
{'gen': 250, 'nevals': 160, 'min': 6768.078532695375, 'avg': 6780.339711961722}
{'gen': 251, 'nevals': 160, 'min': 6763.116331738437, 'avg': 6777.236611164275}
{'gen': 252, 'nevals': 156, 'min': 6761.448102073366, 'avg': 6774.734355502393}
{'gen': 253, 'nevals': 166, 'min': 6761.448102073366, 'avg': 6772.073805582137}
{'gen': 254, 'nevals': 159, 'min': 6754.8836363636365, 'avg': 6769.397723125996}
{'gen': 255, 'nevals': 160, 'min': 6752.973652312599, 'avg': 6766.313232057416}
{'gen': 256, 'nevals': 164, 'min': 6752.027464114833, 'avg': 6763.882106379585}
{'gen': 257, 'nevals': 170, 'min': 6750.727655502393, 'avg': 6760.546211483253}
{'gen': 258, 'nevals': 161, 'min': 6747.7197767145135, 'avg': 6758.421648325359}
{'gen': 259, 'nevals': 168, 'min': 6745.013110047847, 'avg': 6756.070868261563}
{'gen': 260, 'nevals': 152, 'min': 6742.687846889952, 'avg': 6753.516941307815}
{'gen': 261, 'nevals': 160, 'min': 6741.142775119617, 'avg': 6751.171448006378}
{'gen': 262, 'nevals': 164, 'min': 6738.089633173844, 'avg': 6749.40774752791}
{'gen': 263, 'nevals': 166, 'min': 6737.854194577352, 'avg': 6746.895115789474}
{'gen': 264, 'nevals': 166, 'min': 6735.060159489633, 'avg': 6744.641888995215}
{'gen': 265, 'nevals': 168, 'min': 6734.101467304625, 'avg': 6742.113406379585}
{'gen': 266, 'nevals': 158, 'min': 6729.491929824561, 'avg': 6739.592181977671}
{'gen': 267, 'nevals': 166, 'min': 6728.646028708134, 'avg': 6737.9091215311}
{'gen': 268, 'nevals': 164, 'min': 6725.4651674641145, 'avg': 6736.120637958532}
{'gen': 269, 'nevals': 170, 'min': 6724.988006379585, 'avg': 6734.039598086125}
{'gen': 270, 'nevals': 168, 'min': 6723.014354066986, 'avg': 6731.659660127591}
{'gen': 271, 'nevals': 164, 'min': 6721.537192982456, 'avg': 6729.856248325359}
{'gen': 272, 'nevals': 166, 'min': 6716.362488038278, 'avg': 6727.598088995216}
{'gen': 273, 'nevals': 160, 'min': 6716.362488038278, 'avg': 6725.774035725679}
{'gen': 274, 'nevals': 174, 'min': 6716.362488038278, 'avg': 6724.309062998405}
{'gen': 275, 'nevals': 158, 'min': 6713.145869218501, 'avg': 6722.143377192982}
{'gen': 276, 'nevals': 159, 'min': 6713.145869218501, 'avg': 6720.57579106858}
{'gen': 277, 'nevals': 156, 'min': 6710.801690590111, 'avg': 6718.529350877192}
{'gen': 278, 'nevals': 165, 'min': 6707.530079744816, 'avg': 6716.730789473684}
{'gen': 279, 'nevals': 160, 'min': 6707.440701754386, 'avg': 6714.927448165869}
{'gen': 280, 'nevals': 154, 'min': 6699.012344497608, 'avg': 6713.1151}
{'gen': 281, 'nevals': 164, 'min': 6698.328133971292, 'avg': 6711.229128229665}
{'gen': 282, 'nevals': 176, 'min': 6697.869377990431, 'avg': 6709.739136842105}
{'gen': 283, 'nevals': 142, 'min': 6695.541562998405, 'avg': 6707.104947368422}
{'gen': 284, 'nevals': 160, 'min': 6692.000063795853, 'avg': 6705.212745933013}
{'gen': 285, 'nevals': 156, 'min': 6692.000063795853, 'avg': 6701.7840349282305}
{'gen': 286, 'nevals': 146, 'min': 6691.853429027114, 'avg': 6699.452963955342}
{'gen': 287, 'nevals': 164, 'min': 6691.018309409888, 'avg': 6697.722407177033}
{'gen': 288, 'nevals': 164, 'min': 6689.244401913876, 'avg': 6695.720143540671}
{'gen': 289, 'nevals': 160, 'min': 6689.035917065391, 'avg': 6694.251272089314}
{'gen': 290, 'nevals': 163, 'min': 6688.321850079745, 'avg': 6693.1706019138755}
{'gen': 291, 'nevals': 164, 'min': 6686.413971291866, 'avg': 6692.0063733652305}
{'gen': 292, 'nevals': 157, 'min': 6684.8640829346095, 'avg': 6690.888418819776}
{'gen': 293, 'nevals': 176, 'min': 6684.214960127591, 'avg': 6689.507188835726}
{'gen': 294, 'nevals': 156, 'min': 6683.115948963317, 'avg': 6688.518984688995}
{'gen': 295, 'nevals': 162, 'min': 6682.992535885168, 'avg': 6687.469905901117}
{'gen': 296, 'nevals': 166, 'min': 6681.652376395535, 'avg': 6686.530412121211}
{'gen': 297, 'nevals': 161, 'min': 6679.3898883572565, 'avg': 6685.316813397129}
{'gen': 298, 'nevals': 172, 'min': 6679.3898883572565, 'avg': 6684.230281180224}
{'gen': 299, 'nevals': 166, 'min': 6678.929984051037, 'avg': 6683.222753269537}
{'gen': 300, 'nevals': 162, 'min': 6678.535215311005, 'avg': 6682.069218660286}
