{'gen': 0, 'nevals': 300, 'min': 18427.630740162655, 'avg': 22048.405122421595}
{'gen': 22, 'nevals': 263, 'min': 14128.515191700602, 'avg': 17337.16617999241}
{'gen': 23, 'nevals': 246, 'min': 14128.515191700602, 'avg': 17144.71933373234}
{'gen': 24, 'nevals': 260, 'min': 13801.053948433888, 'avg': 16895.77538819323}
{'gen': 25, 'nevals': 252, 'min': 13801.053948433888, 'avg': 16550.891491356746}
{'gen': 26, 'nevals': 256, 'min': 13801.053948433888, 'avg': 16259.440131594905}
{'gen': 27, 'nevals': 248, 'min': 13801.053948433888, 'avg': 16025.495533753467}
{'gen': 28, 'nevals': 250, 'min': 13711.25292509183, 'avg': 15731.43062644494}
{'gen': 29, 'nevals': 246, 'min': 13711.25292509183, 'avg': 15634.432168968795}
{'gen': 30, 'nevals': 248, 'min': 13709.607832322117, 'avg': 15417.762008895563}
{'gen': 31, 'nevals': 239, 'min': 13367.969065026817, 'avg': 15176.93377674244}
{'gen': 32, 'nevals': 262, 'min': 12575.900224149464, 'avg': 14976.721845106069}
{'gen': 33, 'nevals': 256, 'min': 12575.900224149464, 'avg': 14825.22445889224}
{'gen': 34, 'nevals': 252, 'min': 12575.900224149464, 'avg': 14628.207007741568}
{'gen': 35, 'nevals': 255, 'min': 12575.900224149464, 'avg': 14414.05965782978}
{'gen': 36, 'nevals': 264, 'min': 12479.683691072749, 'avg': 14248.48447676943}
{'gen': 37, 'nevals': 256, 'min': 12400.75377592095, 'avg': 13980.673755853119}
{'gen': 38, 'nevals': 260, 'min': 11953.711915128328, 'avg': 13796.815931667665}
{'gen': 39, 'nevals': 259, 'min': 11572.524040323433, 'avg': 13592.72207735308}
{'gen': 40, 'nevals': 256, 'min': 11572.524040323433, 'avg': 13411.375562662097}
{'gen': 41, 'nevals': 250, 'min': 11549.875825891024, 'avg': 13180.560182096991}
{'gen': 42, 'nevals': 248, 'min': 11549.875825891024, 'avg': 13002.324089026062}
{'gen': 43, 'nevals': 252, 'min': 11325.744657379915, 'avg': 12896.515418588368}
{'gen': 44, 'nevals': 255, 'min': 11324.716574151225, 'avg': 12816.926116972378}
{'gen': 45, 'nevals': 256, 'min': 11087.347725058971, 'avg': 12660.297216400073}
{'gen': 46, 'nevals': 260, 'min': 10930.728333196419, 'avg': 12565.680333642369}
{'gen': 47, 'nevals': 250, 'min': 10930.728333196419, 'avg': 12380.439180661338}
{'gen': 48, 'nevals': 260, 'min': 10877.894825785403, 'avg': 12273.138079355953}
{'gen': 49, 'nevals': 256, 'min': 10877.894825785403, 'avg': 12180.986288781181}
{'gen': 50, 'nevals': 241, 'min': 10679.310875356468, 'avg': 12040.687776265191}
{'gen': 51, 'nevals': 253, 'min': 10679.310875356468, 'avg': 11868.048325333582}
{'gen': 52, 'nevals': 256, 'min': 10493.090892020984, 'avg': 11765.631505830623}
{'gen': 53, 'nevals': 241, 'min': 10493.090892020984, 'avg': 11597.031219873805}
{'gen': 54, 'nevals': 246, 'min': 10123.430672096325, 'avg': 11489.691353189924}
{'gen': 55, 'nevals': 248, 'min': 10112.469399490676, 'avg': 11326.3337739259}
{'gen': 56, 'nevals': 254, 'min': 10000.485970121228, 'avg': 11172.67612330959}
{'gen': 57, 'nevals': 256, 'min': 9910.407576486605, 'avg': 10995.313053322538}
{'gen': 58, 'nevals': 248, 'min': 9892.74159439509, 'avg': 10841.770559982475}
{'gen': 59, 'nevals': 248, 'min': 9861.552909835584, 'avg': 10712.926041786468}
{'gen': 60, 'nevals': 236, 'min': 9752.909354426072, 'avg': 10628.509980949251}
{'gen': 61, 'nevals': 256, 'min': 9378.333607163395, 'avg': 10476.731094968176}
{'gen': 62, 'nevals': 230, 'min': 9344.894907934422, 'avg': 10365.322058771755}
{'gen': 63, 'nevals': 253, 'min': 9344.894907934422, 'avg': 10241.346497674402}
{'gen': 64, 'nevals': 254, 'min': 9234.912640386805, 'avg': 10149.573261472502}
{'gen': 65, 'nevals': 256, 'min': 9060.783044442618, 'avg': 10059.87601088279}
{'gen': 66, 'nevals': 247, 'min': 9060.783044442618, 'avg': 9957.975224442855}
{'gen': 67, 'nevals': 244, 'min': 8914.808451960427, 'avg': 9781.873754875152}
{'gen': 68, 'nevals': 244, 'min': 8914.808451960427, 'avg': 9682.073251027841}
{'gen': 69, 'nevals': 260, 'min': 8794.724695168465, 'avg': 9584.417262403524}
{'gen': 70, 'nevals': 254, 'min': 8655.143913344522, 'avg': 9460.817159873724}
{'gen': 71, 'nevals': 272, 'min': 8655.143913344522, 'avg': 9347.979386581546}
{'gen': 72, 'nevals': 260, 'min': 8583.900482332094, 'avg': 9262.86762593249}
{'gen': 73, 'nevals': 242, 'min': 8388.190045886095, 'avg': 9164.632490523525}
{'gen': 74, 'nevals': 248, 'min': 8355.97128305031, 'avg': 9086.486949885186}
{'gen': 75, 'nevals': 238, 'min': 8355.97128305031, 'avg': 9030.199637957541}
{'gen': 76, 'nevals': 248, 'min': 8355.97128305031, 'avg': 8946.036209370464}
{'gen': 77, 'nevals': 254, 'min': 8291.749821032496, 'avg': 8903.204618808995}
{'gen': 78, 'nevals': 258, 'min': 8258.225592939878, 'avg': 8817.449162901503}
{'gen': 79, 'nevals': 248, 'min': 8062.55019891798, 'avg': 8769.369974533805}
{'gen': 80, 'nevals': 242, 'min': 8062.55019891798, 'avg': 8693.02761153685}
{'gen': 81, 'nevals': 257, 'min': 8062.55019891798, 'avg': 8590.928930810966}
{'gen': 82, 'nevals': 250, 'min': 7905.135745384985, 'avg': 8527.511723329932}
{'gen': 83, 'nevals': 242, 'min': 7905.135745384985, 'avg': 8447.950450998113}
{'gen': 84, 'nevals': 258, 'min': 7905.135745384985, 'avg': 8372.07320615883}
{'gen': 85, 'nevals': 258, 'min': 7788.291875462088, 'avg': 8318.98404728654}
{'gen': 86, 'nevals': 255, 'min': 7746.24598936757, 'avg': 8266.260308450004}
{'gen': 87, 'nevals': 267, 'min': 7746.24598936757, 'avg': 8193.398157162808}
{'gen': 88, 'nevals': 264, 'min': 7724.004905469951, 'avg': 8134.213495206018}
{'gen': 89, 'nevals': 251, 'min': 7656.22896104963, 'avg': 8050.5639510548335}
{'gen': 90, 'nevals': 249, 'min': 7593.097651711633, 'avg': 7994.42843150141}
{'gen': 91, 'nevals': 251, 'min': 7529.4883641783335, 'avg': 7946.820048076734}
{'gen': 92, 'nevals': 254, 'min': 7492.009681848587, 'avg': 7905.53683464185}
{'gen': 93, 'nevals': 244, 'min': 7449.327950616705, 'avg': 7858.417611693327}
{'gen': 94, 'nevals': 249, 'min': 7410.069298564739, 'avg': 7784.363172986273}
{'gen': 95, 'nevals': 252, 'min': 7373.955592587811, 'avg': 7717.362216497871}
{'gen': 96, 'nevals': 265, 'min': 7288.6911431622675, 'avg': 7657.974422394605}
{'gen': 97, 'nevals': 242, 'min': 7223.7661804227155, 'avg': 7595.328375248892}
{'gen': 98, 'nevals': 264, 'min': 7182.005433570783, 'avg': 7526.294066884949}
{'gen': 99, 'nevals': 250, 'min': 7131.928283907007, 'avg': 7474.957539597783}
{'gen': 100, 'nevals': 254, 'min': 7113.376711926864, 'avg': 7421.404793669049}
{'gen': 101, 'nevals': 256, 'min': 7066.000762812313, 'avg': 7376.5999009517545}
{'gen': 102, 'nevals': 246, 'min': 7045.961636408445, 'avg': 7322.182617698029}
{'gen': 103, 'nevals': 258, 'min': 6993.2285737756865, 'avg': 7288.034343844495}
{'gen': 104, 'nevals': 252, 'min': 6984.711469176515, 'avg': 7236.176766810231}
{'gen': 105, 'nevals': 246, 'min': 6950.427949443147, 'avg': 7186.629052391515}
{'gen': 106, 'nevals': 248, 'min': 6894.998251399467, 'avg': 7144.246509292618}
{'gen': 107, 'nevals': 255, 'min': 6714.533745643168, 'avg': 7118.264156544733}
{'gen': 108, 'nevals': 253, 'min': 6714.533745643168, 'avg': 7070.93039095109}
{'gen': 109, 'nevals': 257, 'min': 6714.533745643168, 'avg': 7036.929843447441}
{'gen': 110, 'nevals': 257, 'min': 6714.533745643168, 'avg': 6999.743641353034}
{'gen': 111, 'nevals': 252, 'min': 6689.432502845877, 'avg': 6954.440063528574}
{'gen': 112, 'nevals': 256, 'min': 6575.770088368872, 'avg': 6910.5517939389665}
{'gen': 113, 'nevals': 257, 'min': 6575.770088368872, 'avg': 6871.136206710401}
{'gen': 114, 'nevals': 246, 'min': 6574.867352806563, 'avg': 6833.88627673266}
{'gen': 115, 'nevals': 264, 'min': 6574.867352806563, 'avg': 6799.485846819464}
{'gen': 116, 'nevals': 258, 'min': 6491.201488070789, 'avg': 6758.501857115473}
{'gen': 117, 'nevals': 260, 'min': 6491.201488070789, 'avg': 6719.464959923014}
{'gen': 118, 'nevals': 260, 'min': 6469.214127284036, 'avg': 6680.312332680054}
{'gen': 119, 'nevals': 254, 'min': 6444.287814953468, 'avg': 6637.3303122053885}
{'gen': 120, 'nevals': 254, 'min': 6369.024398258441, 'avg': 6602.247797037158}
{'gen': 121, 'nevals': 244, 'min': 6369.024398258441, 'avg': 6566.95357340406}
{'gen': 122, 'nevals': 244, 'min': 6316.455504571006, 'avg': 6524.364456193059}
{'gen': 123, 'nevals': 264, 'min': 6311.913027660748, 'avg': 6494.790273790943}
{'gen': 124, 'nevals': 259, 'min': 6256.969945194869, 'avg': 6454.691934531144}
{'gen': 125, 'nevals': 248, 'min': 6233.750818556289, 'avg': 6422.333806355205}
{'gen': 126, 'nevals': 260, 'min': 6233.750818556289, 'avg': 6394.868741750869}
{'gen': 127, 'nevals': 247, 'min': 6186.449894966612, 'avg': 6368.701698020209}
{'gen': 128, 'nevals': 247, 'min': 6167.216380514253, 'avg': 6346.611026667136}
{'gen': 129, 'nevals': 248, 'min': 6154.782528077361, 'avg': 6326.857271205204}
{'gen': 130, 'nevals': 246, 'min': 6137.902817711329, 'avg': 6303.029085642307}
{'gen': 131, 'nevals': 262, 'min': 6111.954348616962, 'avg': 6278.287279811292}
{'gen': 132, 'nevals': 259, 'min': 6103.36550445365, 'avg': 6259.971760023159}
{'gen': 133, 'nevals': 252, 'min': 6103.36550445365, 'avg': 6237.713191880547}
{'gen': 134, 'nevals': 246, 'min': 6086.290232481721, 'avg': 6211.640935990267}
{'gen': 135, 'nevals': 266, 'min': 6000.884193355318, 'avg': 6182.290742040346}
{'gen': 136, 'nevals': 256, 'min': 6000.884193355318, 'avg': 6149.921169958496}
{'gen': 137, 'nevals': 262, 'min': 6000.884193355318, 'avg': 6124.663079923171}
{'gen': 138, 'nevals': 260, 'min': 5979.2045510556145, 'avg': 6103.944139880219}
{'gen': 139, 'nevals': 249, 'min': 5963.442067338724, 'avg': 6085.6213237727525}
{'gen': 140, 'nevals': 247, 'min': 5963.442067338724, 'avg': 6063.248556133207}
{'gen': 141, 'nevals': 252, 'min': 5944.531292908193, 'avg': 6039.027081128023}
{'gen': 142, 'nevals': 252, 'min': 5896.429369447606, 'avg': 6017.672711778213}
{'gen': 143, 'nevals': 242, 'min': 5896.429369447606, 'avg': 5998.970002386233}
{'gen': 144, 'nevals': 256, 'min': 5887.998756029151, 'avg': 5978.629554674084}
{'gen': 145, 'nevals': 246, 'min': 5868.203717829858, 'avg': 5960.943399952276}
{'gen': 146, 'nevals': 238, 'min': 5842.981598619896, 'avg': 5944.138308551714}
{'gen': 147, 'nevals': 250, 'min': 5819.868045205431, 'avg': 5925.499071364025}
{'gen': 148, 'nevals': 260, 'min': 5802.982678292708, 'avg': 5905.924860835651}
{'gen': 149, 'nevals': 258, 'min': 5800.19255729894, 'avg': 5890.78728919975}
{'gen': 150, 'nevals': 252, 'min': 5771.997382966988, 'avg': 5874.9374683628475}
{'gen': 151, 'nevals': 232, 'min': 5758.282616094166, 'avg': 5856.609306310218}
{'gen': 152, 'nevals': 251, 'min': 5746.426083486874, 'avg': 5839.69711152316}
{'gen': 153, 'nevals': 260, 'min': 5715.588233913462, 'avg': 5823.554593499274}
{'gen': 154, 'nevals': 243, 'min': 5715.588233913462, 'avg': 5805.685750978943}
{'gen': 155, 'nevals': 254, 'min': 5694.99735949584, 'avg': 5787.81480270544}
{'gen': 156, 'nevals': 252, 'min': 5685.99582213564, 'avg': 5774.846109813679}
{'gen': 157, 'nevals': 265, 'min': 5685.99582213564, 'avg': 5760.680296049414}
{'gen': 158, 'nevals': 258, 'min': 5685.99582213564, 'avg': 5749.2182463140525}
{'gen': 159, 'nevals': 254, 'min': 5666.763516447407, 'avg': 5736.3391843776035}
{'gen': 160, 'nevals': 256, 'min': 5656.1967351633, 'avg': 5720.913511518466}
{'gen': 161, 'nevals': 254, 'min': 5636.900752250296, 'avg': 5709.404338954673}
{'gen': 162, 'nevals': 252, 'min': 5627.48017274765, 'avg': 5696.74048851283}
{'gen': 163, 'nevals': 250, 'min': 5621.069087324407, 'avg': 5685.1595806879395}
{'gen': 164, 'nevals': 244, 'min': 5613.130206194036, 'avg': 5672.518492369921}
{'gen': 165, 'nevals': 255, 'min': 5603.173944678504, 'avg': 5662.619657282119}
{'gen': 166, 'nevals': 250, 'min': 5584.850207132882, 'avg': 5649.54437486553}
{'gen': 167, 'nevals': 256, 'min': 5568.221145157316, 'avg': 5638.990845978414}
{'gen': 168, 'nevals': 254, 'min': 5568.221145157316, 'avg': 5626.0873238196955}
{'gen': 169, 'nevals': 248, 'min': 5539.352348875145, 'avg': 5615.642289688733}
{'gen': 170, 'nevals': 262, 'min': 5539.352348875145, 'avg': 5603.872552800304}
{'gen': 171, 'nevals': 250, 'min': 5532.258710729835, 'avg': 5590.452085176797}
{'gen': 172, 'nevals': 252, 'min': 5529.111757871637, 'avg': 5580.144974983668}
{'gen': 173, 'nevals': 253, 'min': 5525.952963819225, 'avg': 5570.724230205021}
{'gen': 174, 'nevals': 260, 'min': 5509.332914764525, 'avg': 5561.2839036822315}
{'gen': 175, 'nevals': 242, 'min': 5492.570407576487, 'avg': 5554.431287548947}
{'gen': 176, 'nevals': 260, 'min': 5487.183720411684, 'avg': 5543.356937719309}
{'gen': 177, 'nevals': 246, 'min': 5483.981387379564, 'avg': 5532.747856262689}
{'gen': 178, 'nevals': 254, 'min': 5463.711516118811, 'avg': 5523.4800007823715}
{'gen': 179, 'nevals': 248, 'min': 5456.32634284306, 'avg': 5514.285940821412}
{'gen': 180, 'nevals': 251, 'min': 5456.10672331037, 'avg': 5505.720321085306}
{'gen': 181, 'nevals': 248, 'min': 5445.133609510509, 'avg': 5495.7124891543735}
{'gen': 182, 'nevals': 254, 'min': 5423.203436176081, 'avg': 5487.150252041012}
{'gen': 183, 'nevals': 246, 'min': 5423.203436176081, 'avg': 5478.700148337655}
{'gen': 184, 'nevals': 252, 'min': 5421.610026874465, 'avg': 5469.308730406481}
{'gen': 185, 'nevals': 244, 'min': 5416.778901784981, 'avg': 5459.853615965075}
{'gen': 186, 'nevals': 250, 'min': 5404.532525143467, 'avg': 5450.299376215121}
{'gen': 187, 'nevals': 259, 'min': 5397.998145779301, 'avg': 5441.364252893797}
{'gen': 188, 'nevals': 262, 'min': 5394.786224783185, 'avg': 5433.259478666683}
{'gen': 189, 'nevals': 260, 'min': 5387.423478189436, 'avg': 5424.636934003043}
{'gen': 190, 'nevals': 260, 'min': 5370.563154991726, 'avg': 5416.324366298561}
{'gen': 191, 'nevals': 261, 'min': 5370.322798699698, 'avg': 5409.443618116597}
{'gen': 192, 'nevals': 252, 'min': 5366.017145673681, 'avg': 5403.136345698716}
{'gen': 193, 'nevals': 253, 'min': 5352.255589067139, 'avg': 5396.004512719406}
{'gen': 194, 'nevals': 254, 'min': 5342.9013038222765, 'avg': 5388.50574526763}
{'gen': 195, 'nevals': 244, 'min': 5337.318749926652, 'avg': 5381.026292810397}
{'gen': 196, 'nevals': 234, 'min': 5337.318749926652, 'avg': 5375.143591985385}
{'gen': 197, 'nevals': 260, 'min': 5336.157726115173, 'avg': 5368.9477849104}
{'gen': 198, 'nevals': 248, 'min': 5320.062139864572, 'avg': 5361.109762706693}
{'gen': 199, 'nevals': 252, 'min': 5320.062139864572, 'avg': 5355.395071958628}
{'gen': 200, 'nevals': 247, 'min': 5312.148900963491, 'avg': 5349.324679364558}
{'gen': 201, 'nevals': 236, 'min': 5306.6698665665235, 'avg': 5342.135297359888}
{'gen': 202, 'nevals': 252, 'min': 5303.866061893417, 'avg': 5335.05667429479}
{'gen': 203, 'nevals': 260, 'min': 5297.192545563366, 'avg': 5329.644946974764}
{'gen': 204, 'nevals': 256, 'min': 5293.551290326366, 'avg': 5323.914881138194}
{'gen': 205, 'nevals': 256, 'min': 5291.41728180634, 'avg': 5318.723233815665}
{'gen': 206, 'nevals': 260, 'min': 5280.052833554353, 'avg': 5312.4831902766855}
{'gen': 207, 'nevals': 252, 'min': 5278.291887197663, 'avg': 5306.292394017987}
{'gen': 208, 'nevals': 239, 'min': 5274.188602410487, 'avg': 5300.073178971416}
{'gen': 209, 'nevals': 252, 'min': 5264.700766332985, 'avg': 5294.779624305156}
{'gen': 210, 'nevals': 246, 'min': 5262.1878982760445, 'avg': 5290.3627392394565}
{'gen': 211, 'nevals': 258, 'min': 5262.056600673622, 'avg': 5286.389125895326}
{'gen': 212, 'nevals': 255, 'min': 5248.33771461431, 'avg': 5281.97343316395}
{'gen': 213, 'nevals': 250, 'min': 5245.244710189999, 'avg': 5276.828586841292}
{'gen': 214, 'nevals': 250, 'min': 5237.983006888782, 'avg': 5271.720825636753}
{'gen': 215, 'nevals': 244, 'min': 5237.983006888782, 'avg': 5267.129063970614}
{'gen': 216, 'nevals': 260, 'min': 5235.48029010339, 'avg': 5262.5004415705325}
{'gen': 217, 'nevals': 236, 'min': 5233.004799849785, 'avg': 5258.063664120048}
{'gen': 218, 'nevals': 250, 'min': 5233.004799849785, 'avg': 5253.44439555926}
{'gen': 219, 'nevals': 252, 'min': 5223.311532548614, 'avg': 5249.623642448354}
{'gen': 220, 'nevals': 252, 'min': 5219.235990658483, 'avg': 5244.6695668399625}
{'gen': 221, 'nevals': 246, 'min': 5219.235990658483, 'avg': 5241.348881717149}
{'gen': 222, 'nevals': 248, 'min': 5216.186853809954, 'avg': 5236.72464595729}
{'gen': 223, 'nevals': 254, 'min': 5209.332668317471, 'avg': 5232.974460417864}
{'gen': 224, 'nevals': 248, 'min': 5209.332668317471, 'avg': 5228.526529438687}
{'gen': 225, 'nevals': 254, 'min': 5207.548016101207, 'avg': 5224.823214764916}
{'gen': 226, 'nevals': 258, 'min': 5199.228785016019, 'avg': 5220.97974486862}
{'gen': 227, 'nevals': 236, 'min': 5199.228785016019, 'avg': 5217.614049790129}
{'gen': 228, 'nevals': 248, 'min': 5196.186255295678, 'avg': 5214.077537094194}
{'gen': 229, 'nevals': 245, 'min': 5191.786776355166, 'avg': 5211.051731192764}
{'gen': 230, 'nevals': 252, 'min': 5191.317212566452, 'avg': 5207.283936072416}
{'gen': 231, 'nevals': 254, 'min': 5188.509570360634, 'avg': 5204.092657090438}
{'gen': 232, 'nevals': 252, 'min': 5183.224090786401, 'avg': 5200.835259766931}
{'gen': 233, 'nevals': 244, 'min': 5180.026991820305, 'avg': 5198.060136602083}
{'gen': 234, 'nevals': 250, 'min': 5180.026991820305, 'avg': 5194.537227157683}
{'gen': 235, 'nevals': 258, 'min': 5174.632347936299, 'avg': 5192.16392081617}
{'gen': 236, 'nevals': 252, 'min': 5174.632347936299, 'avg': 5189.786969522715}
{'gen': 237, 'nevals': 258, 'min': 5169.120371782986, 'avg': 5187.072057637316}
{'gen': 238, 'nevals': 245, 'min': 5168.452253816996, 'avg': 5184.116769235584}
{'gen': 239, 'nevals': 250, 'min': 5162.21843423971, 'avg': 5181.396800256618}
{'gen': 240, 'nevals': 265, 'min': 5162.21843423971, 'avg': 5178.75716249467}
{'gen': 241, 'nevals': 230, 'min': 5160.506706880567, 'avg': 5176.115856755584}
{'gen': 242, 'nevals': 248, 'min': 5160.506706880567, 'avg': 5173.463201777548}
{'gen': 243, 'nevals': 253, 'min': 5160.32622548732, 'avg': 5170.402624230831}
{'gen': 244, 'nevals': 255, 'min': 5156.579596530964, 'avg': 5167.6861522964555}
{'gen': 245, 'nevals': 237, 'min': 5152.899907288965, 'avg': 5165.899569773856}
{'gen': 246, 'nevals': 256, 'min': 5149.112849280023, 'avg': 5163.569897274608}
{'gen': 247, 'nevals': 253, 'min': 5149.112849280023, 'avg': 5161.095085767487}
{'gen': 248, 'nevals': 248, 'min': 5148.362899156212, 'avg': 5158.786758986516}
{'gen': 249, 'nevals': 242, 'min': 5143.415357172196, 'avg': 5156.987910754871}
{'gen': 250, 'nevals': 254, 'min': 5141.196312682635, 'avg': 5154.910827279734}
{'gen': 251, 'nevals': 250, 'min': 5141.196312682635, 'avg': 5152.935923413644}
{'gen': 252, 'nevals': 240, 'min': 5141.196312682635, 'avg': 5150.804344665986}
{'gen': 253, 'nevals': 255, 'min': 5139.459999295866, 'avg': 5149.085473471735}
{'gen': 254, 'nevals': 258, 'min': 5137.382133762073, 'avg': 5147.239226743026}
{'gen': 255, 'nevals': 257, 'min': 5135.563037635986, 'avg': 5145.576533115834}
{'gen': 256, 'nevals': 245, 'min': 5132.41487601366, 'avg': 5143.380064428301}
{'gen': 257, 'nevals': 252, 'min': 5132.41487601366, 'avg': 5141.393243673548}
{'gen': 258, 'nevals': 248, 'min': 5132.41487601366, 'avg': 5139.731542641209}
{'gen': 259, 'nevals': 260, 'min': 5128.111957376395, 'avg': 5138.320846330482}
{'gen': 260, 'nevals': 254, 'min': 5126.945112720188, 'avg': 5136.2754220308025}
{'gen': 261, 'nevals': 252, 'min': 5126.68644893265, 'avg': 5134.197828566735}
{'gen': 262, 'nevals': 244, 'min': 5124.339956108953, 'avg': 5131.975838526325}
{'gen': 263, 'nevals': 262, 'min': 5122.05201206417, 'avg': 5130.709448388901}
{'gen': 264, 'nevals': 246, 'min': 5119.842942812547, 'avg': 5128.868919388342}
{'gen': 265, 'nevals': 256, 'min': 5119.343441574445, 'avg': 5127.564692508401}
{'gen': 266, 'nevals': 248, 'min': 5118.211404630858, 'avg': 5125.843814139802}
{'gen': 267, 'nevals': 264, 'min': 5116.908650291629, 'avg': 5124.118724225746}
{'gen': 268, 'nevals': 252, 'min': 5115.12984239124, 'avg': 5122.934701153607}
{'gen': 269, 'nevals': 252, 'min': 5113.627372052904, 'avg': 5122.075951813733}
{'gen': 270, 'nevals': 242, 'min': 5113.627372052904, 'avg': 5120.078014458227}
{'gen': 271, 'nevals': 254, 'min': 5112.7923742239855, 'avg': 5118.808887271987}
{'gen': 272, 'nevals': 252, 'min': 5103.190691342667, 'avg': 5117.601501410225}
{'gen': 273, 'nevals': 252, 'min': 5100.081538768469, 'avg': 5116.169753396471}
{'gen': 274, 'nevals': 243, 'min': 5099.287861895765, 'avg': 5114.8698983308095}
{'gen': 275, 'nevals': 254, 'min': 5095.5626268908945, 'avg': 5113.041522025716}
{'gen': 276, 'nevals': 258, 'min': 5092.875649857413, 'avg': 5111.328913481437}
{'gen': 277, 'nevals': 250, 'min': 5092.406309044607, 'avg': 5107.930509089202}
{'gen': 278, 'nevals': 254, 'min': 5091.845113893746, 'avg': 5103.960229352236}
{'gen': 279, 'nevals': 243, 'min': 5089.87955780357, 'avg': 5100.068149026143}
{'gen': 280, 'nevals': 262, 'min': 5087.546067995916, 'avg': 5096.464845696761}
{'gen': 281, 'nevals': 249, 'min': 5084.967821055967, 'avg': 5094.398579291406}
{'gen': 282, 'nevals': 254, 'min': 5083.28840173217, 'avg': 5092.623372764862}
{'gen': 283, 'nevals': 258, 'min': 5081.928248700286, 'avg': 5091.179157072835}
{'gen': 284, 'nevals': 236, 'min': 5079.556043233855, 'avg': 5089.644361565212}
{'gen': 285, 'nevals': 260, 'min': 5079.556043233855, 'avg': 5087.860772865788}
{'gen': 286, 'nevals': 246, 'min': 5079.240285878584, 'avg': 5086.060378980805}
{'gen': 287, 'nevals': 244, 'min': 5077.0489138726225, 'avg': 5084.3327822307765}
{'gen': 288, 'nevals': 246, 'min': 5074.116053091737, 'avg': 5082.524017478182}
{'gen': 289, 'nevals': 242, 'min': 5073.985576979498, 'avg': 5081.1546404806895}
{'gen': 290, 'nevals': 262, 'min': 5073.63855605497, 'avg': 5079.482387446065}
{'gen': 291, 'nevals': 240, 'min': 5072.631948926782, 'avg': 5078.209409778863}
{'gen': 292, 'nevals': 247, 'min': 5071.250472356855, 'avg': 5076.961934765856}
{'gen': 293, 'nevals': 248, 'min': 5071.124397084884, 'avg': 5075.816017337354}
{'gen': 294, 'nevals': 250, 'min': 5070.666228538569, 'avg': 5074.9108783294805}
{'gen': 295, 'nevals': 262, 'min': 5069.876706059077, 'avg': 5073.912479922388}
{'gen': 296, 'nevals': 253, 'min': 5068.131285866848, 'avg': 5073.248699189854}
{'gen': 297, 'nevals': 244, 'min': 5066.989473190081, 'avg': 5072.273691542172}
{'gen': 298, 'nevals': 250, 'min': 5066.564011688632, 'avg': 5071.537193985127}
{'gen': 299, 'nevals': 254, 'min': 5066.15794909108, 'avg': 5070.656030794146}
{'gen': 300, 'nevals': 255, 'min': 5064.661839433876, 'avg': 5069.705968673841}
{'gen': 301, 'nevals': 263, 'min': 5063.548239077115, 'avg': 5068.86204210724}
{'gen': 302, 'nevals': 252, 'min': 5063.548239077115, 'avg': 5067.862585816385}
{'gen': 303, 'nevals': 258, 'min': 5062.560221098215, 'avg': 5066.817683632395}
{'gen': 304, 'nevals': 256, 'min': 5061.658553473143, 'avg': 5065.822193378789}
{'gen': 305, 'nevals': 248, 'min': 5059.597012122848, 'avg': 5065.09137427484}
{'gen': 306, 'nevals': 240, 'min': 5058.60270387626, 'avg': 5064.1227854385}
{'gen': 307, 'nevals': 244, 'min': 5058.60270387626, 'avg': 5063.071343410281}
{'gen': 308, 'nevals': 260, 'min': 5057.223996901808, 'avg': 5061.997747786866}
