gen,nevals,time,min,avg
0,250,0.1321,103540.0,108201.804
1,209,1.0347,103540.0,107163.212
2,215,1.8601,101968.0,106265.232
3,216,2.6823,101968.0,105300.016
4,208,3.5016,101239.0,104538.512
5,217,4.3435,99291.0,103759.608
6,214,5.1879,99291.0,103112.332
7,210,6.0176,99245.0,102377.264
8,213,6.867,99245.0,101705.552
9,220,7.7314,96566.0,101021.888
10,205,8.5847,96444.0,100342.868
11,208,9.4415,96444.0,99641.012
12,216,10.2794,95953.0,98962.916
13,211,11.1195,95166.0,98185.98
14,216,11.9672,94295.0,97503.388
15,212,12.8019,92717.0,96768.496
16,219,13.6705,92717.0,95992.876
17,214,14.5705,91849.0,95284.248
18,209,15.4294,91849.0,94529.384
19,218,16.3419,91441.0,93866.04
20,214,17.218,91046.0,93302.42
21,214,18.0937,89935.0,92722.92
22,213,19.0014,89157.0,92246.008
23,212,19.869,88373.0,91725.276
24,205,20.7338,88373.0,91087.06
25,209,21.5797,88126.0,90434.176
26,214,22.4385,87339.0,89793.984
27,214,23.3191,86839.0,89232.728
28,206,24.1906,86348.0,88646.784
29,218,25.0703,85914.0,88107.152
30,211,25.9415,84867.0,87559.172
31,210,26.7866,84722.0,87005.808
32,219,27.6686,83518.0,86494.532
33,205,28.5518,83518.0,85890.86
34,215,29.478,82609.0,85269.444
35,222,30.3839,82336.0,84810.6
36,207,31.2486,81668.0,84278.056
37,215,32.1243,80958.0,83699.972
38,215,32.989,80910.0,83022.104
39,215,33.8749,80711.0,82459.624
40,213,34.7456,79740.0,82002.892
41,213,35.5839,78804.0,81436.924
42,210,36.4084,78610.0,80780.836
43,212,37.2685,77767.0,80273.06
44,201,38.1104,77007.0,79740.14
45,216,38.9668,75934.0,79165.272
46,210,39.8305,75934.0,78569.74
47,208,40.7141,75729.0,78009.0
48,220,41.6139,75104.0,77496.168
49,217,42.5183,74136.0,76871.312
50,214,43.4236,74136.0,76393.552
51,209,44.5904,72725.0,75737.176
52,215,45.4686,72725.0,75174.204
53,204,46.3386,72027.0,74627.24
54,211,47.2906,72027.0,74057.432
55,207,48.3019,71107.0,73547.12
56,213,49.2174,71107.0,73027.188
57,219,50.0961,70209.0,72563.788
58,213,50.9651,69968.0,72059.98
59,211,51.8586,69801.0,71501.448
60,219,52.7604,68898.0,71035.608
61,209,53.6362,68555.0,70498.336
62,208,54.528,67940.0,69994.212
63,217,55.4291,67591.0,69508.036
64,212,56.2897,67277.0,69108.692
65,218,57.1631,66854.0,68692.048
66,211,58.0498,66076.0,68212.428
67,209,58.9373,65623.0,67726.728
68,216,59.8779,65529.0,67255.904
69,221,60.7879,65144.0,66877.664
70,210,61.6609,64438.0,66374.928
71,210,62.5324,64194.0,65975.768
72,214,63.4238,64180.0,65576.74
73,215,64.3082,63428.0,65192.348
74,216,65.2062,62702.0,64760.352
75,215,66.1234,62702.0,64269.368
76,213,66.9996,62125.0,63846.968
77,212,67.8404,61672.0,63411.156
78,216,68.676,61237.0,63069.296
79,213,69.5602,60876.0,62640.112
80,215,70.3989,60876.0,62238.668
81,209,71.2566,60048.0,61899.896
82,216,72.2936,59898.0,61539.692
83,211,73.2033,59511.0,61120.348
84,214,74.1045,58691.0,60741.372
85,212,74.9722,58684.0,60330.22
86,214,75.8427,57842.0,59864.616
87,211,76.7304,57842.0,59470.42
88,211,77.5633,57439.0,59127.904
89,203,78.3939,57390.0,58794.736
90,213,79.2278,56512.0,58404.792
91,208,80.0742,56512.0,57970.448
92,215,80.9331,56067.0,57612.024
93,207,81.818,55875.0,57231.252
94,217,82.7187,55097.0,56861.048
95,207,83.6184,55046.0,56480.444
96,213,84.5606,54613.0,56138.428
97,212,85.4575,54518.0,55820.252
98,207,86.3045,53946.0,55472.484
99,215,87.1784,53946.0,55198.02
100,217,88.0091,53268.0,54850.504
101,217,88.9769,53124.0,54508.156
102,209,89.8168,52614.0,54131.552
103,213,90.6943,52252.0,53798.984
104,213,91.5735,51441.0,53448.504
105,216,92.5273,51434.0,53109.652
106,212,93.3873,51106.0,52764.196
107,215,94.3032,51106.0,52413.564
108,217,95.1622,50833.0,52090.48
109,216,96.0076,50124.0,51758.708
110,217,96.8541,50124.0,51391.712
111,217,97.7045,49519.0,51110.568
112,212,98.6222,49519.0,50772.432
113,216,99.4915,49258.0,50469.432
114,215,100.3589,48839.0,50115.004
115,207,101.2277,48157.0,49845.964
116,215,102.1525,48157.0,49514.092
117,212,103.0597,48138.0,49177.388
118,210,103.9044,47969.0,48938.384
119,212,104.7515,47699.0,48652.74
120,207,105.5933,46861.0,48374.028
121,213,106.4277,46861.0,48121.42
122,213,107.2716,46822.0,47838.032
123,216,108.1157,46251.0,47547.712
124,217,108.9649,45858.0,47287.076
125,213,109.8096,45518.0,46963.308
126,212,110.6599,45518.0,46685.768
127,212,111.5204,45094.0,46400.628
128,211,112.3617,44912.0,46132.708
129,219,113.2256,44644.0,45871.736
130,221,114.0823,44136.0,45616.572
131,210,114.9229,44136.0,45331.648
132,220,115.7794,43546.0,45055.604
133,216,116.634,43188.0,44789.952
134,206,117.4576,43096.0,44462.976
135,218,118.3101,43096.0,44180.5
136,215,119.1876,42828.0,43915.66
137,214,120.0831,42653.0,43646.868
138,209,120.9479,42242.0,43423.94
139,212,121.9083,42057.0,43095.84
140,213,122.8439,42057.0,42884.992
141,209,123.7054,41780.0,42610.232
142,215,124.5738,41565.0,42377.992
143,215,125.4735,41303.0,42185.952
144,211,126.3391,40707.0,41932.676
145,220,127.2472,40707.0,41731.816
146,206,128.1072,40704.0,41507.084
147,213,128.997,40303.0,41282.632
148,209,129.8856,40039.0,41060.732
149,203,130.7625,39633.0,40815.752
150,217,131.6499,39633.0,40613.86
151,214,132.6844,39518.0,40385.936
152,217,133.5623,39451.0,40200.456
153,215,134.4475,39321.0,40004.448
154,209,135.3245,38885.0,39813.756
155,216,136.2128,38527.0,39615.164
156,219,137.1011,38527.0,39420.924
157,208,137.9901,37969.0,39183.196
158,215,138.8511,37969.0,38980.056
159,216,139.8097,37969.0,38794.06
160,216,140.7265,37956.0,38590.536
161,213,141.5827,37653.0,38439.428
162,218,142.4371,37486.0,38251.928
163,217,143.2944,37432.0,38072.328
164,214,144.1362,37114.0,37884.38
165,215,144.9958,37021.0,37708.672
166,212,145.8919,36818.0,37534.628
167,212,146.7646,36601.0,37372.992
168,217,147.6733,36555.0,37221.184
169,212,148.5325,36341.0,37029.524
170,216,149.3845,36221.0,36866.1
171,211,150.2712,36191.0,36723.844
172,219,151.2055,36072.0,36569.064
173,217,152.1089,35925.0,36437.504
174,213,152.9969,35813.0,36289.468
175,216,153.9048,35584.0,36151.664
176,208,154.7886,35506.0,36013.02
177,217,155.666,35270.0,35861.344
178,214,156.5551,34915.0,35699.252
179,212,157.4497,34874.0,35557.932
180,220,158.3479,34832.0,35405.812
181,211,159.1963,34584.0,35256.344
182,214,160.0507,34584.0,35117.18
183,208,160.8998,34398.0,34992.772
184,213,161.8172,34311.0,34877.108
185,216,162.7318,34311.0,34751.268
186,213,163.589,34142.0,34627.628
187,221,164.4864,34142.0,34519.136
188,217,165.369,33909.0,34400.416
189,211,166.2131,33673.0,34284.296
190,207,167.111,33547.0,34176.484
191,206,167.9833,33547.0,34048.44
192,213,168.8609,33454.0,33924.708
193,214,169.7476,33354.0,33796.736
194,212,170.6388,33293.0,33683.516
195,213,171.5384,33051.0,33572.568
196,212,172.4287,33051.0,33451.828
197,210,173.3224,32937.0,33344.776
198,216,174.1958,32856.0,33234.276
199,211,175.0693,32722.0,33123.112
200,216,176.0224,32632.0,33023.2
201,209,177.1097,32498.0,32937.952
202,215,178.102,32292.0,32823.98
203,208,178.9843,32258.0,32708.06
204,212,179.8832,32258.0,32624.428
205,214,180.8497,32219.0,32528.372
206,222,181.8147,32125.0,32431.376
207,212,182.7717,31994.0,32357.48
208,221,183.6585,31963.0,32271.332
209,215,184.5507,31896.0,32178.496
210,212,185.426,31766.0,32098.5
211,222,186.2963,31694.0,32024.324
212,213,187.1755,31529.0,31924.78
213,215,188.0865,31458.0,31851.668
214,212,188.9836,31417.0,31762.304
215,216,189.8382,31372.0,31669.504
216,216,190.7572,31291.0,31583.264
217,218,191.6429,31203.0,31501.608
218,207,192.5224,31036.0,31420.152
219,208,193.4084,31036.0,31338.0
220,215,194.2732,30923.0,31260.008
221,214,195.1379,30883.0,31192.512
222,218,196.0104,30805.0,31133.292
223,209,196.8897,30750.0,31061.592
224,218,197.7501,30689.0,30985.464
225,214,198.631,30636.0,30916.504
226,213,199.5023,30622.0,30851.004
227,216,200.3829,30535.0,30787.596
228,215,201.2504,30531.0,30729.928
229,215,202.1585,30396.0,30678.14
230,203,203.0176,30344.0,30614.612
231,211,203.8777,30325.0,30551.244
232,216,204.7684,30253.0,30497.628
233,215,205.6285,30252.0,30443.724
234,214,206.5682,30182.0,30393.46
235,213,207.4844,30159.0,30341.132
236,214,208.333,30121.0,30294.996
237,217,209.1846,30064.0,30247.6
238,210,210.0256,30031.0,30202.632
239,214,210.8749,29979.0,30162.984
240,215,211.7332,29938.0,30124.204
241,217,212.5979,29924.0,30074.376
242,211,213.4485,29841.0,30035.616
243,216,214.2998,29838.0,29995.116
244,209,215.1377,29807.0,29950.34
245,208,215.9826,29743.0,29913.728
246,217,216.8407,29694.0,29880.056
247,220,217.7212,29683.0,29843.572
248,217,218.6073,29683.0,29814.568
249,210,219.5052,29591.0,29780.4
250,206,220.3944,29591.0,29748.232
251,210,221.5128,29591.0,29715.756
