{'gen': 0, 'nevals': 300, 'min': 18427.630740162655, 'avg': 22048.405122421595}
{'gen': 57, 'nevals': 255, 'min': 10362.369576697844, 'avg': 11613.838655611757}
{'gen': 58, 'nevals': 247, 'min': 10329.576439661547, 'avg': 11499.719761846085}
{'gen': 59, 'nevals': 260, 'min': 10314.202649892619, 'avg': 11372.947415200699}
{'gen': 60, 'nevals': 258, 'min': 10090.276548802385, 'avg': 11256.437859392177}
{'gen': 61, 'nevals': 266, 'min': 10067.93371747779, 'avg': 11143.290170674365}
{'gen': 62, 'nevals': 248, 'min': 10064.656358920796, 'avg': 11027.783424088439}
{'gen': 63, 'nevals': 248, 'min': 9999.424287944044, 'avg': 10939.72189056186}
{'gen': 64, 'nevals': 252, 'min': 9982.284740233068, 'avg': 10824.84930736642}
{'gen': 65, 'nevals': 248, 'min': 9978.405581439016, 'avg': 10721.829398356236}
{'gen': 66, 'nevals': 242, 'min': 9856.818415462792, 'avg': 10621.18583422328}
{'gen': 67, 'nevals': 260, 'min': 9856.818415462792, 'avg': 10529.68175392066}
{'gen': 68, 'nevals': 261, 'min': 9803.720024409993, 'avg': 10438.374787214483}
{'gen': 69, 'nevals': 262, 'min': 9795.053878020444, 'avg': 10356.704636842662}
{'gen': 70, 'nevals': 256, 'min': 9775.897959183674, 'avg': 10288.72398970399}
{'gen': 71, 'nevals': 238, 'min': 9726.25077748178, 'avg': 10219.286255178322}
{'gen': 72, 'nevals': 256, 'min': 9691.414477004142, 'avg': 10154.856672456217}
{'gen': 73, 'nevals': 248, 'min': 9590.179929821266, 'avg': 10095.826511874446}
{'gen': 74, 'nevals': 246, 'min': 9558.143350036968, 'avg': 10044.217348699112}
{'gen': 75, 'nevals': 258, 'min': 9558.143350036968, 'avg': 9991.170942601308}
{'gen': 76, 'nevals': 265, 'min': 9538.88385302367, 'avg': 9945.153421623969}
{'gen': 77, 'nevals': 250, 'min': 9502.163687786788, 'avg': 9898.068809973673}
{'gen': 78, 'nevals': 253, 'min': 9416.51675253195, 'avg': 9856.804957145596}
{'gen': 79, 'nevals': 254, 'min': 9410.555491661875, 'avg': 9817.882429576777}
{'gen': 80, 'nevals': 246, 'min': 9378.374482167796, 'avg': 9774.256614404243}
{'gen': 81, 'nevals': 249, 'min': 9357.610613653167, 'avg': 9732.863979924346}
{'gen': 82, 'nevals': 262, 'min': 9304.564563260612, 'avg': 9697.11834970446}
{'gen': 83, 'nevals': 250, 'min': 9293.93533698701, 'avg': 9654.324799888904}
{'gen': 84, 'nevals': 253, 'min': 9211.260529743813, 'avg': 9614.517478181611}
{'gen': 85, 'nevals': 254, 'min': 9142.997676356339, 'avg': 9578.61515234731}
{'gen': 86, 'nevals': 242, 'min': 9142.997676356339, 'avg': 9538.249002006783}
{'gen': 87, 'nevals': 248, 'min': 9142.997676356339, 'avg': 9502.13432248575}
{'gen': 88, 'nevals': 250, 'min': 9117.888746758048, 'avg': 9466.079115255072}
{'gen': 89, 'nevals': 244, 'min': 9117.888746758048, 'avg': 9428.44229140995}
{'gen': 90, 'nevals': 246, 'min': 9093.82925913321, 'avg': 9393.575585859417}
{'gen': 91, 'nevals': 256, 'min': 9076.884768398446, 'avg': 9356.805703019563}
{'gen': 92, 'nevals': 248, 'min': 9076.884768398446, 'avg': 9323.104900032467}
{'gen': 93, 'nevals': 254, 'min': 9058.830104094543, 'avg': 9290.947777047564}
{'gen': 94, 'nevals': 253, 'min': 8993.53711375292, 'avg': 9260.573524897021}
{'gen': 95, 'nevals': 246, 'min': 8993.53711375292, 'avg': 9231.875144758305}
{'gen': 96, 'nevals': 250, 'min': 8993.456971517762, 'avg': 9206.401942393979}
{'gen': 97, 'nevals': 258, 'min': 8989.813181396768, 'avg': 9177.565177461438}
{'gen': 98, 'nevals': 257, 'min': 8971.940664937625, 'avg': 9151.524797307078}
{'gen': 99, 'nevals': 262, 'min': 8917.252619966906, 'avg': 9125.469796896332}
{'gen': 100, 'nevals': 245, 'min': 8917.252619966906, 'avg': 9102.551385619228}
{'gen': 101, 'nevals': 250, 'min': 8892.43164614897, 'avg': 9081.414196719516}
{'gen': 102, 'nevals': 264, 'min': 8892.43164614897, 'avg': 9060.76736774986}
{'gen': 103, 'nevals': 264, 'min': 8887.282463531703, 'avg': 9042.582680013926}
{'gen': 104, 'nevals': 256, 'min': 8883.921172149136, 'avg': 9025.604627532439}
{'gen': 105, 'nevals': 245, 'min': 8869.070589477884, 'avg': 9008.157626401913}
{'gen': 106, 'nevals': 248, 'min': 8851.561629367101, 'avg': 8991.526924223399}
{'gen': 107, 'nevals': 256, 'min': 8838.688138855312, 'avg': 8976.845317897141}
{'gen': 108, 'nevals': 260, 'min': 8838.688138855312, 'avg': 8960.545479065691}
{'gen': 109, 'nevals': 254, 'min': 8838.688138855312, 'avg': 8944.786661111828}
{'gen': 110, 'nevals': 254, 'min': 8823.51681120982, 'avg': 8931.140206154918}
{'gen': 111, 'nevals': 249, 'min': 8821.233831312858, 'avg': 8917.890632195373}
{'gen': 112, 'nevals': 255, 'min': 8807.001020994941, 'avg': 8905.929457034106}
{'gen': 113, 'nevals': 259, 'min': 8801.419229911631, 'avg': 8894.609365027207}
{'gen': 114, 'nevals': 232, 'min': 8795.122765840091, 'avg': 8883.110177402761}
{'gen': 115, 'nevals': 252, 'min': 8782.691131426694, 'avg': 8872.339431607032}
{'gen': 116, 'nevals': 248, 'min': 8755.973700578565, 'avg': 8862.260987040014}
{'gen': 117, 'nevals': 253, 'min': 8755.973700578565, 'avg': 8852.546237848792}
{'gen': 118, 'nevals': 257, 'min': 8755.973700578565, 'avg': 8842.93931370363}
{'gen': 119, 'nevals': 256, 'min': 8746.740162655056, 'avg': 8832.954757210533}
{'gen': 120, 'nevals': 245, 'min': 8746.174836582131, 'avg': 8823.790231581994}
{'gen': 121, 'nevals': 252, 'min': 8742.0064663013, 'avg': 8814.813094162335}
{'gen': 122, 'nevals': 251, 'min': 8741.60577859666, 'avg': 8806.364083940649}
{'gen': 123, 'nevals': 250, 'min': 8735.898463813357, 'avg': 8797.824163038418}
{'gen': 124, 'nevals': 250, 'min': 8726.260330239054, 'avg': 8790.522468030342}
{'gen': 125, 'nevals': 242, 'min': 8726.260330239054, 'avg': 8783.249617733234}
{'gen': 126, 'nevals': 258, 'min': 8718.892490406168, 'avg': 8775.13581634609}
{'gen': 127, 'nevals': 256, 'min': 8715.710741570923, 'avg': 8768.336225643794}
{'gen': 128, 'nevals': 256, 'min': 8708.68723521611, 'avg': 8761.770586309278}
{'gen': 129, 'nevals': 256, 'min': 8702.779558977127, 'avg': 8755.136626687477}
{'gen': 130, 'nevals': 241, 'min': 8688.41333865346, 'avg': 8748.598705292352}
{'gen': 131, 'nevals': 252, 'min': 8674.20804825668, 'avg': 8743.071207903518}
{'gen': 132, 'nevals': 252, 'min': 8674.20804825668, 'avg': 8737.32816291324}
{'gen': 133, 'nevals': 256, 'min': 8670.063219537384, 'avg': 8732.178252729498}
{'gen': 134, 'nevals': 252, 'min': 8670.002440999402, 'avg': 8726.474513697369}
{'gen': 135, 'nevals': 256, 'min': 8667.599230146343, 'avg': 8720.691087887713}
{'gen': 136, 'nevals': 255, 'min': 8661.689488446327, 'avg': 8715.074805834927}
{'gen': 137, 'nevals': 258, 'min': 8652.11791904801, 'avg': 8709.562074575662}
{'gen': 138, 'nevals': 260, 'min': 8641.302249709544, 'avg': 8704.234288609061}
{'gen': 139, 'nevals': 258, 'min': 8638.466958491275, 'avg': 8698.987990595893}
{'gen': 140, 'nevals': 262, 'min': 8638.466958491275, 'avg': 8693.497966655323}
{'gen': 141, 'nevals': 230, 'min': 8636.568799802842, 'avg': 8688.06315107987}
{'gen': 142, 'nevals': 256, 'min': 8631.856239217941, 'avg': 8682.43064796016}
{'gen': 143, 'nevals': 252, 'min': 8625.606353639789, 'avg': 8676.56353702378}
{'gen': 144, 'nevals': 264, 'min': 8623.984908051778, 'avg': 8670.752915938083}
{'gen': 145, 'nevals': 252, 'min': 8620.72529368274, 'avg': 8665.100572617775}
{'gen': 146, 'nevals': 246, 'min': 8618.070389973125, 'avg': 8659.755254681517}
{'gen': 147, 'nevals': 253, 'min': 8613.82258159158, 'avg': 8654.76611501645}
{'gen': 148, 'nevals': 242, 'min': 8613.299233667014, 'avg': 8650.007864868776}
{'gen': 149, 'nevals': 250, 'min': 8613.299233667014, 'avg': 8645.88606040691}
{'gen': 150, 'nevals': 258, 'min': 8609.694816396945, 'avg': 8641.961120551729}
{'gen': 151, 'nevals': 259, 'min': 8607.773045733533, 'avg': 8638.264390473843}
{'gen': 152, 'nevals': 248, 'min': 8607.773045733533, 'avg': 8634.431530084144}
{'gen': 153, 'nevals': 250, 'min': 8603.562462592858, 'avg': 8630.773755422813}
{'gen': 154, 'nevals': 258, 'min': 8600.720376477215, 'avg': 8626.791650099949}
{'gen': 155, 'nevals': 246, 'min': 8595.221544166832, 'avg': 8623.572922705596}
{'gen': 156, 'nevals': 265, 'min': 8588.338137094976, 'avg': 8620.975484581413}
{'gen': 157, 'nevals': 252, 'min': 8587.262430906807, 'avg': 8618.335412916173}
{'gen': 158, 'nevals': 254, 'min': 8585.422410252197, 'avg': 8615.608770463907}
{'gen': 159, 'nevals': 256, 'min': 8584.387684688596, 'avg': 8612.80569269226}
{'gen': 160, 'nevals': 258, 'min': 8583.676215512081, 'avg': 8609.977933326292}
{'gen': 161, 'nevals': 258, 'min': 8582.167537055075, 'avg': 8607.080640332038}
{'gen': 162, 'nevals': 252, 'min': 8580.596167161517, 'avg': 8604.50040331256}
{'gen': 163, 'nevals': 244, 'min': 8575.216990764104, 'avg': 8601.924286340181}
{'gen': 164, 'nevals': 268, 'min': 8574.154510567885, 'avg': 8599.254951590758}
{'gen': 165, 'nevals': 245, 'min': 8573.831089882762, 'avg': 8596.749800495241}
{'gen': 166, 'nevals': 250, 'min': 8570.479280844023, 'avg': 8594.35551302062}
{'gen': 167, 'nevals': 248, 'min': 8568.997113048785, 'avg': 8591.824141053778}
{'gen': 168, 'nevals': 250, 'min': 8568.997113048785, 'avg': 8589.274569715177}
{'gen': 169, 'nevals': 259, 'min': 8559.92666439779, 'avg': 8586.858240915688}
{'gen': 170, 'nevals': 260, 'min': 8559.92666439779, 'avg': 8584.5002347506}
{'gen': 171, 'nevals': 256, 'min': 8558.967821055967, 'avg': 8582.027553915183}
{'gen': 172, 'nevals': 269, 'min': 8557.025900411918, 'avg': 8579.664000461598}
{'gen': 173, 'nevals': 244, 'min': 8554.87703465515, 'avg': 8577.640466176119}
{'gen': 174, 'nevals': 254, 'min': 8543.92258041802, 'avg': 8575.607506386108}
{'gen': 175, 'nevals': 247, 'min': 8543.92258041802, 'avg': 8573.556163132302}
{'gen': 176, 'nevals': 270, 'min': 8543.92258041802, 'avg': 8571.466357473408}
{'gen': 177, 'nevals': 256, 'min': 8542.218293412823, 'avg': 8569.071688553511}
{'gen': 178, 'nevals': 252, 'min': 8542.218293412823, 'avg': 8566.545150665212}
{'gen': 179, 'nevals': 254, 'min': 8542.218293412823, 'avg': 8563.957323272036}
{'gen': 180, 'nevals': 244, 'min': 8541.622407905083, 'avg': 8561.641341258757}
{'gen': 181, 'nevals': 242, 'min': 8540.33205806762, 'avg': 8559.102867704874}
{'gen': 182, 'nevals': 246, 'min': 8540.096935841617, 'avg': 8556.708425359791}
{'gen': 183, 'nevals': 249, 'min': 8540.096935841617, 'avg': 8554.499187898276}
{'gen': 184, 'nevals': 250, 'min': 8539.807595263523, 'avg': 8552.408770190077}
{'gen': 185, 'nevals': 260, 'min': 8539.337444696108, 'avg': 8550.410730539486}
{'gen': 186, 'nevals': 232, 'min': 8537.699487155414, 'avg': 8548.60715971725}
{'gen': 187, 'nevals': 258, 'min': 8534.28863644365, 'avg': 8546.464394346582}
{'gen': 188, 'nevals': 260, 'min': 8534.020513783431, 'avg': 8544.774056909711}
{'gen': 189, 'nevals': 244, 'min': 8533.628393047846, 'avg': 8543.31843838628}
{'gen': 190, 'nevals': 256, 'min': 8532.731525272558, 'avg': 8541.94579733446}
{'gen': 191, 'nevals': 252, 'min': 8530.81118634918, 'avg': 8540.91583203264}
{'gen': 192, 'nevals': 242, 'min': 8529.757601718087, 'avg': 8540.11968317862}
{'gen': 193, 'nevals': 250, 'min': 8528.803957235568, 'avg': 8539.315591922797}
{'gen': 194, 'nevals': 252, 'min': 8528.438769642416, 'avg': 8538.583780967245}
{'gen': 195, 'nevals': 258, 'min': 8528.438769642416, 'avg': 8537.731121255863}
{'gen': 196, 'nevals': 258, 'min': 8528.242691671263, 'avg': 8536.86665833441}
{'gen': 197, 'nevals': 256, 'min': 8528.222659046367, 'avg': 8535.975053299066}
{'gen': 198, 'nevals': 256, 'min': 8527.98523664785, 'avg': 8535.089913860886}
{'gen': 199, 'nevals': 252, 'min': 8525.269918203048, 'avg': 8534.237963252006}
{'gen': 200, 'nevals': 250, 'min': 8524.784370562485, 'avg': 8533.344239163176}
{'gen': 201, 'nevals': 250, 'min': 8523.351633005128, 'avg': 8532.401297993607}
{'gen': 202, 'nevals': 244, 'min': 8522.880156317846, 'avg': 8531.446355400125}
{'gen': 203, 'nevals': 246, 'min': 8521.794064146648, 'avg': 8530.580611931948}
{'gen': 204, 'nevals': 252, 'min': 8521.794064146648, 'avg': 8529.666376837107}
{'gen': 205, 'nevals': 242, 'min': 8521.794064146648, 'avg': 8528.949161141167}
{'gen': 206, 'nevals': 255, 'min': 8520.485066482028, 'avg': 8528.07340476386}
{'gen': 207, 'nevals': 254, 'min': 8519.983065566652, 'avg': 8527.243791724855}
{'gen': 208, 'nevals': 250, 'min': 8519.859642534415, 'avg': 8526.499228346887}
{'gen': 209, 'nevals': 250, 'min': 8519.859642534415, 'avg': 8525.808755090306}
{'gen': 210, 'nevals': 250, 'min': 8519.84431587471, 'avg': 8525.126027038761}
{'gen': 211, 'nevals': 252, 'min': 8519.690216051918, 'avg': 8524.683410709886}
{'gen': 212, 'nevals': 244, 'min': 8518.651711633474, 'avg': 8523.835175701104}
{'gen': 213, 'nevals': 253, 'min': 8518.651711633474, 'avg': 8523.267958440421}
{'gen': 214, 'nevals': 249, 'min': 8516.526739505463, 'avg': 8522.630268979357}
{'gen': 215, 'nevals': 244, 'min': 8513.067467815188, 'avg': 8522.034028118436}
{'gen': 216, 'nevals': 258, 'min': 8513.067467815188, 'avg': 8521.466747876839}
{'gen': 217, 'nevals': 242, 'min': 8513.067467815188, 'avg': 8520.94893816526}
{'gen': 218, 'nevals': 254, 'min': 8513.067467815188, 'avg': 8520.385261566387}
{'gen': 219, 'nevals': 248, 'min': 8513.067467815188, 'avg': 8519.809441582269}
{'gen': 220, 'nevals': 237, 'min': 8513.067467815188, 'avg': 8519.210341935508}
{'gen': 221, 'nevals': 251, 'min': 8513.067467815188, 'avg': 8518.707750955473}
{'gen': 222, 'nevals': 258, 'min': 8510.571252537819, 'avg': 8518.003308962458}
{'gen': 223, 'nevals': 262, 'min': 8510.548004365633, 'avg': 8517.654954407295}
{'gen': 224, 'nevals': 248, 'min': 8510.548004365633, 'avg': 8516.850167192812}
{'gen': 225, 'nevals': 252, 'min': 8508.515977984063, 'avg': 8516.275905106148}
{'gen': 226, 'nevals': 250, 'min': 8508.435436739388, 'avg': 8515.720185500308}
{'gen': 227, 'nevals': 249, 'min': 8508.42894696694, 'avg': 8515.102115689288}
{'gen': 228, 'nevals': 262, 'min': 8508.42894696694, 'avg': 8514.483741066295}
{'gen': 229, 'nevals': 247, 'min': 8508.42894696694, 'avg': 8513.780511201605}
{'gen': 230, 'nevals': 254, 'min': 8506.969440565184, 'avg': 8513.142539343513}
{'gen': 231, 'nevals': 253, 'min': 8504.968231801058, 'avg': 8512.457221289895}
{'gen': 232, 'nevals': 250, 'min': 8504.22150896011, 'avg': 8511.755054511741}
{'gen': 233, 'nevals': 250, 'min': 8503.018295759937, 'avg': 8511.156379340695}
{'gen': 234, 'nevals': 252, 'min': 8503.018295759937, 'avg': 8510.705236530493}
{'gen': 235, 'nevals': 231, 'min': 8503.018295759937, 'avg': 8510.168488379826}
{'gen': 236, 'nevals': 246, 'min': 8501.700684183967, 'avg': 8509.590305476991}
{'gen': 237, 'nevals': 246, 'min': 8501.284587670605, 'avg': 8508.938215840677}
{'gen': 238, 'nevals': 252, 'min': 8498.051343136449, 'avg': 8508.253978985498}
{'gen': 239, 'nevals': 247, 'min': 8498.051343136449, 'avg': 8507.55367722477}
{'gen': 240, 'nevals': 254, 'min': 8498.051343136449, 'avg': 8506.64181999194}
{'gen': 241, 'nevals': 258, 'min': 8498.051343136449, 'avg': 8505.770769853658}
{'gen': 242, 'nevals': 256, 'min': 8498.051343136449, 'avg': 8504.952871851443}
{'gen': 243, 'nevals': 260, 'min': 8497.410569057985, 'avg': 8504.142424452242}
{'gen': 244, 'nevals': 254, 'min': 8497.410569057985, 'avg': 8503.302977823678}
{'gen': 245, 'nevals': 254, 'min': 8496.801481029444, 'avg': 8502.463810501775}
{'gen': 246, 'nevals': 262, 'min': 8496.628850735233, 'avg': 8501.774255553859}
{'gen': 247, 'nevals': 250, 'min': 8495.65207543627, 'avg': 8500.928327680698}
{'gen': 248, 'nevals': 259, 'min': 8495.002253230217, 'avg': 8500.162504019434}
{'gen': 249, 'nevals': 246, 'min': 8495.002253230217, 'avg': 8499.412084863849}
{'gen': 250, 'nevals': 242, 'min': 8494.542547323703, 'avg': 8498.797829857649}
{'gen': 251, 'nevals': 245, 'min': 8494.542547323703, 'avg': 8498.346776707234}
{'gen': 252, 'nevals': 252, 'min': 8494.542547323703, 'avg': 8497.787280202478}
{'gen': 253, 'nevals': 243, 'min': 8494.260306767905, 'avg': 8497.372076727183}
{'gen': 254, 'nevals': 238, 'min': 8493.256246259285, 'avg': 8496.997329374533}
{'gen': 255, 'nevals': 260, 'min': 8492.36759338583, 'avg': 8496.644639228894}
{'gen': 256, 'nevals': 254, 'min': 8492.36759338583, 'avg': 8496.295077161401}
{'gen': 257, 'nevals': 244, 'min': 8491.183121897408, 'avg': 8495.933314752008}
{'gen': 258, 'nevals': 254, 'min': 8490.367863304033, 'avg': 8495.601509468652}
{'gen': 259, 'nevals': 257, 'min': 8490.367863304033, 'avg': 8495.266132698047}
{'gen': 260, 'nevals': 264, 'min': 8490.367863304033, 'avg': 8494.891812402937}
{'gen': 261, 'nevals': 252, 'min': 8490.367863304033, 'avg': 8494.47098332375}
{'gen': 262, 'nevals': 250, 'min': 8490.367863304033, 'avg': 8494.062292700863}
{'gen': 263, 'nevals': 244, 'min': 8490.367863304033, 'avg': 8493.678254098648}
{'gen': 264, 'nevals': 244, 'min': 8490.367863304033, 'avg': 8493.31708206687}
{'gen': 265, 'nevals': 259, 'min': 8489.420919834294, 'avg': 8492.994250507565}
{'gen': 266, 'nevals': 246, 'min': 8485.024996772718, 'avg': 8492.669719402424}
{'gen': 267, 'nevals': 252, 'min': 8485.024996772718, 'avg': 8492.319519975903}
{'gen': 268, 'nevals': 261, 'min': 8485.024996772718, 'avg': 8491.987439258623}
{'gen': 269, 'nevals': 258, 'min': 8484.411273192429, 'avg': 8491.687851177274}
{'gen': 270, 'nevals': 256, 'min': 8482.843318350917, 'avg': 8491.14074082767}
{'gen': 271, 'nevals': 263, 'min': 8482.357712032484, 'avg': 8491.531074235329}
{'gen': 272, 'nevals': 254, 'min': 8482.357712032484, 'avg': 8490.02100894642}
{'gen': 273, 'nevals': 244, 'min': 8480.467404443089, 'avg': 8489.32353342487}
{'gen': 274, 'nevals': 253, 'min': 8480.467404443089, 'avg': 8488.667989226744}
{'gen': 275, 'nevals': 252, 'min': 8480.467404443089, 'avg': 8488.015429345976}
{'gen': 276, 'nevals': 246, 'min': 8480.23847860018, 'avg': 8487.352749449406}
{'gen': 277, 'nevals': 258, 'min': 8479.67690791095, 'avg': 8486.740317603751}
{'gen': 278, 'nevals': 260, 'min': 8479.118717067046, 'avg': 8486.101851951822}
{'gen': 279, 'nevals': 237, 'min': 8476.637441175435, 'avg': 8485.806109618085}
{'gen': 280, 'nevals': 251, 'min': 8475.878489866333, 'avg': 8484.922318010586}
{'gen': 281, 'nevals': 250, 'min': 8475.826524744458, 'avg': 8484.131315244902}
{'gen': 282, 'nevals': 257, 'min': 8475.80639823497, 'avg': 8483.371731231884}
{'gen': 283, 'nevals': 254, 'min': 8475.80639823497, 'avg': 8482.582758368442}
{'gen': 284, 'nevals': 248, 'min': 8475.80639823497, 'avg': 8481.732135874478}
{'gen': 285, 'nevals': 255, 'min': 8459.801258053538, 'avg': 8480.788715384948}
{'gen': 286, 'nevals': 242, 'min': 8459.801258053538, 'avg': 8479.989601694619}
{'gen': 287, 'nevals': 253, 'min': 8459.801258053538, 'avg': 8479.417344669899}
{'gen': 288, 'nevals': 256, 'min': 8449.70260881811, 'avg': 8478.726464149779}
{'gen': 289, 'nevals': 250, 'min': 8449.70260881811, 'avg': 8478.161495307728}
{'gen': 290, 'nevals': 248, 'min': 8449.70260881811, 'avg': 8477.439807262755}
{'gen': 291, 'nevals': 258, 'min': 8449.452840595697, 'avg': 8476.538949705242}
{'gen': 292, 'nevals': 250, 'min': 8449.452840595697, 'avg': 8475.361700328207}
{'gen': 293, 'nevals': 249, 'min': 8449.452840595697, 'avg': 8473.528620952693}
{'gen': 294, 'nevals': 246, 'min': 8449.452840595697, 'avg': 8471.584206851228}
{'gen': 295, 'nevals': 237, 'min': 8449.452840595697, 'avg': 8469.652966792239}
{'gen': 296, 'nevals': 248, 'min': 8449.452840595697, 'avg': 8467.6008695278}
{'gen': 297, 'nevals': 260, 'min': 8415.934773679455, 'avg': 8465.459073789378}
{'gen': 298, 'nevals': 246, 'min': 8415.066505498116, 'avg': 8463.514034964188}
{'gen': 299, 'nevals': 242, 'min': 8415.066505498116, 'avg': 8461.521399388968}
{'gen': 300, 'nevals': 252, 'min': 8415.066505498116, 'avg': 8459.230762264655}
{'gen': 301, 'nevals': 249, 'min': 8415.066505498116, 'avg': 8456.53805596304}
{'gen': 302, 'nevals': 242, 'min': 8415.066505498116, 'avg': 8452.942436148698}
{'gen': 303, 'nevals': 250, 'min': 8415.066505498116, 'avg': 8448.914420282203}
{'gen': 304, 'nevals': 256, 'min': 8415.066505498116, 'avg': 8444.868369967882}
{'gen': 305, 'nevals': 248, 'min': 8415.066505498116, 'avg': 8440.899124604413}
{'gen': 306, 'nevals': 260, 'min': 8415.066505498116, 'avg': 8437.24356409384}
{'gen': 307, 'nevals': 262, 'min': 8415.066505498116, 'avg': 8434.48425723596}
{'gen': 308, 'nevals': 256, 'min': 8414.895400828531, 'avg': 8432.04134814363}
{'gen': 309, 'nevals': 258, 'min': 8414.895400828531, 'avg': 8429.706030755027}
