{'gen': 0, 'nevals': 200, 'min': 41314.20265486726, 'avg': 44849.977136907866}
{'gen': 33, 'nevals': 168, 'min': 32496.19351900052, 'avg': 34631.543807912545}
{'gen': 34, 'nevals': 164, 'min': 32496.19351900052, 'avg': 34355.49311647579}
{'gen': 35, 'nevals': 158, 'min': 32496.19351900052, 'avg': 34186.64667647059}
{'gen': 36, 'nevals': 164, 'min': 31952.71952108277, 'avg': 33984.6517486986}
{'gen': 37, 'nevals': 152, 'min': 31952.71952108277, 'avg': 33631.69648594482}
{'gen': 38, 'nevals': 152, 'min': 31928.051119208747, 'avg': 33335.26240838105}
{'gen': 39, 'nevals': 172, 'min': 31605.3027589797, 'avg': 33080.18545848516}
{'gen': 40, 'nevals': 158, 'min': 31267.26788131182, 'avg': 32797.11493714211}
{'gen': 41, 'nevals': 174, 'min': 31088.57030192608, 'avg': 32449.872747657468}
{'gen': 42, 'nevals': 161, 'min': 30836.868453930245, 'avg': 32173.648350338368}
{'gen': 43, 'nevals': 160, 'min': 30466.470015616866, 'avg': 31926.850388209266}
{'gen': 44, 'nevals': 159, 'min': 30330.803175429464, 'avg': 31739.339705491933}
{'gen': 45, 'nevals': 166, 'min': 30122.37732951588, 'avg': 31427.1418822228}
{'gen': 46, 'nevals': 169, 'min': 29764.28464341489, 'avg': 31237.563832769392}
{'gen': 47, 'nevals': 170, 'min': 29764.28464341489, 'avg': 30986.976929333687}
{'gen': 48, 'nevals': 169, 'min': 29576.17891723061, 'avg': 30745.420239198338}
{'gen': 49, 'nevals': 162, 'min': 29354.740421655388, 'avg': 30539.38367712129}
{'gen': 50, 'nevals': 158, 'min': 29350.83690786049, 'avg': 30347.948254945342}
{'gen': 51, 'nevals': 166, 'min': 29064.896512233212, 'avg': 30130.31734656429}
{'gen': 52, 'nevals': 165, 'min': 28652.62529932327, 'avg': 29942.427367516913}
{'gen': 53, 'nevals': 172, 'min': 28652.62529932327, 'avg': 29779.974962519525}
{'gen': 54, 'nevals': 156, 'min': 28652.62529932327, 'avg': 29604.355894716293}
{'gen': 55, 'nevals': 170, 'min': 28296.544638209267, 'avg': 29437.413708615302}
{'gen': 56, 'nevals': 164, 'min': 28296.544638209267, 'avg': 29313.255218245704}
{'gen': 57, 'nevals': 159, 'min': 28218.654737116085, 'avg': 29160.056765356585}
{'gen': 58, 'nevals': 166, 'min': 28114.615070275897, 'avg': 29000.863045158774}
{'gen': 59, 'nevals': 170, 'min': 28079.895210827694, 'avg': 28848.731341618946}
{'gen': 60, 'nevals': 163, 'min': 27800.30783446122, 'avg': 28730.386425299323}
{'gen': 61, 'nevals': 160, 'min': 27800.30783446122, 'avg': 28582.64671264966}
{'gen': 62, 'nevals': 170, 'min': 27800.30783446122, 'avg': 28468.29824258199}
{'gen': 63, 'nevals': 158, 'min': 27578.412051015097, 'avg': 28331.287178552837}
{'gen': 64, 'nevals': 156, 'min': 27578.412051015097, 'avg': 28176.07600559604}
{'gen': 65, 'nevals': 150, 'min': 27578.412051015097, 'avg': 28085.721746746487}
{'gen': 66, 'nevals': 170, 'min': 27512.853305570017, 'avg': 28004.778996746485}
{'gen': 67, 'nevals': 161, 'min': 27512.853305570017, 'avg': 27946.74297332119}
{'gen': 68, 'nevals': 164, 'min': 27416.438859968766, 'avg': 27882.913735424263}
{'gen': 69, 'nevals': 168, 'min': 27408.005491931286, 'avg': 27799.98365786049}
{'gen': 70, 'nevals': 166, 'min': 27269.09411764706, 'avg': 27717.69099349297}
{'gen': 71, 'nevals': 176, 'min': 27240.361738677773, 'avg': 27636.675822228008}
{'gen': 72, 'nevals': 170, 'min': 27013.312207183757, 'avg': 27566.890470978655}
{'gen': 73, 'nevals': 170, 'min': 27013.312207183757, 'avg': 27479.345200676733}
{'gen': 74, 'nevals': 164, 'min': 26881.03623112962, 'avg': 27370.73401496616}
{'gen': 75, 'nevals': 160, 'min': 26787.916085372202, 'avg': 27276.12645744404}
{'gen': 76, 'nevals': 150, 'min': 26637.51233732431, 'avg': 27190.007652785003}
{'gen': 77, 'nevals': 164, 'min': 26495.804737116086, 'avg': 27074.407032795418}
{'gen': 78, 'nevals': 151, 'min': 26465.833003643937, 'avg': 26983.94913170224}
{'gen': 79, 'nevals': 167, 'min': 26465.833003643937, 'avg': 26911.151450286306}
{'gen': 80, 'nevals': 165, 'min': 26440.839796980737, 'avg': 26813.707492191566}
{'gen': 81, 'nevals': 164, 'min': 26313.21384695471, 'avg': 26720.63684226965}
{'gen': 82, 'nevals': 168, 'min': 26313.21384695471, 'avg': 26631.826861400317}
{'gen': 83, 'nevals': 162, 'min': 26252.73774076002, 'avg': 26553.32366241541}
{'gen': 84, 'nevals': 166, 'min': 26221.730140551797, 'avg': 26506.052156819365}
{'gen': 85, 'nevals': 162, 'min': 26150.895340968247, 'avg': 26448.43956103592}
{'gen': 86, 'nevals': 162, 'min': 26150.895340968247, 'avg': 26396.420353722024}
{'gen': 87, 'nevals': 166, 'min': 26060.83896408121, 'avg': 26347.2382913847}
{'gen': 88, 'nevals': 155, 'min': 26048.20999479438, 'avg': 26291.740802316497}
{'gen': 89, 'nevals': 166, 'min': 25946.091566892243, 'avg': 26243.426826522642}
{'gen': 90, 'nevals': 168, 'min': 25935.960515356586, 'avg': 26194.233798152003}
{'gen': 91, 'nevals': 168, 'min': 25929.892373763665, 'avg': 26140.75997891723}
{'gen': 92, 'nevals': 164, 'min': 25822.413430504945, 'avg': 26093.854806481}
{'gen': 93, 'nevals': 160, 'min': 25822.413430504945, 'avg': 26038.315758328998}
{'gen': 94, 'nevals': 158, 'min': 25792.41166059344, 'avg': 25991.38267178553}
{'gen': 95, 'nevals': 162, 'min': 25650.148256116605, 'avg': 25936.938651613742}
{'gen': 96, 'nevals': 152, 'min': 25650.148256116605, 'avg': 25885.685599427383}
{'gen': 97, 'nevals': 160, 'min': 25650.148256116605, 'avg': 25844.120384565333}
{'gen': 98, 'nevals': 154, 'min': 25574.027277459656, 'avg': 25799.606547631443}
{'gen': 99, 'nevals': 163, 'min': 25511.50864133264, 'avg': 25750.066030062466}
{'gen': 100, 'nevals': 153, 'min': 25484.010749609577, 'avg': 25704.67470119729}
{'gen': 101, 'nevals': 158, 'min': 25406.237896928684, 'avg': 25653.11512532535}
{'gen': 102, 'nevals': 172, 'min': 25360.6919573139, 'avg': 25593.419684409164}
{'gen': 103, 'nevals': 166, 'min': 25258.505960437273, 'avg': 25529.761489979177}
{'gen': 104, 'nevals': 156, 'min': 25258.505960437273, 'avg': 25468.871206402913}
{'gen': 105, 'nevals': 168, 'min': 25237.387584591357, 'avg': 25407.66685163977}
{'gen': 106, 'nevals': 168, 'min': 25148.339302446642, 'avg': 25363.710239718897}
{'gen': 107, 'nevals': 166, 'min': 25148.339302446642, 'avg': 25317.309943258715}
{'gen': 108, 'nevals': 162, 'min': 25117.85281103592, 'avg': 25277.487143024468}
{'gen': 109, 'nevals': 164, 'min': 25092.93987506507, 'avg': 25238.93133224883}
{'gen': 110, 'nevals': 164, 'min': 25027.81449765747, 'avg': 25206.264255465907}
{'gen': 111, 'nevals': 172, 'min': 25027.81449765747, 'avg': 25163.037369989594}
{'gen': 112, 'nevals': 156, 'min': 24979.29133263925, 'avg': 25123.90886816762}
{'gen': 113, 'nevals': 166, 'min': 24949.010515356586, 'avg': 25091.647987766788}
{'gen': 114, 'nevals': 162, 'min': 24927.02956793337, 'avg': 25057.40853006247}
{'gen': 115, 'nevals': 158, 'min': 24867.257027589796, 'avg': 25019.1322458355}
{'gen': 116, 'nevals': 154, 'min': 24839.99916710047, 'avg': 24988.93129320666}
{'gen': 117, 'nevals': 158, 'min': 24786.998984903697, 'avg': 24959.545616085372}
{'gen': 118, 'nevals': 176, 'min': 24786.998984903697, 'avg': 24930.51381467985}
{'gen': 119, 'nevals': 160, 'min': 24786.741020301924, 'avg': 24902.183812597603}
{'gen': 120, 'nevals': 164, 'min': 24764.512389380532, 'avg': 24875.971143414892}
{'gen': 121, 'nevals': 160, 'min': 24748.75650702759, 'avg': 24846.948398490367}
{'gen': 122, 'nevals': 168, 'min': 24748.75650702759, 'avg': 24827.134561946903}
{'gen': 123, 'nevals': 154, 'min': 24720.263951067154, 'avg': 24802.503753904217}
{'gen': 124, 'nevals': 164, 'min': 24695.330036439354, 'avg': 24781.905440655908}
{'gen': 125, 'nevals': 160, 'min': 24693.25062467465, 'avg': 24761.95559487246}
{'gen': 126, 'nevals': 162, 'min': 24677.59489849037, 'avg': 24744.37150715773}
{'gen': 127, 'nevals': 160, 'min': 24651.59198334201, 'avg': 24731.535586022907}
{'gen': 128, 'nevals': 164, 'min': 24651.295158771474, 'avg': 24715.77062623634}
{'gen': 129, 'nevals': 162, 'min': 24601.24341488808, 'avg': 24698.413358797497}
{'gen': 130, 'nevals': 152, 'min': 24601.24341488808, 'avg': 24679.56392412806}
{'gen': 131, 'nevals': 172, 'min': 24586.949141072357, 'avg': 24665.80846681416}
{'gen': 132, 'nevals': 164, 'min': 24568.275845913588, 'avg': 24646.055970197813}
{'gen': 133, 'nevals': 168, 'min': 24537.519442998437, 'avg': 24632.007249479437}
{'gen': 134, 'nevals': 166, 'min': 24537.519442998437, 'avg': 24615.16040707965}
{'gen': 135, 'nevals': 162, 'min': 24529.853149401355, 'avg': 24601.44391436752}
{'gen': 136, 'nevals': 164, 'min': 24516.56957313899, 'avg': 24585.61644247787}
{'gen': 137, 'nevals': 165, 'min': 24506.135216033315, 'avg': 24567.484951067156}
{'gen': 138, 'nevals': 164, 'min': 24484.343779281626, 'avg': 24553.387340707966}
{'gen': 139, 'nevals': 158, 'min': 24475.853904216554, 'avg': 24532.74053318584}
{'gen': 140, 'nevals': 166, 'min': 24451.753409682457, 'avg': 24517.150038651744}
{'gen': 141, 'nevals': 158, 'min': 24434.635554398752, 'avg': 24500.989078995317}
{'gen': 142, 'nevals': 168, 'min': 24419.45504945341, 'avg': 24487.784434539302}
{'gen': 143, 'nevals': 170, 'min': 24416.20809474232, 'avg': 24474.126284096827}
{'gen': 144, 'nevals': 160, 'min': 24392.6834200937, 'avg': 24458.948412805832}
{'gen': 145, 'nevals': 172, 'min': 24385.377121290996, 'avg': 24446.400349687658}
{'gen': 146, 'nevals': 164, 'min': 24385.377121290996, 'avg': 24431.872926730866}
{'gen': 147, 'nevals': 166, 'min': 24385.377121290996, 'avg': 24422.59908224883}
{'gen': 148, 'nevals': 162, 'min': 24371.420562207182, 'avg': 24411.670981259762}
{'gen': 149, 'nevals': 154, 'min': 24362.135970848518, 'avg': 24403.456613222283}
{'gen': 150, 'nevals': 166, 'min': 24348.84567933368, 'avg': 24395.410373633524}
{'gen': 151, 'nevals': 162, 'min': 24348.84567933368, 'avg': 24386.196400182194}
{'gen': 152, 'nevals': 166, 'min': 24348.51241540864, 'avg': 24380.695752993237}
{'gen': 153, 'nevals': 164, 'min': 24334.41309213951, 'avg': 24374.696014315457}
{'gen': 154, 'nevals': 170, 'min': 24321.563352420613, 'avg': 24363.65703748048}
{'gen': 155, 'nevals': 160, 'min': 24316.2283966684, 'avg': 24354.459975273294}
{'gen': 156, 'nevals': 164, 'min': 24316.2283966684, 'avg': 24344.793165018218}
{'gen': 157, 'nevals': 162, 'min': 24302.323269130662, 'avg': 24336.07653709006}
{'gen': 158, 'nevals': 166, 'min': 24288.004372722542, 'avg': 24327.862070145755}
{'gen': 159, 'nevals': 168, 'min': 24288.004372722542, 'avg': 24320.965274466424}
{'gen': 160, 'nevals': 158, 'min': 24288.004372722542, 'avg': 24313.984602941182}
{'gen': 161, 'nevals': 160, 'min': 24279.471577303488, 'avg': 24307.277592660073}
{'gen': 162, 'nevals': 166, 'min': 24276.016918271733, 'avg': 24301.458069625198}
{'gen': 163, 'nevals': 160, 'min': 24273.550390421657, 'avg': 24298.026767699113}
{'gen': 164, 'nevals': 158, 'min': 24263.651978136386, 'avg': 24291.809671134826}
{'gen': 165, 'nevals': 163, 'min': 24261.188677771996, 'avg': 24285.342342790213}
{'gen': 166, 'nevals': 168, 'min': 24252.41868818324, 'avg': 24279.20800533576}
{'gen': 167, 'nevals': 152, 'min': 24252.371290994273, 'avg': 24273.452508719416}
{'gen': 168, 'nevals': 162, 'min': 24242.412649661634, 'avg': 24267.928353071315}
{'gen': 169, 'nevals': 166, 'min': 24238.005413846953, 'avg': 24261.591239588754}
{'gen': 170, 'nevals': 161, 'min': 24234.28248308173, 'avg': 24256.165790083287}
{'gen': 171, 'nevals': 168, 'min': 24225.216996356063, 'avg': 24251.153253904216}
{'gen': 172, 'nevals': 163, 'min': 24210.232404997398, 'avg': 24245.027208094747}
{'gen': 173, 'nevals': 156, 'min': 24165.336569495055, 'avg': 24242.82916970328}
{'gen': 174, 'nevals': 162, 'min': 24165.336569495055, 'avg': 24234.647110229045}
{'gen': 175, 'nevals': 162, 'min': 24164.6479958355, 'avg': 24225.980239068194}
{'gen': 176, 'nevals': 163, 'min': 24140.304606975533, 'avg': 24214.760085892765}
{'gen': 177, 'nevals': 166, 'min': 24140.304606975533, 'avg': 24198.921671785527}
{'gen': 178, 'nevals': 156, 'min': 24130.240786048933, 'avg': 24177.628915408644}
{'gen': 179, 'nevals': 156, 'min': 24110.484331077565, 'avg': 24160.808843310773}
{'gen': 180, 'nevals': 156, 'min': 24105.02610619469, 'avg': 24151.29794117647}
{'gen': 181, 'nevals': 166, 'min': 24104.539666840188, 'avg': 24140.114345002603}
{'gen': 182, 'nevals': 161, 'min': 24102.38901613743, 'avg': 24129.350058433105}
{'gen': 183, 'nevals': 160, 'min': 24085.757756376886, 'avg': 24120.082432196774}
{'gen': 184, 'nevals': 156, 'min': 24085.757756376886, 'avg': 24113.992402785007}
{'gen': 185, 'nevals': 164, 'min': 24075.048360229048, 'avg': 24109.333167490888}
{'gen': 186, 'nevals': 168, 'min': 24060.133289953148, 'avg': 24101.214475013017}
{'gen': 187, 'nevals': 170, 'min': 24059.015486725664, 'avg': 24094.260301275375}
{'gen': 188, 'nevals': 148, 'min': 24052.436777719937, 'avg': 24086.746138599687}
{'gen': 189, 'nevals': 164, 'min': 24045.210931806352, 'avg': 24077.729703669967}
{'gen': 190, 'nevals': 166, 'min': 24036.809734513274, 'avg': 24075.061112051015}
{'gen': 191, 'nevals': 168, 'min': 24035.174934929724, 'avg': 24061.402019521083}
{'gen': 192, 'nevals': 164, 'min': 24029.706402915148, 'avg': 24054.641264575737}
{'gen': 193, 'nevals': 164, 'min': 24023.77967204581, 'avg': 24047.787936231132}
{'gen': 194, 'nevals': 172, 'min': 24021.76897449245, 'avg': 24042.25230517959}
{'gen': 195, 'nevals': 166, 'min': 24013.619364914106, 'avg': 24037.513897579385}
{'gen': 196, 'nevals': 160, 'min': 24013.619364914106, 'avg': 24033.309091228526}
{'gen': 197, 'nevals': 156, 'min': 24009.872566371683, 'avg': 24029.186888209264}
{'gen': 198, 'nevals': 166, 'min': 24009.872566371683, 'avg': 24024.721431025508}
{'gen': 199, 'nevals': 168, 'min': 24008.51754294638, 'avg': 24021.42432326913}
{'gen': 200, 'nevals': 164, 'min': 24004.767673086935, 'avg': 24018.191772254035}
{'gen': 201, 'nevals': 158, 'min': 24003.380348776678, 'avg': 24015.217693779283}
{'gen': 202, 'nevals': 161, 'min': 24002.01072358147, 'avg': 24012.288078865175}
{'gen': 203, 'nevals': 158, 'min': 24001.85635085893, 'avg': 24010.04677394586}
{'gen': 204, 'nevals': 166, 'min': 23999.19854242582, 'avg': 24008.05117165539}
{'gen': 205, 'nevals': 162, 'min': 23999.19854242582, 'avg': 24006.458539692867}
{'gen': 206, 'nevals': 167, 'min': 23996.378761061947, 'avg': 24005.219427641852}
{'gen': 207, 'nevals': 158, 'min': 23990.90882352941, 'avg': 24002.913130921395}
{'gen': 208, 'nevals': 162, 'min': 23989.224466423737, 'avg': 24001.075672045812}
{'gen': 209, 'nevals': 164, 'min': 23986.73849557522, 'avg': 24000.448244143678}
{'gen': 210, 'nevals': 162, 'min': 23986.37241020302, 'avg': 23997.677198984904}
{'gen': 211, 'nevals': 152, 'min': 23984.156324830816, 'avg': 23995.89687454451}
{'gen': 212, 'nevals': 164, 'min': 23984.156324830816, 'avg': 23993.40036829776}
{'gen': 213, 'nevals': 172, 'min': 23976.437402394586, 'avg': 23990.252523295163}
{'gen': 214, 'nevals': 168, 'min': 23974.64617386778, 'avg': 23989.925389640815}
{'gen': 215, 'nevals': 160, 'min': 23972.531415929203, 'avg': 23985.428275377406}
{'gen': 216, 'nevals': 174, 'min': 23971.57756376887, 'avg': 23982.944605153567}
{'gen': 217, 'nevals': 164, 'min': 23971.57756376887, 'avg': 23979.35514159292}
{'gen': 218, 'nevals': 158, 'min': 23969.443180635088, 'avg': 23975.207220588232}
{'gen': 219, 'nevals': 166, 'min': 23968.82108276939, 'avg': 23973.318779541907}
{'gen': 220, 'nevals': 165, 'min': 23966.945340968246, 'avg': 23971.961313508586}
{'gen': 221, 'nevals': 156, 'min': 23966.945340968246, 'avg': 23970.950037090057}
{'gen': 222, 'nevals': 160, 'min': 23966.263846954713, 'avg': 23977.444991410724}
{'gen': 223, 'nevals': 168, 'min': 23963.65434669443, 'avg': 23969.74427056221}
{'gen': 224, 'nevals': 172, 'min': 23963.65434669443, 'avg': 23971.58453461739}
{'gen': 225, 'nevals': 164, 'min': 23963.65434669443, 'avg': 23967.772815070275}
{'gen': 226, 'nevals': 152, 'min': 23962.184617386778, 'avg': 23966.838239198336}
{'gen': 227, 'nevals': 159, 'min': 23960.64203539823, 'avg': 23965.962063248306}
{'gen': 228, 'nevals': 160, 'min': 23959.782222800626, 'avg': 23965.16579437793}
{'gen': 229, 'nevals': 156, 'min': 23955.961270171785, 'avg': 23964.009218375846}
{'gen': 230, 'nevals': 164, 'min': 23948.899817803227, 'avg': 23962.256322618425}
{'gen': 231, 'nevals': 166, 'min': 23947.06590317543, 'avg': 23960.340671915666}
{'gen': 232, 'nevals': 162, 'min': 23945.48550234253, 'avg': 23958.446739068193}
{'gen': 233, 'nevals': 156, 'min': 23936.924466423738, 'avg': 23955.983451978136}
{'gen': 234, 'nevals': 162, 'min': 23936.65432066632, 'avg': 23954.08445757418}
{'gen': 235, 'nevals': 157, 'min': 23935.68703800104, 'avg': 23950.12408446122}
{'gen': 236, 'nevals': 164, 'min': 23935.68703800104, 'avg': 23945.722087975013}
{'gen': 237, 'nevals': 165, 'min': 23935.68703800104, 'avg': 23942.183767699116}
{'gen': 238, 'nevals': 154, 'min': 23935.07022384175, 'avg': 23940.18385632483}
{'gen': 239, 'nevals': 163, 'min': 23932.60364393545, 'avg': 23938.56377928163}
{'gen': 240, 'nevals': 168, 'min': 23928.858172826654, 'avg': 23937.404804659032}
{'gen': 241, 'nevals': 158, 'min': 23928.858172826654, 'avg': 23936.062563118165}
{'gen': 242, 'nevals': 167, 'min': 23928.858172826654, 'avg': 23934.954187011976}
{'gen': 243, 'nevals': 154, 'min': 23927.679047371163, 'avg': 23933.74540838105}
{'gen': 244, 'nevals': 164, 'min': 23923.750546590316, 'avg': 23932.150492061428}
{'gen': 245, 'nevals': 166, 'min': 23921.29914107236, 'avg': 23930.23694169703}
{'gen': 246, 'nevals': 172, 'min': 23921.29914107236, 'avg': 23928.138319755337}
{'gen': 247, 'nevals': 166, 'min': 23920.59341488808, 'avg': 23928.6459393545}
{'gen': 248, 'nevals': 164, 'min': 23918.65291514836, 'avg': 23924.96125780843}
{'gen': 249, 'nevals': 162, 'min': 23917.696772514315, 'avg': 23923.200345262885}
{'gen': 250, 'nevals': 170, 'min': 23914.020588235293, 'avg': 23921.549608407076}
{'gen': 251, 'nevals': 166, 'min': 23914.020588235293, 'avg': 23920.183254554922}
{'gen': 252, 'nevals': 162, 'min': 23913.38209266007, 'avg': 23919.005152394584}
{'gen': 253, 'nevals': 168, 'min': 23856.709239979176, 'avg': 23917.600973451328}
{'gen': 254, 'nevals': 172, 'min': 23856.54180114524, 'avg': 23915.119889640813}
{'gen': 255, 'nevals': 162, 'min': 23854.30015616866, 'avg': 23911.03879112441}
{'gen': 256, 'nevals': 158, 'min': 23849.619469026547, 'avg': 23903.571836803752}
{'gen': 257, 'nevals': 168, 'min': 23843.137922956794, 'avg': 23890.38061998959}
{'gen': 258, 'nevals': 156, 'min': 23843.137922956794, 'avg': 23872.27609031754}
{'gen': 259, 'nevals': 172, 'min': 23836.778865174387, 'avg': 23857.491675299323}
{'gen': 260, 'nevals': 166, 'min': 23836.275143154606, 'avg': 23850.30780517959}
{'gen': 261, 'nevals': 168, 'min': 23796.28781884435, 'avg': 23845.872560775635}
{'gen': 262, 'nevals': 158, 'min': 23794.600858927643, 'avg': 23841.43946069755}
{'gen': 263, 'nevals': 160, 'min': 23780.010567412806, 'avg': 23836.659246095784}
{'gen': 264, 'nevals': 156, 'min': 23780.010567412806, 'avg': 23831.201163846952}
{'gen': 265, 'nevals': 170, 'min': 23766.933602290475, 'avg': 23822.042479307653}
{'gen': 266, 'nevals': 158, 'min': 23746.64224362311, 'avg': 23808.788696772514}
{'gen': 267, 'nevals': 168, 'min': 23746.64224362311, 'avg': 23796.07207248829}
{'gen': 268, 'nevals': 164, 'min': 23746.64224362311, 'avg': 23781.026868688186}
{'gen': 269, 'nevals': 170, 'min': 23744.5442217595, 'avg': 23770.10321408121}
{'gen': 270, 'nevals': 158, 'min': 23740.198958875586, 'avg': 23762.9634297241}
{'gen': 271, 'nevals': 158, 'min': 23739.322826652784, 'avg': 23757.22267712129}
{'gen': 272, 'nevals': 160, 'min': 23739.322826652784, 'avg': 23753.654057001564}
{'gen': 273, 'nevals': 164, 'min': 23736.69776158251, 'avg': 23746.939336543466}
{'gen': 274, 'nevals': 166, 'min': 23734.28097345133, 'avg': 23743.51235176991}
{'gen': 275, 'nevals': 164, 'min': 23733.272201978136, 'avg': 23740.4722265747}
{'gen': 276, 'nevals': 160, 'min': 23730.214263404476, 'avg': 23738.719385476317}
{'gen': 277, 'nevals': 164, 'min': 23723.437558563248, 'avg': 23737.12530348777}
{'gen': 278, 'nevals': 172, 'min': 23723.437558563248, 'avg': 23734.91887896929}
{'gen': 279, 'nevals': 166, 'min': 23723.437558563248, 'avg': 23733.31006077564}
{'gen': 280, 'nevals': 159, 'min': 23719.46168662155, 'avg': 23731.446965252468}
{'gen': 281, 'nevals': 158, 'min': 23718.94284226965, 'avg': 23729.46255856325}
{'gen': 282, 'nevals': 167, 'min': 23717.624492451847, 'avg': 23726.826315720977}
{'gen': 283, 'nevals': 160, 'min': 23717.624492451847, 'avg': 23723.189033706403}
{'gen': 284, 'nevals': 166, 'min': 23717.323112962, 'avg': 23720.848782144716}
{'gen': 285, 'nevals': 159, 'min': 23716.455283706404, 'avg': 23719.24695067673}
{'gen': 286, 'nevals': 170, 'min': 23714.5195991671, 'avg': 23718.141272123892}
{'gen': 287, 'nevals': 170, 'min': 23714.5195991671, 'avg': 23717.45266762103}
{'gen': 288, 'nevals': 164, 'min': 23714.463638729827, 'avg': 23716.9128244404}
{'gen': 289, 'nevals': 164, 'min': 23714.400338365434, 'avg': 23716.503215903173}
{'gen': 290, 'nevals': 171, 'min': 23714.273789692867, 'avg': 23715.97160840708}
{'gen': 291, 'nevals': 168, 'min': 23714.211894846434, 'avg': 23715.357734513273}
{'gen': 292, 'nevals': 160, 'min': 23713.695158771472, 'avg': 23714.984206402918}
{'gen': 293, 'nevals': 147, 'min': 23713.66160853722, 'avg': 23714.832802056222}
{'gen': 294, 'nevals': 166, 'min': 23713.162961998958, 'avg': 23714.41184669443}
{'gen': 295, 'nevals': 167, 'min': 23712.597865694952, 'avg': 23714.197471629363}
{'gen': 296, 'nevals': 168, 'min': 23712.54180114524, 'avg': 23715.85291553878}
{'gen': 297, 'nevals': 166, 'min': 23712.54180114524, 'avg': 23713.659207704317}
{'gen': 298, 'nevals': 172, 'min': 23712.372644456012, 'avg': 23713.43128500781}
{'gen': 299, 'nevals': 164, 'min': 23712.372644456012, 'avg': 23713.54147579386}
{'gen': 300, 'nevals': 165, 'min': 23711.98474752733, 'avg': 23712.869552837066}
{'gen': 301, 'nevals': 162, 'min': 23711.98474752733, 'avg': 23712.683842269653}
{'gen': 302, 'nevals': 156, 'min': 23711.941618948465, 'avg': 23712.52527850078}
{'gen': 303, 'nevals': 171, 'min': 23711.840890161373, 'avg': 23712.518428943255}
{'gen': 304, 'nevals': 168, 'min': 23711.805491931285, 'avg': 23712.515080036435}
{'gen': 305, 'nevals': 152, 'min': 23711.805491931285, 'avg': 23712.225068844353}
{'gen': 306, 'nevals': 174, 'min': 23711.782300884955, 'avg': 23712.082665278504}
{'gen': 307, 'nevals': 161, 'min': 23711.782300884955, 'avg': 23711.95611074961}
{'gen': 308, 'nevals': 156, 'min': 23711.782300884955, 'avg': 23711.871429854244}
{'gen': 309, 'nevals': 162, 'min': 23711.782300884955, 'avg': 23711.915548542427}
